firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0239.vcc,0241.vcc,0242.vcc,0237.ReadRate,0239.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0239.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,4,0,0,2,17.4449613,3492,3440,3558,3480,15.8449476799828,1.97853996413303,65.2311594621157,33.6005366598655,-20,-20,-18,-18
407,4,0,0,3,28.475809,3476,3402,3488,3432,2.68983656015093,101.971128753309,5.3606555223999,66.89765087561,-22,-20,-18,-19
407,4,0,0,4,40.2410709,3502,3444,3530,3432,3.13976080046318,3.13198726784536,3.12729269645809,84.1987089531294,-21,-20,-17,-18
407,4,0,0,6,45.1588117,3468,3414,3538,3428,5.73548570817333,2.8650980064075,2.8628087646608,11.4417719643406,-21,-21,-18,-20
407,4,0,0,3,21.4922964,3206,3428,3538,3414,34.5805807808542,4.9322883129675,27.1003444453779,14.7557226996382,-21,-20,-18,-18
407,4,0,0,9,56.0444866,3456,3398,3522,3452,26.0060099889084,11.6749249464478,2.59257065176319,95.9134269854501,-20,-20,-20,-19
407,0,2,2,10,57.2485595,3460,3410,3526,3394,2.47995206748644,2.47451680728933,2.46747802279012,46.8632572084939,-20,-21,-18,-18
407,4,0,0,9,61.3503497,3476,3424,3534,3410,28.9540833736967,4.13415840110597,2.06504051609493,53.6865633888611,-21,-21,-18,-19
407,4,0,0,4,32.2984052,3432,3402,3476,3448,41.2451469928919,12.3461430511929,1.37064653534137,36.7467378083511,-21,-20,-18,-18
407,0,1,3,10,63.5893342,3148,3050,3514,3406,41.675681927028,13.8712656385516,3.46307633382117,6.91445778550661,-21,-21,-18,-19
407,0,2,2,10,68.5970268,3500,3440,3518,3484,13.0278755592216,5.57291932734864,3.70880193273086,44.4655985412319,-20,-20,-17,-18
407,4,0,0,6,47.9643482,3444,3394,3502,3444,9.27966808483194,2.31253546851275,4.61684993252474,32.2667929066526,-20,-20,-19,-18
407,0,2,2,10,73.9422375,3452,3398,3518,3424,9.52405261391434,7.59084149791594,3.79202487871682,52.5931523339996,-20,-20,-20,-19
407,4,0,0,1,15.3403135,3472,3420,3542,3468,2.1839420853502,8.72607201976281,2.17953862218722,43.3449093137807,-20,-20,-19,-18
407,0,2,2,10,53.0803338,3460,3398,3538,3194,6.32720508369838,8.42046408545761,6.30507880402743,41.9643072584613,-20,-20,-20,-20
407,0,2,2,10,63.2304154,3488,3428,3488,3436,12.0264234955906,4.80437544080145,7.19424978003581,35.9303640799839,-20,-20,-18,-18
407,0,2,2,10,69.001792,3460,3394,3530,3448,2.13675122361059,24.8988587608087,10.3380094907062,123.082906799777,-20,-19,-18,-18
407,4,0,0,2,15.8753779,3436,3410,3522,3452,17.7086780786635,1.96533734524197,5.89553466309083,23.5310635530886,-21,-21,-18,-20
407,0,2,2,10,48.9844674,3468,3410,3500,3424,11.9831545606448,6.94781381248545,16.1479484262209,32.188888073948,-20,-20,-17,-19
407,4,0,0,2,21.5084982,3464,3406,3530,3406,13.2130796275233,4.39901919468035,10.9790453939611,65.7857371697529,-20,-22,-17,-19
407,0,2,2,10,44.9723978,3468,3414,3492,3410,1.90920179900267,13.3381503110457,22.8428801978498,32.1755680691177,-21,-20,-19,-18
407,0,1,3,10,58.2739359,3448,3398,3510,3390,12.6083848280784,4.19635324314111,27.23379437354,50.2706972315299,-21,-20,-18,-18
407,0,2,2,10,55.8439652,3456,3402,3510,3374,5.5409658845501,2.76966880300454,16.613931279796,19.3762722598768,-21,-20,-17,-18
