firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,2,0,0,1,34.7717917,3750,3742,12.9193057578504,2.58313163380493,-16,-16
407,2,0,0,1,34.5551903,3664,3660,7.19095435469814,7.18505910070363,-16,-17
407,2,0,0,1,35.7338401,3718,3690,3.01909578081365,12.0744036829346,-16,-16
407,2,0,0,1,27.0788369,3686,3674,3.59241339769022,128.97932568892,-17,-19
407,2,0,0,1,9.7842868,3660,3698,37.7890865118154,2.51354296951977,-16,-17
407,2,0,0,1,29.2058577,3670,3656,18.2751376803185,9.12531984246048,-17,-17
407,2,0,0,1,33.9471719,3730,3690,4.46730313823578,71.4551118987052,-17,-18
407,2,0,0,1,36.9820437,3686,3652,4.92091595961306,132.253880426818,-16,-16
407,2,0,0,1,37.6325815,3702,3690,7.51429971235261,15.0148797458281,-18,-17
407,2,0,0,1,5.5308215,3656,3656,7.07541329257895,56.5792069999795,-16,-16
407,2,0,0,2,32.3872465,3678,3660,2.86350638647829,191.301328716214,-17,-16
407,2,0,0,1,20.7654405,3726,3682,34.8166381750511,6.95684598864782,-18,-18
407,2,0,0,1,17.3105107,3664,3648,8.85508215302468,221.166912014494,-16,-16
407,2,0,0,1,25.7145144,3678,3660,5.74981629336943,17.2432126404244,-18,-18
407,2,0,0,1,30.5266762,3742,3698,7.69014262138506,84.5290999110908,-18,-17
407,2,0,0,1,31.3940894,3698,3694,2.04791045552491,484.002694146089,-17,-16
407,2,0,0,1,22.7259262,3682,3666,3.53297591393671,130.294214901644,-16,-16
407,2,0,0,1,52.7075238,3656,3644,7.48789394746044,14.960474426565,-17,-17
407,2,0,0,1,37.6167123,3664,3652,10.3512810745458,62.0564900228678,-16,-16
407,2,0,0,1,7.5927218,3632,3652,2.36174409132959,84.7895546805483,-16,-16
407,2,0,0,1,19.8265014,3690,3682,1.92801858301431,71.1558166226142,-17,-17
407,2,0,0,1,8.7678773,3670,3674,3.06257139619567,3.06145566093766,-17,-16
407,2,0,0,1,5.9065388,3656,3674,2.02610104409039,281.11912918597,-16,-16
407,2,0,0,1,17.6255111,3698,3666,6.42519498860492,12.8453306580791,-18,-18
407,2,0,0,1,21.8117381,3726,3690,8.96516048982051,98.5506778942766,-17,-17
407,2,0,0,1,8.6141841,3648,3660,6.42733003568454,223.04131489865,-16,-16
407,2,0,0,1,7.2487112,3690,3690,2.37221134695109,340.843730250591,-16,-16
407,2,0,0,1,12.2362913,3666,3652,5.61953079165702,106.121240724864,-16,-17
407,2,0,0,1,23.1146826,3730,3640,3.59605254120447,85.8501742758538,-16,-17
407,2,0,0,2,33.9956761,3718,3694,5.12572112489076,153.700414325084,-17,-17
407,2,0,0,1,40.710026,3674,3670,2.71240137030517,54.0755088775763,-16,-16
407,2,0,0,1,35.4589728,3726,3682,118.406984720386,5.36790550768577,-16,-16
407,2,0,0,1,29.2670166,3726,3656,3.43306148063822,112.866045105376,-16,-16
407,2,0,0,1,26.3626388,3690,3682,2.87426113524692,17.1899379271341,-16,-16
407,2,0,0,2,41.3270757,3726,3694,5.3285617838746,5.32640758309995,-16,-17
407,2,0,0,1,7.5106771,3666,3670,23.6487249921302,2.62102449557073,-16,-16
407,2,0,0,1,18.5586909,3694,3682,2.87593917388647,5.73738442397664,-17,-17
407,2,0,0,1,20.5514772,3698,3678,5.2729989759836,105.424735173065,-18,-19
407,2,0,0,1,8.3386122,3664,3664,5.65452226072324,5.65276425824993,-17,-17
407,2,0,0,1,14.5405541,3706,3682,2.60124703782994,70.0611556042697,-16,-16
407,2,0,0,1,8.0619497,3660,3666,2.68952837506226,21.5127843754798,-16,-16
407,2,0,0,1,18.0246082,3722,3694,36.5900957928708,9.14092657916362,-17,-17
407,2,0,0,1,12.4074921,3722,3690,5.66825623465674,45.3249059224921,-17,-17
407,2,0,0,1,19.2597027,3722,3682,6.34833169017348,12.691313620762,-17,-17
407,2,0,0,1,35.3148497,3666,3660,16.2276632976235,2.69849378172585,-16,-16
407,2,0,0,1,30.1167632,3730,3698,10.949868218336,32.8309109592864,-17,-17
407,2,0,0,1,25.8786168,3682,3674,7.06196236397778,127.031444516899,-17,-18
407,2,0,0,1,24.1129639,3714,3682,4.97711770136796,39.7993713689292,-17,-17
407,2,0,0,1,17.2936486,3694,3674,51.862539376633,6.89228801217454,-16,-16
407,2,0,0,1,25.3654606,3734,3698,10.8246312318755,10.8177341606736,-17,-17
407,2,0,0,1,24.9867024,3666,3656,8.12710136364634,73.0952000006497,-16,-16
407,2,0,0,1,27.8571329,3734,3690,6.58827063825189,110.969099675056,-17,-17
407,2,0,0,1,21.1283135,3718,3690,3.58168241651815,3.58062053586135,-16,-16
407,2,0,0,1,24.0169198,3648,3644,6.23567354004175,173.725398467122,-16,-16
407,2,0,0,2,34.6019877,3726,3686,6.83398073910868,75.1129083581547,-16,-16
407,2,0,0,1,18.8380093,3698,3644,2.74923461308372,164.445284942567,-17,-17
407,2,0,0,1,7.1592695,3666,3670,2.41291721449941,16.8364745384401,-16,-16
407,2,0,0,2,15.1203942,3678,3678,3.09284408663675,6.18384445899709,-16,-16
407,2,0,0,1,7.208571,3670,3670,10.0014902220431,4.99753371711061,-16,-16
407,2,0,0,1,13.9643283,3648,3616,9.8049885820908,58.7909638288595,-16,-17
407,2,0,0,1,13.2812404,3722,3682,24.3444446788724,8.10696655957364,-16,-16
407,2,0,0,1,18.709848,3656,3644,8.08022042841329,64.5656988268413,-16,-16
407,2,0,0,1,26.4127506,3734,3694,7.58465230436906,113.697950025961,-17,-18
407,2,0,0,1,26.1691019,3710,3628,38.3665075735486,3.4767456131293,-16,-16
407,2,0,0,1,27.6275826,3738,3690,7.66024074604617,7.65433629632691,-17,-17
407,2,0,0,1,14.8128672,3664,3652,5.18866235765553,88.1749598674264,-17,-16
407,2,0,0,1,42.9657454,3730,3690,11.2982094597648,11.2898418518953,-17,-17
407,2,0,0,1,25.4816125,3722,3678,44.9821697599405,6.90056356902668,-16,-16
407,2,0,0,1,8.9445588,3694,3698,79.197229336582,3.44224481176256,-16,-16
407,2,0,0,1,6.593676,3690,3690,2.87041813093872,177.003580611142,-16,-16
407,2,0,0,1,6.3617891,3656,3656,3.03208093230425,57.5875542990019,-16,-16
407,2,0,0,1,27.6777437,3664,3656,6.73105594786393,60.5563106404166,-17,-17
407,2,0,0,1,20.9919851,3694,3686,2.78281622114707,2.78218909315103,-17,-17
407,2,0,0,1,19.9934565,3722,3666,13.4071396370352,3.35097510024442,-16,-16
407,2,0,0,1,26.9428945,3682,3670,2.53684578235436,68.256227811986,-16,-16
407,2,0,0,1,28.0493465,3670,3652,7.63181673871102,15.2564029216012,-17,-17
407,2,0,0,1,8.8904592,3652,3656,6.02868326925848,30.1331523737089,-16,-17
407,2,0,0,1,11.8755363,3714,3678,45.5527686118648,2.84006030016029,-16,-16
407,2,0,0,1,20.3181075,3664,3644,2.92260332644865,32.134567885005,-16,-16
407,2,0,0,1,32.4257153,3726,3666,241.505059530997,2.21112923254358,-16,-16
407,2,0,0,1,7.450708,3660,3664,6.14072767008818,3.06942894809135,-16,-16
407,2,0,0,2,57.2789396,3714,3636,1.42668270448251,683.771885151965,-17,-16
407,2,0,0,1,10.1238774,3666,3698,6.72367898198121,33.6030312622441,-18,-17
407,2,0,0,1,20.2299559,3726,3670,8.10884009529509,64.8257241438548,-17,-17
407,2,0,0,1,7.2270866,3664,3670,5.76053291842135,2.87946944047878,-17,-16
407,2,0,0,1,22.9321624,3664,3656,5.99237649861846,65.8819527171215,-17,-17
407,2,0,0,1,6.83573,3640,3702,2.02915119185239,72.9100043462464,-17,-16
407,2,0,0,2,31.8854806,3674,3664,40.6279905432812,3.68926365248907,-19,-16
407,2,0,0,1,28.1343615,3726,3674,8.64814004452063,77.790137766334,-16,-16
407,2,0,0,1,8.6359062,3660,3670,6.00057665541659,2.99856458713214,-17,-16
407,2,0,0,1,6.7774234,3666,3666,6.2131559850089,12.4213649962208,-18,-17
407,2,0,0,1,10.134736,3710,3682,2.75964918235734,80.0109697798567,-16,-16
407,2,0,0,1,12.6309531,3706,3674,2.34451746313832,539.737028904203,-16,-16
407,2,0,0,1,6.4835825,3664,3666,2.84734879083063,53.8469539203275,-16,-16
407,2,0,0,1,20.826053,3702,3648,2.2672374663712,418.299163944331,-17,-17
407,2,0,0,1,9.1461344,3674,3670,7.16457433233929,2.38776775233691,-16,-16
407,2,0,0,1,8.7212686,3670,3690,2.03491341646904,473.221069589291,-16,-16
407,2,0,0,1,6.6802609,3656,3660,3.10414885014566,6.20683919196885,-16,-16
407,2,0,0,1,14.8559619,3660,3640,10.9505277059301,109.365515959163,-16,-16
407,2,0,0,1,7.8152312,3644,3664,9.09594217891476,3.03052710564054,-17,-16
