Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 21:15:12

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,0.114999890327454,0.05625044927001,
2,-0.04,0.143749892711639,0.05625044927001,
3,-0.035,0.143749892711639,0.05625044927001,
4,-0.03,0.114999890327454,0.05625044927001,
5,-0.025,0.172499895095825,0.05625044927001,
6,-0.02,0.172499895095825,0.05625044927001,
7,-0.015,0.143749892711639,0.0875004455447197,
8,-0.01,0.172499895095825,0.05625044927001,
9,-0.005,0.143749892711639,0.05625044927001,
10,0,1.95500004291534,1.99375021830201,
11,0.005,2.01250004768372,2.05625021085143,
12,0.01,1.98375004529953,1.99375021830201,
13,0.015,1.98375004529953,1.99375021830201,
14,0.02,2.01250004768372,2.02500021457672,
15,0.025,2.01250004768372,1.99375021830201,
16,0.03,2.01250004768372,1.9625002220273,
17,0.035,1.98375004529953,1.9625002220273,
18,0.04,1.98375004529953,1.9625002220273,
19,0.045,1.95500004291534,2.02500021457672,
20,0.05,1.95500004291534,1.99375021830201,
21,0.055,1.98375004529953,1.9625002220273,
22,0.06,1.98375004529953,1.9625002220273,
23,0.065,1.95500004291534,1.93125022575259,
24,0.07,2.01250004768372,1.99375021830201,
25,0.075,2.01250004768372,1.99375021830201,
26,0.08,1.98375004529953,1.9625002220273,
27,0.085,1.95500004291534,1.9625002220273,
28,0.09,1.95500004291534,1.93125022575259,
29,0.095,2.01250004768372,2.02500021457672,
30,0.1,2.01250004768372,1.99375021830201,
31,0.105,2.01250004768372,2.02500021457672,
32,0.11,2.07000005245209,2.05625021085143,
33,0.115,2.0412500500679,2.05625021085143,
34,0.12,2.07000005245209,2.08750020712614,
35,0.125,2.07000005245209,2.08750020712614,
36,0.13,2.07000005245209,2.08750020712614,
37,0.135,2.09875005483627,2.05625021085143,
38,0.14,2.09875005483627,2.08750020712614,
39,0.145,2.09875005483627,2.11875020340085,
40,0.15,2.09875005483627,2.11875020340085,
41,0.155,2.12750005722046,2.11875020340085,
42,0.16,2.09875005483627,2.11875020340085,
43,0.165,2.15625005960464,2.08750020712614,
44,0.17,2.12750005722046,2.08750020712614,
45,0.175,2.12750005722046,2.11875020340085,
46,0.18,2.15625005960464,2.11875020340085,
47,0.185,2.12750005722046,2.11875020340085,
48,0.19,2.12750005722046,2.15000019967556,
49,0.195,2.09875005483627,2.11875020340085,
50,0.2,2.09875005483627,2.15000019967556,
51,0.205,2.15625005960464,2.08750020712614,
52,0.21,2.12750005722046,2.11875020340085,
53,0.215,2.12750005722046,2.11875020340085,
54,0.22,2.09875005483627,2.15000019967556,
55,0.225,2.12750005722046,2.15000019967556,
56,0.23,2.12750005722046,2.08750020712614,
57,0.235,2.09875005483627,2.11875020340085,
58,0.24,2.09875005483627,2.11875020340085,
59,0.245,2.09875005483627,2.11875020340085,
60,0.25,2.07000005245209,2.08750020712614,
61,0.255,2.09875005483627,2.11875020340085,
62,0.26,2.09875005483627,2.08750020712614,
63,0.265,2.09875005483627,2.11875020340085,
64,0.27,2.09875005483627,2.11875020340085,
65,0.275,2.09875005483627,2.08750020712614,
66,0.28,2.07000005245209,2.08750020712614,
67,0.285,2.09875005483627,2.08750020712614,
68,0.29,2.09875005483627,2.08750020712614,
69,0.295,2.09875005483627,2.08750020712614,
