Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.05,-1.19209289550781E-07,-0.0374995395541191,
Firmware Version:,06.20.0000,,-0.045,-0.0312501229345798,-0.0374995395541191,
Start Time:,2020-10-23 15:58:27.393,,-0.04,-0.0156251210719347,-0.00624954327940941,
,,,-0.035,-0.0312501229345798,-0.00624954327940941,
Analog Sample Count:,1000,,-0.03,-0.0156251210719347,-0.0374995395541191,
Function Sample Count:,0,,-0.025,-0.0156251210719347,-0.0374995395541191,
Waveform Memory Sample Count:,0,,-0.02,-0.046875124797225,0.0250004529953003,
Digital Sample Count:,0,,-0.015,-0.0156251210719347,0.0250004529953003,
,,,-0.01,-0.0312501229345798,-0.0374995395541191,
Setup Text Information:,,,-0.005,-0.0156251210719347,-0.00624954327940941,
ANALOG,,,0,-0.0312501229345798,-0.00624954327940941,
Channel 1,,,0.005,-0.0156251210719347,-0.00624954327940941,
Scale,500 mV/,,0.01,-0.0156251210719347,-0.00624954327940941,
Pos,1 V,,0.015,-0.046875124797225,-0.00624954327940941,
Coup,,,0.02,-0.0312501229345798,-0.00624954327940941,
BW,Off,,0.025,-0.0312501229345798,-0.0374995395541191,
Inv,Off,,0.03,-0.046875124797225,-0.00624954327940941,
Imp,1M Ohm,,0.035,-0.0156251210719347,0.0250004529953003,
Trace Label,1,,0.04,-0.046875124797225,-0.00624954327940941,
Probe,10,,0.045,-0.0312501229345798,0.0250004529953003,
Skew,0 s,,0.05,-0.0156251210719347,-0.00624954327940941,
,,,0.055,-0.0312501229345798,-0.00624954327940941,
Channel 4,,,0.06,-0.0156251210719347,-0.0374995395541191,
Scale,1 V/,,0.065,-0.0156251210719347,0.0250004529953003,
Pos,3.025 V,,0.07,-0.0312501229345798,-0.0374995395541191,
Coup,,,0.075,-0.0156251210719347,-0.0374995395541191,
BW,Off,,0.08,-0.0312501229345798,-0.00624954327940941,
Inv,Off,,0.085,-0.0312501229345798,-0.00624954327940941,
Imp,1M Ohm,,0.09,-0.0312501229345798,0.0250004529953003,
Trace Label,4,,0.095,-0.0312501229345798,-0.00624954327940941,
Probe,10,,0.1,-0.0312501229345798,-0.0374995395541191,
Skew,0 s,,0.105,-0.0156251210719347,-0.0374995395541191,
,,,0.11,-0.0156251210719347,-0.00624954327940941,
MATH,,,0.115,-0.0312501229345798,-0.00624954327940941,
DIGITAL,,,0.12,-0.0156251210719347,-0.00624954327940941,
TRIGGER,,,0.125,-0.0312501229345798,-0.0374995395541191,
Sweep Mode,AUTO,,0.13,-0.0312501229345798,-0.0374995395541191,
Coup,DC,,0.135,-0.0312501229345798,-0.0374995395541191,
Noise Rej,Off,,0.14,-0.0156251210719347,-0.00624954327940941,
HF Rej,Off,,0.145,-0.0156251210719347,0.0250004529953003,
Holdoff,60.0 ns,,0.15,-0.0312501229345798,-0.00624954327940941,
Mode,EDGE,,0.155,-0.0312501229345798,-0.00624954327940941,
Source,CHAN1,,0.16,-0.0156251210719347,-0.0374995395541191,
Slope,POS,,0.165,-0.0156251210719347,-0.00624954327940941,
Level,920 mV V,,0.17,-0.046875124797225,-0.00624954327940941,
,,,0.175,-0.0156251210719347,0.0250004529953003,
HORIZONTAL,,,0.18,-0.0156251210719347,-0.00624954327940941,
Mode,MAIN,,0.185,-0.0312501229345798,0.0250004529953003,
Ref,CENT,,0.19,-0.0312501229345798,0.0250004529953003,
Main Scale,500 ms/,,0.195,-0.0312501229345798,-0.0374995395541191,
Main Delay,2.45 s,,0.2,-0.0156251210719347,-0.00624954327940941,
,,,0.205,-0.046875124797225,-0.0374995395541191,
ACQUISITION,,,0.21,-0.046875124797225,0.0250004529953003,
Mode,NORM,,0.215,-0.0156251210719347,-0.00624954327940941,
RealTime,On,,0.22,-0.0156251210719347,-0.00624954327940941,
Vectors,On,,0.225,-1.19209289550781E-07,-0.0374995395541191,
Persistence,Off,,0.23,-0.0156251210719347,-0.0374995395541191,
,,,0.235,-0.0312501229345798,-0.0374995395541191,
,,,0.24,-0.0156251210719347,-0.0374995395541191,
,,,0.245,-0.0312501229345798,0.0250004529953003,
,,,0.25,-0.0312501229345798,-0.0374995395541191,
,,,0.255,-1.19209289550781E-07,-0.00624954327940941,
,,,0.26,-0.0156251210719347,-0.00624954327940941,
,,,0.265,1.93750011175871,1.93125022575259,
,,,0.27,1.92187510989606,1.90000022947788,
,,,0.275,1.89062510617077,1.90000022947788,
,,,0.28,1.85937510244548,1.86875023320317,
,,,0.285,-0.0156251210719347,1.83750023692846,
,,,0.29,-0.0156251210719347,1.80625024065375,
,,,0.295,-0.0312501229345798,1.77500024437904,
,,,0.3,-0.0312501229345798,1.74375024810433,
,,,0.305,-0.0312501229345798,1.71250025182962,
,,,0.31,-0.0156251210719347,1.71250025182962,
,,,0.315,-0.0156251210719347,1.71250025182962,
,,,0.32,-0.0156251210719347,1.68125025555491,
,,,0.325,-0.046875124797225,1.68125025555491,
,,,0.33,-0.0312501229345798,1.6500002592802,
,,,0.335,-0.046875124797225,1.6187502630055,
,,,0.34,-0.0156251210719347,1.6500002592802,
,,,0.345,-0.0312501229345798,1.58750026673079,
,,,0.35,-0.0312501229345798,1.55625027045608,
,,,0.355,-0.0625001266598701,1.55625027045608,
,,,0.36,-0.0312501229345798,1.52500027418137,
,,,0.365,-0.0312501229345798,1.52500027418137,
,,,0.37,-0.0312501229345798,1.49375027790666,
,,,0.375,-0.0312501229345798,1.46250028163195,
,,,0.38,-0.0312501229345798,1.49375027790666,
,,,0.385,-0.0312501229345798,1.43125028535724,
,,,0.39,-0.046875124797225,1.43125028535724,
,,,0.395,-0.046875124797225,1.43125028535724,
,,,0.4,-0.0312501229345798,1.40000028908253,
,,,0.405,-1.19209289550781E-07,1.36875029280782,
,,,0.41,-0.0156251210719347,1.36875029280782,
,,,0.415,-0.0312501229345798,1.3062503002584,
,,,0.42,-0.0156251210719347,1.27500030398369,
,,,0.425,-0.0625001266598701,1.18125031515956,
,,,0.43,-0.0312501229345798,1.15000031888485,
,,,0.435,-0.0312501229345798,1.15000031888485,
,,,0.44,-0.0156251210719347,1.15000031888485,
,,,0.445,-0.0625001266598701,1.11875032261014,
,,,0.45,-0.0156251210719347,1.05625033006072,
,,,0.455,-0.0312501229345798,1.11875032261014,
,,,0.46,-0.046875124797225,1.02500033378601,
,,,0.465,-0.046875124797225,1.05625033006072,
,,,0.47,-0.0312501229345798,1.02500033378601,
,,,0.475,-0.0312501229345798,1.02500033378601,
,,,0.48,-0.0312501229345798,1.02500033378601,
,,,0.485,-0.0156251210719347,1.02500033378601,
,,,0.49,-0.0312501229345798,0.993750337511301,
,,,0.495,-0.046875124797225,0.993750337511301,
,,,0.5,-0.0312501229345798,0.993750337511301,
,,,0.505,-0.0312501229345798,0.993750337511301,
,,,0.51,-0.0156251210719347,0.962500341236591,
,,,0.515,-0.046875124797225,0.993750337511301,
,,,0.52,-0.0312501229345798,0.993750337511301,
,,,0.525,-0.046875124797225,0.962500341236591,
,,,0.53,-0.0156251210719347,1.93125022575259,
,,,0.535,2.17187513969839,2.15000019967556,
,,,0.54,2.04687512479723,2.05625021085143,
,,,0.545,1.968750115484,1.99375021830201,
,,,0.55,1.93750011175871,1.9625002220273,
,,,0.555,1.92187510989606,1.93125022575259,
,,,0.56,1.89062510617077,1.93125022575259,
,,,0.565,-0.0312501229345798,1.80625024065375,
,,,0.57,-0.0312501229345798,1.80625024065375,
,,,0.575,-0.0312501229345798,1.77500024437904,
,,,0.58,-0.0312501229345798,1.74375024810433,
,,,0.585,-0.046875124797225,1.71250025182962,
,,,0.59,-0.0312501229345798,1.74375024810433,
,,,0.595,-0.0312501229345798,1.68125025555491,
,,,0.6,-0.0312501229345798,1.68125025555491,
