firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0241.vcc,0242.vcc,0237.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
115,3,0,0,1,7.4833653,3632,3996,3920,15.5267243261926,27.7072736319819,19.1608790619943,-20,-16,-17
115,3,0,0,1,8.8782981,3578,3984,3916,11.7472968491009,18.878449106533,16.0087754586797,-23,-16,-16
115,3,0,0,1,7.1451405,3624,3980,3910,17.9169742413911,32.8129757050067,20.0806067684657,-21,-16,-16
115,3,0,0,1,6.4671188,3632,3956,3894,11.27871430958,19.9189426177644,25.3836581278156,-21,-16,-17
115,3,0,0,1,7.932733,3628,3992,3890,19.7411629198282,17.7299649508143,19.140215025248,-22,-16,-16
115,3,0,0,1,7.7160261,3632,3996,3914,11.81301147784,22.2376375203826,15.3271787472829,-19,-17,-16
115,3,0,0,1,6.7221628,3624,3980,3898,16.3859883413693,24.5993722499143,20.6139485865111,-21,-16,-16
115,3,0,0,1,8.1263671,3628,3984,3916,11.4432224314623,28.4972212982889,18.157605486528,-21,-16,-16
115,3,0,0,1,7.0873582,3592,3984,3928,16.9957292488462,25.3904568637901,19.7607727911285,-19,-17,-16
115,3,0,0,1,7.0127368,3596,3980,3902,14.4414961425013,26.3583714661403,16.5248493944795,-20,-16,-16
115,3,0,0,1,6.9293661,3612,3972,3932,15.3613931737373,30.8605674984047,14.1170227779776,-23,-16,-16
115,3,0,0,1,7.663007,3616,3996,3906,15.4987052633927,25.7369825157418,15.8209613415642,-24,-17,-16
115,3,0,0,1,7.8705274,3592,3984,3920,15.0001730941027,17.7082330092666,16.7306412668037,-21,-16,-16
115,3,0,0,1,7.0457412,3628,3996,3906,13.1103140382929,31.932918922004,21.0862874661268,-21,-16,-16
115,3,0,0,1,7.5459827,3600,3968,3906,15.2445119539187,25.3974173530148,18.1567605576489,-23,-16,-16
115,3,0,0,1,7.2768607,3616,3984,3894,14.3635457628092,26.4273725266413,22.0394060421655,-24,-16,-16
115,3,0,0,1,7.184337,3608,3976,3920,19.8570381506655,24.26604479706,13.9539397044231,-21,-17,-16
115,3,0,0,2,9.7557402,3592,3972,3924,12.7110050826753,14.0315930246145,15.1502282721996,-22,-16,-16
115,3,0,0,1,8.3839936,3582,3984,3924,16.018110431612,22.7409020673754,18.4342741212159,-21,-16,-16
115,3,0,0,1,6.8041498,3596,3988,3906,17.672488014428,32.8423865717803,12.976872698582,-19,-17,-16
115,3,0,0,1,7.9624798,3604,3992,3906,19.5353805049169,18.9228556102944,12.3246213546708,-21,-16,-16
115,3,0,0,1,7.3856652,3636,3984,3928,15.6614159293386,30.1784238135495,17.5987114796436,-22,-17,-17
115,3,0,0,1,6.6906777,3608,3984,3898,11.5791286028793,16.0551361919295,13.6179466015801,-24,-16,-16
115,3,0,0,1,7.3450064,3596,3996,3916,18.4817845109573,21.0800292066147,15.0408026895362,-19,-17,-16
115,3,0,0,1,7.1079429,3628,3984,3920,15.365989501956,21.1090860269784,14.2313252103301,-19,-16,-16
115,3,0,0,1,7.5344256,3644,3996,3902,20.2834987744618,17.4754365935373,17.5764855415411,-21,-17,-17
115,3,0,0,1,7.2341115,3644,3984,3914,15.6362685840961,19.6096246652474,15.3065663874631,-20,-16,-16
115,3,0,0,1,7.209379,3636,3988,3928,13.8100810757152,26.573605898809,18.2947964791111,-23,-17,-17
115,3,0,0,1,7.799099,3632,3996,3898,12.4007416372954,18.9436459134767,12.1976415429572,-20,-16,-16
115,3,0,0,1,8.3065251,3632,3996,3928,16.3825573237513,22.2882707503694,16.4258344905024,-24,-16,-16
115,3,0,0,1,7.0456721,3636,3996,3924,17.8813683730231,25.8955600249648,24.394969386509,-22,-17,-17
115,3,0,0,1,6.8813761,3596,3980,3898,16.7630789832778,27.2243460926998,16.2128329568158,-24,-17,-16
115,3,0,0,1,7.8185814,3632,3976,3906,12.9574016781563,24.0617547122121,17.0040426913777,-21,-16,-16
