firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0241.vcc,0242.vcc,0237.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
1280,3,0,0,1,32.2457984,3624,3992,3920,15.2317656811633,23.1935398904011,17.9441385446406,-22,-16,-16
1280,3,0,0,1,28.9144951,3666,3984,3932,16.0315377023072,21.1936773956981,16.5354044346549,-22,-17,-16
1280,3,0,0,1,32.6388184,3628,3996,3898,16.2253875976539,21.2175677030949,14.8189584059777,-21,-16,-17
1280,3,0,0,1,30.1305962,3644,3996,3916,15.9168687988422,21.0370404215785,16.9155167858594,-20,-16,-17
1280,3,0,0,2,33.3100525,3600,3984,3906,15.7681689001178,18.3850760690657,16.6713097043226,-23,-16,-16
1280,3,0,0,1,29.6795822,3612,3992,3902,15.8865817623406,20.5273473698291,15.6033954151409,-21,-16,-16
1280,3,0,0,1,29.075601,3584,3984,3928,16.7005448042448,20.8453740440193,15.879427595978,-22,-17,-16
1280,3,0,0,1,30.7681493,3600,3996,3916,16.2016280576277,22.2873389176727,16.771012792815,-20,-17,-17
1280,3,0,0,1,30.4047893,3612,3984,3898,14.0452540639623,20.9163594496378,15.2114844583453,-21,-16,-16
1280,3,0,0,1,29.6062979,3584,3960,3906,17.1398885333675,20.4262501190517,16.6501776484917,-22,-17,-16
1280,3,0,0,1,31.0557509,3620,3992,3920,16.8806705288523,22.4142462991902,15.8064459661942,-20,-16,-16
1280,3,0,0,1,32.5325554,3578,3980,3898,15.9021500210206,21.7718302959631,14.2064180968148,-21,-16,-17
1280,3,0,0,1,32.1358061,3608,3996,3920,16.8624775026446,21.0014604203635,14.8576180278724,-20,-17,-17
1280,3,0,0,1,31.2419808,3628,3992,3924,15.084677787098,18.6202857424764,16.9420519816039,-21,-17,-16
1280,3,0,0,1,29.560822,3620,3996,3914,15.8452456246318,22.0928450844745,16.7007198489956,-21,-16,-16
1280,3,0,0,1,33.3562647,3604,3980,3914,15.5213483468769,20.6127514183582,16.4104326124928,-23,-16,-17
1280,3,0,0,2,43.1522136,3612,3996,3906,13.8142791503652,20.6111255914131,17.4515657032158,-21,-16,-17
1280,3,0,0,1,30.6074333,3592,3996,3878,16.0116928632747,21.1460104271839,16.9522101526457,-22,-16,-16
1280,3,0,0,1,31.035554,3600,3996,3898,15.4296359608276,21.4694088646314,15.3644436888004,-20,-16,-16
1280,3,0,0,1,29.7207199,3584,3968,3890,15.9194064130931,21.8011283288709,15.9522349412325,-23,-17,-16
1280,3,0,0,1,31.1109899,3592,3996,3878,14.1882526833942,24.7157573122472,15.4541295436347,-21,-16,-17
1280,3,0,0,1,29.5392801,3608,3976,3894,16.7475814901308,22.744550100032,16.516008114226,-20,-17,-17
1280,3,0,0,1,31.8837746,3640,3988,3932,15.7629459447349,19.8818145774112,15.9821934391797,-22,-17,-17
1280,3,0,0,2,36.0332765,3624,3972,3874,16.3451756610956,21.7535914236785,15.815420298778,-20,-16,-16
1280,3,0,0,1,30.0959913,3584,3996,3924,15.930204172483,23.0224639116045,15.1550566100591,-22,-17,-16
1280,3,0,0,1,31.3230142,3604,3996,3920,16.1651745660706,19.7957084701995,16.8495885638045,-21,-17,-16
1280,3,0,0,1,32.80435,3628,3980,3910,16.0017131039486,20.6407947445524,15.5299795369113,-23,-17,-17
1280,3,0,0,2,39.4031645,3604,3976,3902,16.7511210656637,20.8524020372551,15.6124608746043,-21,-16,-16
1280,3,0,0,1,30.227448,3612,3996,3928,16.632815445962,22.1814675998984,16.741247718677,-21,-16,-16
1280,3,0,0,1,33.6872947,3588,3972,3920,17.5644313686514,20.5055097818662,17.119805845324,-20,-16,-16
1280,3,0,0,1,30.9077426,3608,3992,3910,14.6531508880497,23.3750662822017,15.2816548675975,-22,-16,-17
1280,3,0,0,1,32.6291799,3616,3980,3894,14.5909243676672,20.7302942008316,17.0578937172839,-22,-16,-16
1280,3,0,0,1,30.6060161,3608,3996,3916,15.3328809459917,20.6888098701739,17.7823584397931,-19,-17,-17
1280,3,0,0,1,30.3639013,3664,3996,3894,16.7670017338956,21.0323102677555,15.8848341789724,-22,-17,-16
1280,3,0,0,1,33.5947421,3588,3996,3916,17.2391853182665,20.583114147559,14.7520578814909,-21,-16,-16
1280,3,0,0,1,29.6291571,3624,3976,3910,14.4884845072371,19.1434910488855,16.148922864978,-23,-16,-16
1280,3,0,0,1,31.6900397,3628,3992,3894,15.6648955317708,21.5410862369692,15.281950431362,-24,-16,-16
1280,3,0,0,1,30.5548176,3616,3980,3902,16.7917861677188,21.3123270539516,16.7535381855351,-20,-16,-16
1280,3,0,0,1,31.7774313,3612,3984,3916,14.1857860308021,19.2301803776127,14.7428792437734,-20,-17,-16
1280,3,0,0,1,28.8637144,3582,3972,3916,16.8579604446138,22.1577531657865,17.5683041783455,-21,-16,-17
1280,3,0,0,1,30.9141368,3636,3996,3910,17.2171186414077,19.6038528374516,18.0451210733639,-21,-16,-17
1280,3,0,0,1,30.4050773,3608,3984,3898,15.7677189993868,20.5089970047328,15.3702629746111,-21,-16,-16
1280,3,0,0,1,29.9158199,3592,3992,3924,17.2462912466613,20.0249931643749,17.3257759068862,-22,-16,-17
1280,3,0,0,1,29.2514069,3636,3988,3932,17.3942046173365,20.5695051807861,16.408718623642,-21,-16,-16
1280,3,0,0,1,31.789505,3612,3948,3910,17.1761614762108,20.0225674176981,16.4557248438249,-21,-16,-16
1280,3,0,0,1,30.6680914,3612,3988,3906,16.7327383007985,19.0182733307518,16.9220995216334,-22,-17,-16
1280,3,0,0,1,32.0146854,3596,3976,3910,17.704450836327,21.4113879050096,17.4686726432586,-21,-16,-17
1280,3,0,0,1,30.5595935,3616,3976,3910,14.6204339373826,21.6956673474685,15.9069268196291,-20,-16,-17
1280,3,0,0,1,33.0496001,3588,3996,3902,14.8943129946457,19.6853749121835,17.6858099573677,-23,-16,-16
1280,3,0,0,1,29.615958,3608,3972,3902,14.8979216184589,21.3547832137097,17.3052448419829,-20,-16,-16
1280,3,0,0,1,33.0865501,3604,3996,3898,14.6244791420221,22.1673608620466,16.5909132000539,-24,-16,-16
1280,3,0,0,1,33.1342191,3600,3984,3894,16.4748069513348,20.3036101764263,15.6885840208151,-20,-17,-16
1280,3,0,0,1,32.1075368,3620,3996,3902,14.9266762596217,22.0294281169081,14.7421693873735,-20,-17,-16
1280,3,0,0,1,32.3034362,3604,3996,3894,16.5338990821189,22.3152854393459,16.4777608712685,-20,-17,-16
1280,3,0,0,2,34.8239372,3588,3992,3920,14.9921842440173,21.1580099349845,14.9956606121514,-24,-16,-16
1280,3,0,0,1,32.8981856,3588,3996,3890,16.4874211109817,21.1165972222228,16.3190935894604,-21,-16,-16
1280,3,0,0,1,31.1795924,3616,3976,3910,14.5026376045149,21.8415226326804,14.1538302514865,-23,-16,-17
1280,3,0,0,1,30.4054266,3608,3996,3910,14.7440287008997,20.352397214829,14.4468061423574,-23,-17,-16
1280,3,0,0,1,31.4496526,3628,3996,3890,14.5507966405259,21.7590238229549,16.1916153644499,-20,-18,-16
1280,3,0,0,1,31.2297915,3608,3984,3910,16.5256203136715,22.6589979050624,18.1642861072274,-22,-16,-16
1280,3,0,0,1,31.2811854,3620,3988,3916,16.5477121736451,20.7193304995849,17.320024337965,-19,-17,-17
1280,3,0,0,1,29.6294084,3604,3968,3910,15.8589943357647,21.4367891691359,15.3890087028827,-21,-16,-16
1280,3,0,0,2,38.9675421,3592,3984,3910,15.0693830030515,19.7008815159434,16.2818242047654,-21,-17,-17
1280,3,0,0,1,31.1963267,3570,3996,3914,15.2151069357817,19.1365860746997,16.1109475438695,-22,-17,-16
1280,3,0,0,1,29.2968336,3604,3992,3928,17.1754921174202,21.459924647125,15.9490157373344,-21,-17,-17
1280,3,0,0,2,33.6669447,3592,3968,3906,14.5870473645384,19.6788137797583,16.0951817991022,-24,-16,-17
1280,3,0,0,1,31.0886867,3640,3972,3906,14.9043247291005,23.1424028961762,16.7099538774563,-22,-16,-16
1280,3,0,0,1,32.2393122,3578,3996,3924,15.8637967049013,20.8138205618648,16.1851539547454,-23,-17,-17
