Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.045,-0.0287501215934753,0.400000408291817,
Firmware Version:,06.20.0000,,-0.04,-0.0287501215934753,0.400000408291817,
Start Time:,2020-10-21 22:14:53.426,,-0.035,-0.0287501215934753,0.400000408291817,
,,,-0.03,-1.19209289550781E-07,0.431250404566526,
Analog Sample Count:,1000,,-0.025,-0.0575001239776611,0.400000408291817,
Function Sample Count:,0,,-0.02,-1.19209289550781E-07,0.368750412017107,
Waveform Memory Sample Count:,0,,-0.015,-0.0287501215934753,0.368750412017107,
Digital Sample Count:,0,,-0.01,-0.0287501215934753,0.431250404566526,
,,,-0.005,-0.0287501215934753,0.337500415742397,
Setup Text Information:,,,0,2.09875005483627,2.08750020712614,
ANALOG,,,0.005,2.07000005245209,2.05625021085143,
Channel 1,,,0.01,2.0412500500679,2.02500021457672,
Scale,920 mV/,,0.015,2.01250004768372,2.02500021457672,
Pos,1.84 V,,0.02,1.98375004529953,1.99375021830201,
Coup,,,0.025,1.95500004291534,1.99375021830201,
BW,Off,,0.03,1.92625004053116,1.9625002220273,
Inv,Off,,0.035,1.98375004529953,1.93125022575259,
Imp,1M Ohm,,0.04,1.89750003814697,1.90000022947788,
Trace Label,1,,0.045,1.92625004053116,1.93125022575259,
Probe,10,,0.05,1.92625004053116,1.86875023320317,
Skew,0 s,,0.055,1.89750003814697,1.90000022947788,
,,,0.06,1.86875003576279,1.86875023320317,
Channel 4,,,0.065,1.86875003576279,1.83750023692846,
Scale,1 V/,,0.07,1.8400000333786,1.86875023320317,
Pos,3.025 V,,0.075,1.8400000333786,1.86875023320317,
Coup,,,0.08,1.8400000333786,1.83750023692846,
BW,Off,,0.085,1.86875003576279,1.86875023320317,
Inv,Off,,0.09,1.89750003814697,1.90000022947788,
Imp,1M Ohm,,0.095,1.89750003814697,1.90000022947788,
Trace Label,4,,0.1,1.89750003814697,1.90000022947788,
Probe,10,,0.105,1.92625004053116,1.93125022575259,
Skew,0 s,,0.11,1.92625004053116,1.93125022575259,
,,,0.115,1.89750003814697,1.93125022575259,
MATH,,,0.12,1.92625004053116,1.90000022947788,
DIGITAL,,,0.125,1.89750003814697,1.90000022947788,
TRIGGER,,,0.13,1.92625004053116,1.90000022947788,
Sweep Mode,NORM,,0.135,1.92625004053116,1.93125022575259,
Coup,DC,,0.14,1.92625004053116,1.93125022575259,
Noise Rej,Off,,0.145,1.92625004053116,1.90000022947788,
HF Rej,Off,,0.15,1.92625004053116,1.93125022575259,
Holdoff,60.0 ns,,0.155,1.92625004053116,1.93125022575259,
Mode,EDGE,,0.16,1.92625004053116,1.93125022575259,
Source,CHAN1,,0.165,1.92625004053116,1.93125022575259,
Slope,POS,,0.17,1.92625004053116,1.93125022575259,
Level,920 mV V,,0.175,1.89750003814697,1.93125022575259,
,,,0.18,1.92625004053116,1.90000022947788,
HORIZONTAL,,,0.185,1.95500004291534,1.93125022575259,
Mode,MAIN,,0.19,1.95500004291534,1.9625002220273,
Ref,CENT,,0.195,1.89750003814697,1.93125022575259,
Main Scale,500 ms/,,0.2,1.89750003814697,1.93125022575259,
Main Delay,2.455 s,,0.205,1.95500004291534,1.93125022575259,
,,,0.21,1.92625004053116,1.90000022947788,
ACQUISITION,,,0.215,1.89750003814697,1.9625002220273,
Mode,NORM,,0.22,1.92625004053116,1.90000022947788,
RealTime,On,,0.225,1.92625004053116,1.93125022575259,
Vectors,On,,0.23,1.92625004053116,1.93125022575259,
Persistence,Off,,0.235,1.92625004053116,1.93125022575259,
,,,0.24,1.89750003814697,1.93125022575259,
,,,0.245,1.95500004291534,1.90000022947788,
,,,0.25,1.89750003814697,1.93125022575259,
,,,0.255,1.89750003814697,1.93125022575259,
,,,0.26,1.92625004053116,1.93125022575259,
,,,0.265,1.92625004053116,1.93125022575259,
,,,0.27,1.92625004053116,1.93125022575259,
,,,0.275,1.89750003814697,1.90000022947788,
,,,0.28,1.92625004053116,1.93125022575259,
,,,0.285,1.95500004291534,1.9625002220273,
,,,0.29,1.95500004291534,1.99375021830201,
,,,0.295,1.92625004053116,1.99375021830201,
,,,0.3,1.98375004529953,1.9625002220273,
,,,0.305,2.01250004768372,1.9625002220273,
,,,0.31,2.01250004768372,1.99375021830201,
,,,0.315,2.01250004768372,2.05625021085143,
,,,0.32,2.01250004768372,2.02500021457672,
,,,0.325,2.01250004768372,2.05625021085143,
,,,0.33,2.0412500500679,2.02500021457672,
,,,0.335,2.0412500500679,2.05625021085143,
,,,0.34,2.0412500500679,2.05625021085143,
,,,0.345,2.01250004768372,2.05625021085143,
,,,0.35,2.0412500500679,2.05625021085143,
,,,0.355,2.0412500500679,2.08750020712614,
,,,0.36,2.09875005483627,2.05625021085143,
,,,0.365,2.07000005245209,2.05625021085143,
,,,0.37,2.07000005245209,2.08750020712614,
,,,0.375,2.07000005245209,2.05625021085143,
,,,0.38,2.0412500500679,2.05625021085143,
,,,0.385,2.09875005483627,2.08750020712614,
,,,0.39,2.07000005245209,2.02500021457672,
,,,0.395,2.0412500500679,2.08750020712614,
,,,0.4,2.09875005483627,2.05625021085143,
,,,0.405,2.07000005245209,2.05625021085143,
,,,0.41,2.0412500500679,2.05625021085143,
,,,0.415,2.07000005245209,2.08750020712614,
,,,0.42,2.07000005245209,2.05625021085143,
,,,0.425,2.09875005483627,2.05625021085143,
,,,0.43,2.0412500500679,2.08750020712614,
,,,0.435,2.07000005245209,2.05625021085143,
,,,0.44,2.07000005245209,2.05625021085143,
,,,0.445,2.07000005245209,2.08750020712614,
,,,0.45,2.07000005245209,2.02500021457672,
,,,0.455,2.07000005245209,2.02500021457672,
,,,0.46,2.0412500500679,2.05625021085143,
,,,0.465,2.0412500500679,2.08750020712614,
,,,0.47,2.07000005245209,2.05625021085143,
,,,0.475,2.0412500500679,2.08750020712614,
,,,0.48,2.07000005245209,2.05625021085143,
,,,0.485,2.07000005245209,2.05625021085143,
,,,0.49,2.07000005245209,2.08750020712614,
,,,0.495,2.07000005245209,2.05625021085143,
,,,0.5,2.0412500500679,2.05625021085143,
,,,0.505,2.09875005483627,2.05625021085143,
,,,0.51,2.0412500500679,2.08750020712614,
,,,0.515,2.0412500500679,2.05625021085143,
,,,0.52,2.07000005245209,2.05625021085143,
,,,0.525,2.07000005245209,2.05625021085143,
,,,0.53,2.07000005245209,2.11875020340085,
,,,0.535,2.0412500500679,2.08750020712614,
,,,0.54,2.07000005245209,2.08750020712614,
,,,0.545,2.07000005245209,2.08750020712614,
,,,0.55,2.07000005245209,2.02500021457672,
,,,0.555,2.09875005483627,2.08750020712614,
,,,0.56,2.07000005245209,2.05625021085143,
,,,0.565,2.0412500500679,2.05625021085143,
