Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 20:23:46

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,0.114999890327454,-0.00624954327940941,
2,-0.04,0.0862498879432678,-0.00624954327940941,
3,-0.035,0.114999890327454,-0.0374995395541191,
4,-0.03,0.143749892711639,0.0250004529953003,
5,-0.025,0.114999890327454,0.0250004529953003,
6,-0.02,0.114999890327454,0.0250004529953003,
7,-0.015,0.143749892711639,-0.00624954327940941,
8,-0.01,0.114999890327454,-0.00624954327940941,
9,-0.005,0.143749892711639,0.05625044927001,
10,0,1.95500004291534,2.02500021457672,
11,0.005,2.0412500500679,2.05625021085143,
12,0.01,2.07000005245209,2.05625021085143,
13,0.015,2.07000005245209,2.02500021457672,
14,0.02,2.07000005245209,2.05625021085143,
15,0.025,2.09875005483627,2.08750020712614,
16,0.03,2.07000005245209,2.08750020712614,
17,0.035,2.09875005483627,2.11875020340085,
18,0.04,2.07000005245209,2.11875020340085,
19,0.045,2.12750005722046,2.08750020712614,
20,0.05,2.09875005483627,2.08750020712614,
21,0.055,2.09875005483627,2.08750020712614,
22,0.06,2.09875005483627,2.11875020340085,
23,0.065,2.09875005483627,2.08750020712614,
24,0.07,2.12750005722046,2.11875020340085,
25,0.075,2.09875005483627,2.11875020340085,
26,0.08,2.09875005483627,2.08750020712614,
27,0.085,2.09875005483627,2.08750020712614,
28,0.09,2.07000005245209,2.08750020712614,
29,0.095,2.0412500500679,2.08750020712614,
30,0.1,2.09875005483627,2.11875020340085,
31,0.105,2.09875005483627,2.05625021085143,
32,0.11,2.09875005483627,2.11875020340085,
33,0.115,2.09875005483627,2.11875020340085,
34,0.12,2.07000005245209,2.08750020712614,
35,0.125,2.12750005722046,2.11875020340085,
36,0.13,2.09875005483627,2.11875020340085,
37,0.135,2.07000005245209,2.08750020712614,
38,0.14,2.12750005722046,2.08750020712614,
39,0.145,2.09875005483627,2.08750020712614,
40,0.15,2.09875005483627,2.11875020340085,
41,0.155,2.09875005483627,2.08750020712614,
42,0.16,2.07000005245209,2.11875020340085,
43,0.165,2.09875005483627,2.08750020712614,
44,0.17,2.09875005483627,2.11875020340085,
45,0.175,2.07000005245209,2.11875020340085,
46,0.18,2.07000005245209,2.08750020712614,
47,0.185,2.07000005245209,2.05625021085143,
48,0.19,2.09875005483627,2.08750020712614,
49,0.195,2.09875005483627,2.08750020712614,
50,0.2,2.07000005245209,2.08750020712614,
51,0.205,2.09875005483627,2.08750020712614,
52,0.21,2.07000005245209,2.05625021085143,
53,0.215,2.07000005245209,2.08750020712614,
54,0.22,2.07000005245209,2.05625021085143,
55,0.225,2.09875005483627,2.05625021085143,
56,0.23,2.07000005245209,2.05625021085143,
57,0.235,2.09875005483627,2.08750020712614,
58,0.24,2.09875005483627,2.08750020712614,
59,0.245,2.07000005245209,2.08750020712614,
60,0.25,2.07000005245209,2.08750020712614,
61,0.255,2.07000005245209,2.08750020712614,
62,0.26,2.07000005245209,2.08750020712614,
63,0.265,2.07000005245209,2.05625021085143,
64,0.27,2.09875005483627,2.08750020712614,
65,0.275,2.07000005245209,2.08750020712614,
66,0.28,2.09875005483627,2.05625021085143,
67,0.285,2.0412500500679,2.05625021085143,
68,0.29,2.07000005245209,2.05625021085143,
69,0.295,2.0412500500679,2.08750020712614,
70,0.3,2.0412500500679,2.05625021085143,
71,0.305,2.09875005483627,2.08750020712614,
72,0.31,2.09875005483627,2.08750020712614,
73,0.315,2.07000005245209,2.11875020340085,
74,0.32,2.09875005483627,2.11875020340085,
75,0.325,2.09875005483627,2.08750020712614,
76,0.33,2.09875005483627,2.11875020340085,
77,0.335,2.12750005722046,2.15000019967556,
78,0.34,2.12750005722046,2.11875020340085,
79,0.345,2.12750005722046,2.15000019967556,
80,0.35,2.12750005722046,2.11875020340085,
81,0.355,2.12750005722046,2.11875020340085,
82,0.36,2.12750005722046,2.08750020712614,
83,0.365,2.12750005722046,2.11875020340085,
84,0.37,2.12750005722046,2.15000019967556,
85,0.375,2.12750005722046,2.11875020340085,
86,0.38,2.09875005483627,2.11875020340085,
87,0.385,2.12750005722046,2.11875020340085,
88,0.39,2.09875005483627,2.11875020340085,
89,0.395,2.15625005960464,2.11875020340085,
90,0.4,2.09875005483627,2.11875020340085,
91,0.405,2.09875005483627,2.15000019967556,
92,0.41,2.12750005722046,2.11875020340085,
93,0.415,2.07000005245209,2.08750020712614,
94,0.42,2.15625005960464,2.11875020340085,
95,0.425,2.12750005722046,2.11875020340085,
96,0.43,2.09875005483627,2.11875020340085,
97,0.435,2.12750005722046,2.11875020340085,
98,0.44,2.15625005960464,2.08750020712614,
99,0.445,2.12750005722046,2.15000019967556,
100,0.45,2.09875005483627,2.15000019967556,
101,0.455,2.12750005722046,2.11875020340085,
102,0.46,2.12750005722046,2.15000019967556,
103,0.465,2.09875005483627,2.15000019967556,
104,0.47,2.09875005483627,2.15000019967556,
105,0.475,2.09875005483627,2.11875020340085,
