Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 20:05:02

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,0.0862498879432678,0.05625044927001,
2,-0.04,0.143749892711639,0.05625044927001,
3,-0.035,0.114999890327454,0.0875004455447197,
4,-0.03,0.143749892711639,0.118750441819429,
5,-0.025,0.143749892711639,0.05625044927001,
6,-0.02,0.143749892711639,0.0875004455447197,
7,-0.015,0.114999890327454,0.05625044927001,
8,-0.01,0.143749892711639,0.05625044927001,
9,-0.005,0.172499895095825,0.0875004455447197,
10,0,2.0412500500679,1.99375021830201,
11,0.005,2.01250004768372,2.02500021457672,
12,0.01,2.0412500500679,1.99375021830201,
13,0.015,1.98375004529953,1.9625002220273,
14,0.02,2.01250004768372,2.02500021457672,
15,0.025,2.01250004768372,2.02500021457672,
16,0.03,2.01250004768372,1.99375021830201,
17,0.035,2.01250004768372,2.02500021457672,
18,0.04,1.98375004529953,1.99375021830201,
19,0.045,1.98375004529953,1.99375021830201,
20,0.05,2.01250004768372,1.99375021830201,
21,0.055,2.01250004768372,1.99375021830201,
22,0.06,2.01250004768372,1.99375021830201,
23,0.065,1.98375004529953,2.02500021457672,
24,0.07,2.01250004768372,1.99375021830201,
25,0.075,1.98375004529953,1.99375021830201,
26,0.08,2.01250004768372,1.99375021830201,
27,0.085,1.98375004529953,1.9625002220273,
28,0.09,1.95500004291534,1.9625002220273,
29,0.095,1.98375004529953,1.99375021830201,
30,0.1,1.98375004529953,1.99375021830201,
31,0.105,1.98375004529953,1.99375021830201,
32,0.11,2.01250004768372,2.02500021457672,
33,0.115,2.01250004768372,2.05625021085143,
34,0.12,2.01250004768372,2.02500021457672,
35,0.125,2.0412500500679,2.05625021085143,
36,0.13,2.01250004768372,2.05625021085143,
37,0.135,2.0412500500679,2.02500021457672,
38,0.14,2.0412500500679,2.02500021457672,
39,0.145,2.01250004768372,2.05625021085143,
40,0.15,2.01250004768372,2.05625021085143,
41,0.155,2.01250004768372,2.02500021457672,
42,0.16,2.01250004768372,2.02500021457672,
43,0.165,2.0412500500679,2.02500021457672,
44,0.17,2.0412500500679,2.05625021085143,
45,0.175,2.07000005245209,2.08750020712614,
46,0.18,2.07000005245209,2.02500021457672,
47,0.185,2.0412500500679,2.02500021457672,
48,0.19,2.0412500500679,2.08750020712614,
49,0.195,2.0412500500679,2.05625021085143,
50,0.2,2.0412500500679,2.02500021457672,
51,0.205,2.07000005245209,2.08750020712614,
52,0.21,2.0412500500679,2.05625021085143,
53,0.215,2.07000005245209,2.05625021085143,
54,0.22,2.0412500500679,2.05625021085143,
55,0.225,2.07000005245209,2.05625021085143,
56,0.23,2.0412500500679,2.05625021085143,
57,0.235,2.07000005245209,2.05625021085143,
58,0.24,2.07000005245209,2.05625021085143,
59,0.245,2.07000005245209,2.08750020712614,
60,0.25,2.0412500500679,2.05625021085143,
61,0.255,2.07000005245209,2.08750020712614,
62,0.26,2.07000005245209,2.11875020340085,
63,0.265,2.0412500500679,2.05625021085143,
64,0.27,2.07000005245209,2.08750020712614,
65,0.275,2.0412500500679,2.08750020712614,
66,0.28,2.07000005245209,2.08750020712614,
67,0.285,2.0412500500679,2.05625021085143,
68,0.29,2.07000005245209,1.99375021830201,
69,0.295,2.0412500500679,2.08750020712614,
70,0.3,2.07000005245209,2.05625021085143,
71,0.305,2.07000005245209,2.02500021457672,
72,0.31,2.0412500500679,2.05625021085143,
73,0.315,2.0412500500679,2.08750020712614,
74,0.32,2.0412500500679,2.02500021457672,
75,0.325,2.07000005245209,2.05625021085143,
76,0.33,2.07000005245209,2.05625021085143,
77,0.335,2.0412500500679,2.05625021085143,
78,0.34,2.07000005245209,2.05625021085143,
79,0.345,2.0412500500679,2.08750020712614,
80,0.35,2.0412500500679,2.08750020712614,
81,0.355,2.0412500500679,2.08750020712614,
82,0.36,2.07000005245209,2.08750020712614,
83,0.365,2.09875005483627,2.08750020712614,
84,0.37,2.07000005245209,2.05625021085143,
85,0.375,2.09875005483627,2.05625021085143,
86,0.38,2.07000005245209,2.08750020712614,
87,0.385,2.07000005245209,2.08750020712614,
88,0.39,2.0412500500679,2.08750020712614,
89,0.395,2.09875005483627,2.05625021085143,
90,0.4,2.0412500500679,2.05625021085143,
91,0.405,2.07000005245209,2.08750020712614,
92,0.41,2.09875005483627,2.11875020340085,
93,0.415,2.07000005245209,2.05625021085143,
94,0.42,2.07000005245209,2.05625021085143,
95,0.425,2.09875005483627,2.05625021085143,
96,0.43,2.0412500500679,2.05625021085143,
97,0.435,2.07000005245209,2.08750020712614,
98,0.44,2.09875005483627,2.08750020712614,
99,0.445,2.0412500500679,2.05625021085143,
100,0.45,2.0412500500679,2.08750020712614,
101,0.455,2.07000005245209,2.05625021085143,
102,0.46,2.0412500500679,2.02500021457672,
103,0.465,2.0412500500679,2.05625021085143,
104,0.47,2.0412500500679,2.05625021085143,
105,0.475,2.07000005245209,2.05625021085143,
106,0.48,2.07000005245209,2.08750020712614,
107,0.485,2.07000005245209,2.05625021085143,
108,0.49,2.0412500500679,2.02500021457672,
109,0.495,2.0412500500679,2.11875020340085,
110,0.5,2.07000005245209,2.05625021085143,
111,0.505,2.0412500500679,2.05625021085143,
112,0.51,2.0412500500679,2.05625021085143,
113,0.515,2.0412500500679,2.05625021085143,
114,0.52,2.0412500500679,2.05625021085143,
115,0.525,2.0412500500679,2.02500021457672,
116,0.53,2.07000005245209,2.05625021085143,
117,0.535,2.07000005245209,2.02500021457672,
118,0.54,2.0412500500679,2.02500021457672,
119,0.545,2.07000005245209,2.05625021085143,
120,0.55,2.0412500500679,2.05625021085143,
121,0.555,2.01250004768372,2.05625021085143,
122,0.56,2.07000005245209,2.02500021457672,
123,0.565,2.0412500500679,2.08750020712614,
124,0.57,2.07000005245209,2.05625021085143,
125,0.575,2.07000005245209,2.05625021085143,
126,0.58,2.0412500500679,2.05625021085143,
127,0.585,2.07000005245209,2.05625021085143,
128,0.59,2.0412500500679,2.05625021085143,
129,0.595,2.09875005483627,2.05625021085143,
130,0.6,2.0412500500679,2.08750020712614,
131,0.605,2.07000005245209,2.08750020712614,
132,0.61,2.0412500500679,2.08750020712614,
133,0.615,2.07000005245209,2.05625021085143,
134,0.62,2.0412500500679,2.05625021085143,
135,0.625,2.0412500500679,2.05625021085143,
136,0.63,2.07000005245209,2.08750020712614,
137,0.635,2.07000005245209,2.05625021085143,
138,0.64,2.0412500500679,2.02500021457672,
