firmware_size,done,not_done,missing,attempts,duration_sec,0235.vcc,0237.vcc,0241.vcc,0242.vcc,0235.ReadRate,0237.ReadRate,0241.ReadRate,0242.ReadRate,0235.peak_rssi,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
391,1,3,0,10,27.2848635,0,3562,0,0,1.880892483,31.97517222,11.2853549,1.880892483,-22,-18,-17,-22
391,2,1,0,10,25.6834805,3304,3562,0,2996,10.21845002,61.31070015,3.406150008,3.406150008,-21,-18,-17,-23
391,2,1,0,10,26.4323452,3246,0,0,2936,10.67327442,46.96240745,2.134654884,19.21189396,-23,-20,-16,-21
391,2,0,0,1,10.8979385,3288,0,0,3104,5.724158525,40.06910967,1.908052842,7.632211366,-23,-19,-17,-21
391,2,0,0,1,13.302714,2928,0,0,3202,3.644899992,5.467349988,1.822449996,7.289799984,-22,-17,-17,-23
391,2,0,0,1,11.5457281,3292,0,0,2804,3.669087898,27.51815923,14.67635159,1.834543949,-22,-17,-17,-24
391,2,0,0,1,11.7703182,3014,0,0,3210,5.642348458,1.880782819,3.761565639,11.28469692,-25,-18,-17,-22
391,2,0,0,1,13.4077437,3144,0,0,3026,10.36621774,2.591554435,18.14088105,28.50709879,-25,-19,-17,-21
391,2,1,0,10,29.0936694,3186,0,0,2964,7.466600961,20.53315264,18.6665024,1.86665024,-23,-20,-17,-25
391,1,0,0,4,31.26759,3144,63300,0,3124,1.885288846,1.885288846,3.770577692,3.770577692,-23,-20,-17,-22
391,4,0,0,2,15.4187785,2898,0,0,3522,40.38136158,23.07506376,2.88438297,155.7566804,-16,-17,-17,-16
391,3,0,0,1,19.650091,0,0,0,0,87.76490626,3.026376078,12.10550431,3.026376078,-17,-17,-16,-17
391,4,0,0,1,14.6969458,0,0,0,0,41.9355981,4.6595109,2.32975545,4.6595109,-17,-17,-16,-16
391,4,0,0,1,19.9384477,0,0,0,0,132.6768699,2.327664384,27.93197261,13.96598631,-17,-16,-16,-17
391,4,0,0,1,20.1320153,0,0,0,0,20.29457577,2.536821971,17.7577538,40.58915153,-16,-17,-16,-17
391,4,0,0,1,14.6448397,0,0,0,0,81.44609845,2.088361499,16.70689199,18.79525349,-17,-17,-16,-16
391,4,0,0,1,13.7677614,0,0,0,0,192.8268415,2.029756226,261.8385532,2.029756226,-17,-16,-17,-17
391,4,0,0,1,12.5460514,0,0,0,0,46.86276019,2.466461062,7.399383187,4.932922125,-16,-17,-16,-16
391,4,0,0,1,12.5653131,0,0,0,0,93.13812617,2.587170171,7.761510514,28.45887189,-18,-17,-16,-17
391,4,0,0,1,16.1439069,0,0,0,0,2.728664098,2.728664098,10.91465639,13.64332049,-16,-19,-17,-16
391,4,0,0,1,14.0879626,0,0,0,0,246.3345658,7.245134289,2.415044763,2.415044763,-16,-19,-16,-16
391,4,0,0,1,15.9973777,0,0,0,0,122.9658719,2.32011079,76.56365607,2.32011079,-17,-16,-16,-17
