Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 22:28:44

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.0499999952,-0.0156251210719347,-0.00624954327940941,
2,-0.0474999952,0.0156248826533556,0.0250004529953003,
3,-0.0449999952,-0.0156251210719347,-0.00624954327940941,
4,-0.0424999952,-0.0156251210719347,-0.00624954327940941,
5,-0.0399999952,-0.0156251210719347,-0.00624954327940941,
6,-0.0374999952,-0.0156251210719347,-0.0374995395541191,
7,-0.0349999952,-1.19209289550781E-07,-0.00624954327940941,
8,-0.0324999952,-1.19209289550781E-07,0.0250004529953003,
9,-0.0299999952,-0.046875124797225,-0.00624954327940941,
10,-0.0274999952,-1.19209289550781E-07,0.0250004529953003,
11,-0.0249999952,-0.0156251210719347,-0.00624954327940941,
12,-0.0224999952,-1.19209289550781E-07,-0.0374995395541191,
13,-0.0199999952,-0.0156251210719347,-0.00624954327940941,
14,-0.0174999952,-1.19209289550781E-07,-0.0374995395541191,
15,-0.0149999952,-0.0156251210719347,-0.00624954327940941,
16,-0.0124999952,-0.0156251210719347,-0.00624954327940941,
17,-0.0099999952,-0.0156251210719347,-0.00624954327940941,
18,-0.0074999952,-1.19209289550781E-07,-0.00624954327940941,
19,-0.0049999952,0.0156248826533556,-0.0374995395541191,
20,-0.0024999952,-0.0156251210719347,-0.00624954327940941,
21,4.80000000163683E-09,1.89062510617077,2.02500021457672,
22,0.0025000048,2.00000011920929,1.99375021830201,
23,0.0050000048,1.98437511734664,2.02500021457672,
24,0.0075000048,1.98437511734664,1.9625002220273,
25,0.0100000048,1.95312511362135,1.9625002220273,
26,0.0125000048,1.93750011175871,1.9625002220273,
27,0.0150000048,1.93750011175871,1.93125022575259,
28,0.0175000048,1.90625010803342,1.90000022947788,
29,0.0200000048,1.87500010430813,1.90000022947788,
30,0.0225000048,1.87500010430813,1.86875023320317,
31,0.0250000048,1.84375010058284,1.83750023692846,
32,0.0275000048,1.84375010058284,1.86875023320317,
33,0.0300000048,1.81250009685755,1.80625024065375,
34,0.0325000048,-0.0312501229345798,1.77500024437904,
35,0.0350000048,-0.046875124797225,1.77500024437904,
36,0.0375000048,-0.0312501229345798,1.71250025182962,
37,0.0400000048,-0.0312501229345798,1.77500024437904,
38,0.0425000048,-0.0312501229345798,1.74375024810433,
39,0.0450000048,-0.0312501229345798,1.71250025182962,
40,0.0475000048,-0.0312501229345798,1.68125025555491,
