Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 21:34:02

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,0.0287498831748962,0.181250434368849,
2,-0.04,0.057499885559082,0.150000438094139,
3,-0.035,0.057499885559082,0.150000438094139,
4,-0.03,0.0862498879432678,0.181250434368849,
5,-0.025,0.0287498831748962,0.181250434368849,
6,-0.02,0.057499885559082,0.181250434368849,
7,-0.015,0.057499885559082,0.181250434368849,
8,-0.01,0.0862498879432678,0.181250434368849,
9,-0.005,0.057499885559082,0.181250434368849,
10,0,1.95500004291534,2.05625021085143,
11,0.005,2.01250004768372,1.99375021830201,
12,0.01,1.95500004291534,1.9625002220273,
13,0.015,1.95500004291534,1.9625002220273,
14,0.02,1.92625004053116,1.93125022575259,
15,0.025,1.89750003814697,1.90000022947788,
16,0.03,1.86875003576279,1.90000022947788,
17,0.035,1.86875003576279,1.86875023320317,
18,0.04,1.86875003576279,1.83750023692846,
19,0.045,1.81125003099442,1.86875023320317,
20,0.05,-0.0575001239776611,1.80625024065375,
21,0.055,-0.0287501215934753,1.74375024810433,
22,0.06,-0.0287501215934753,1.71250025182962,
23,0.065,-0.0287501215934753,1.71250025182962,
24,0.07,-0.0575001239776611,1.71250025182962,
25,0.075,-1.19209289550781E-07,1.68125025555491,
26,0.08,-0.0287501215934753,1.68125025555491,
27,0.085,-0.0287501215934753,1.6500002592802,
28,0.09,-0.0287501215934753,1.6500002592802,
29,0.095,-1.19209289550781E-07,1.6187502630055,
30,0.1,-0.0575001239776611,1.6187502630055,
31,0.105,-0.0575001239776611,1.55625027045608,
32,0.11,-0.0287501215934753,1.58750026673079,
33,0.115,-0.0287501215934753,1.52500027418137,
34,0.12,-0.0287501215934753,1.49375027790666,
35,0.125,-0.0287501215934753,1.52500027418137,
36,0.13,-0.0287501215934753,1.46250028163195,
37,0.135,-1.19209289550781E-07,1.49375027790666,
38,0.14,-0.0287501215934753,1.46250028163195,
39,0.145,-0.0287501215934753,1.43125028535724,
40,0.15,2.18500006198883,2.18125019595027,
41,0.155,2.18500006198883,2.18125019595027,
42,0.16,2.15625005960464,2.18125019595027,
43,0.165,2.12750005722046,2.11875020340085,
44,0.17,2.09875005483627,2.11875020340085,
45,0.175,2.09875005483627,2.08750020712614,
46,0.18,2.07000005245209,2.08750020712614,
47,0.185,2.0412500500679,2.02500021457672,
48,0.19,2.0412500500679,2.08750020712614,
49,0.195,2.0412500500679,1.99375021830201,
50,0.2,2.0412500500679,2.02500021457672,
51,0.205,2.01250004768372,2.02500021457672,
52,0.21,1.98375004529953,1.9625002220273,
53,0.215,1.98375004529953,1.99375021830201,
54,0.22,1.95500004291534,1.9625002220273,
55,0.225,1.95500004291534,1.9625002220273,
56,0.23,1.98375004529953,1.9625002220273,
57,0.235,1.95500004291534,1.9625002220273,
58,0.24,1.98375004529953,1.99375021830201,
59,0.245,1.95500004291534,1.9625002220273,
60,0.25,1.95500004291534,1.93125022575259,
61,0.255,1.95500004291534,1.9625002220273,
62,0.26,1.95500004291534,1.93125022575259,
63,0.265,1.95500004291534,1.93125022575259,
64,0.27,1.92625004053116,1.93125022575259,
65,0.275,1.92625004053116,1.90000022947788,
66,0.28,1.89750003814697,1.90000022947788,
67,0.285,1.89750003814697,1.90000022947788,
68,0.29,1.89750003814697,1.90000022947788,
69,0.295,1.89750003814697,1.90000022947788,
70,0.3,1.89750003814697,1.90000022947788,
71,0.305,1.89750003814697,1.90000022947788,
72,0.31,1.89750003814697,1.93125022575259,
73,0.315,1.89750003814697,1.90000022947788,
74,0.32,1.89750003814697,1.93125022575259,
75,0.325,1.86875003576279,1.90000022947788,
76,0.33,1.89750003814697,1.86875023320317,
77,0.335,1.89750003814697,1.90000022947788,
78,0.34,1.89750003814697,1.90000022947788,
79,0.345,1.89750003814697,1.90000022947788,
80,0.35,1.86875003576279,1.90000022947788,
81,0.355,1.89750003814697,1.86875023320317,
82,0.36,1.89750003814697,1.86875023320317,
83,0.365,1.89750003814697,1.90000022947788,
84,0.37,1.89750003814697,1.90000022947788,
85,0.375,1.89750003814697,1.83750023692846,
86,0.38,1.89750003814697,1.90000022947788,
87,0.385,1.86875003576279,1.90000022947788,
88,0.39,1.89750003814697,1.86875023320317,
89,0.395,1.92625004053116,1.90000022947788,
90,0.4,1.89750003814697,1.90000022947788,
91,0.405,1.86875003576279,1.90000022947788,
92,0.41,1.86875003576279,1.90000022947788,
93,0.415,1.89750003814697,1.83750023692846,
94,0.42,1.86875003576279,1.90000022947788,
95,0.425,1.89750003814697,1.90000022947788,
96,0.43,1.86875003576279,1.90000022947788,
97,0.435,1.89750003814697,1.86875023320317,
98,0.44,1.86875003576279,1.86875023320317,
99,0.445,1.86875003576279,1.90000022947788,
100,0.45,1.89750003814697,1.90000022947788,
101,0.455,1.86875003576279,1.86875023320317,
102,0.46,1.86875003576279,1.90000022947788,
103,0.465,1.89750003814697,1.93125022575259,
104,0.47,1.86875003576279,1.90000022947788,
105,0.475,1.89750003814697,1.86875023320317,
106,0.48,1.89750003814697,1.90000022947788,
107,0.485,1.89750003814697,1.86875023320317,
108,0.49,1.89750003814697,1.90000022947788,
109,0.495,1.89750003814697,1.93125022575259,
110,0.5,1.89750003814697,1.90000022947788,
111,0.505,1.86875003576279,1.90000022947788,
112,0.51,1.86875003576279,1.90000022947788,
113,0.515,1.89750003814697,1.90000022947788,
114,0.52,1.89750003814697,1.93125022575259,
115,0.525,1.89750003814697,1.93125022575259,
116,0.53,1.92625004053116,1.90000022947788,
117,0.535,1.89750003814697,1.90000022947788,
118,0.54,1.89750003814697,1.86875023320317,
119,0.545,1.92625004053116,1.93125022575259,
120,0.55,1.89750003814697,1.90000022947788,
121,0.555,1.95500004291534,1.90000022947788,
122,0.56,1.89750003814697,1.90000022947788,
123,0.565,1.92625004053116,1.90000022947788,
124,0.57,1.89750003814697,1.93125022575259,
125,0.575,1.89750003814697,1.90000022947788,
126,0.58,1.89750003814697,1.93125022575259,
127,0.585,1.89750003814697,1.93125022575259,
128,0.59,1.89750003814697,1.93125022575259,
129,0.595,1.89750003814697,1.93125022575259,
130,0.6,1.89750003814697,1.93125022575259,
131,0.605,1.89750003814697,1.90000022947788,
132,0.61,1.86875003576279,1.90000022947788,
133,0.615,1.86875003576279,1.93125022575259,
134,0.62,1.89750003814697,1.90000022947788,
135,0.625,1.92625004053116,1.90000022947788,
136,0.63,1.86875003576279,1.90000022947788,
137,0.635,1.86875003576279,1.90000022947788,
138,0.64,1.89750003814697,1.90000022947788,
139,0.645,1.89750003814697,1.86875023320317,
140,0.65,1.86875003576279,1.90000022947788,
141,0.655,1.86875003576279,1.90000022947788,
142,0.66,1.89750003814697,1.90000022947788,
143,0.665,1.86875003576279,1.90000022947788,
144,0.67,1.81125003099442,1.83750023692846,
145,0.675,1.89750003814697,1.90000022947788,
146,0.68,1.86875003576279,1.90000022947788,
147,0.685,1.86875003576279,1.86875023320317,
148,0.69,1.86875003576279,1.90000022947788,
149,0.695,1.89750003814697,1.86875023320317,
150,0.7,1.86875003576279,1.90000022947788,
151,0.705,1.8400000333786,1.86875023320317,
152,0.71,1.89750003814697,1.90000022947788,
153,0.715,1.86875003576279,1.86875023320317,
154,0.72,1.86875003576279,1.90000022947788,
155,0.725,1.86875003576279,1.90000022947788,
156,0.73,1.89750003814697,1.86875023320317,
157,0.735,1.89750003814697,1.86875023320317,
158,0.74,1.8400000333786,1.83750023692846,
159,0.745,1.86875003576279,1.90000022947788,
160,0.75,1.86875003576279,1.83750023692846,
161,0.755,1.86875003576279,1.90000022947788,
162,0.76,1.89750003814697,1.86875023320317,
163,0.765,1.86875003576279,1.86875023320317,
164,0.77,1.89750003814697,1.90000022947788,
165,0.775,1.86875003576279,1.90000022947788,
166,0.78,1.89750003814697,1.86875023320317,
167,0.785,1.86875003576279,1.90000022947788,
168,0.79,1.86875003576279,1.93125022575259,
169,0.795,1.89750003814697,1.86875023320317,
170,0.8,1.86875003576279,1.90000022947788,
171,0.805,1.89750003814697,1.90000022947788,
172,0.81,1.89750003814697,1.90000022947788,
173,0.815,1.86875003576279,1.90000022947788,
174,0.82,1.86875003576279,1.86875023320317,
175,0.825,1.8400000333786,1.90000022947788,
