Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 21:44:58

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,0.201249897480011,-0.00624954327940941,
2,-0.04,0.172499895095825,0.0250004529953003,
3,-0.035,0.201249897480011,0.0250004529953003,
4,-0.03,0.172499895095825,0.0250004529953003,
5,-0.025,0.201249897480011,-0.00624954327940941,
6,-0.02,0.172499895095825,0.0250004529953003,
7,-0.015,0.201249897480011,-0.00624954327940941,
8,-0.01,0.172499895095825,0.0250004529953003,
9,-0.005,0.201249897480011,-0.0374995395541191,
10,0,1.92625004053116,2.02500021457672,
11,0.005,2.01250004768372,2.02500021457672,
12,0.01,2.0412500500679,2.05625021085143,
13,0.015,2.07000005245209,2.05625021085143,
14,0.02,2.07000005245209,2.05625021085143,
15,0.025,2.07000005245209,2.08750020712614,
16,0.03,2.07000005245209,2.05625021085143,
17,0.035,2.07000005245209,2.08750020712614,
18,0.04,2.07000005245209,2.02500021457672,
19,0.045,2.09875005483627,2.05625021085143,
20,0.05,2.07000005245209,2.05625021085143,
21,0.055,2.09875005483627,2.05625021085143,
22,0.06,2.07000005245209,2.08750020712614,
23,0.065,2.07000005245209,2.08750020712614,
24,0.07,2.07000005245209,2.02500021457672,
25,0.075,2.07000005245209,2.05625021085143,
26,0.08,2.07000005245209,2.08750020712614,
27,0.085,2.09875005483627,2.11875020340085,
28,0.09,2.15625005960464,2.15000019967556,
29,0.095,2.15625005960464,2.18125019595027,
30,0.1,2.18500006198883,2.18125019595027,
31,0.105,2.18500006198883,2.18125019595027,
32,0.11,2.18500006198883,2.18125019595027,
33,0.115,2.18500006198883,2.21250019222498,
34,0.12,2.21375006437302,2.21250019222498,
35,0.125,2.21375006437302,2.21250019222498,
36,0.13,2.2425000667572,2.21250019222498,
37,0.135,2.2425000667572,2.21250019222498,
38,0.14,2.18500006198883,2.24375018849969,
39,0.145,2.18500006198883,2.21250019222498,
40,0.15,2.18500006198883,2.21250019222498,
41,0.155,2.21375006437302,2.18125019595027,
42,0.16,2.21375006437302,2.15000019967556,
43,0.165,2.15625005960464,2.21250019222498,
44,0.17,2.18500006198883,2.21250019222498,
45,0.175,2.21375006437302,2.18125019595027,
46,0.18,2.15625005960464,2.21250019222498,
47,0.185,2.18500006198883,2.18125019595027,
48,0.19,2.18500006198883,2.24375018849969,
49,0.195,2.18500006198883,2.21250019222498,
50,0.2,2.18500006198883,2.21250019222498,
51,0.205,2.18500006198883,2.21250019222498,
52,0.21,2.18500006198883,2.21250019222498,
53,0.215,2.21375006437302,2.21250019222498,
54,0.22,2.18500006198883,2.18125019595027,
55,0.225,2.18500006198883,2.18125019595027,
56,0.23,2.18500006198883,2.21250019222498,
57,0.235,2.21375006437302,2.24375018849969,
58,0.24,2.15625005960464,2.24375018849969,
59,0.245,2.18500006198883,2.18125019595027,
60,0.25,2.15625005960464,2.18125019595027,
61,0.255,2.21375006437302,2.21250019222498,
62,0.26,2.18500006198883,2.21250019222498,
63,0.265,2.21375006437302,2.18125019595027,
64,0.27,2.18500006198883,2.21250019222498,
65,0.275,2.18500006198883,2.18125019595027,
66,0.28,2.18500006198883,2.21250019222498,
67,0.285,2.15625005960464,2.18125019595027,
68,0.29,2.18500006198883,2.18125019595027,
69,0.295,2.21375006437302,2.18125019595027,
70,0.3,2.18500006198883,2.21250019222498,
71,0.305,2.18500006198883,2.18125019595027,
72,0.31,2.18500006198883,2.21250019222498,
73,0.315,2.18500006198883,2.18125019595027,
74,0.32,2.21375006437302,2.21250019222498,
75,0.325,2.18500006198883,2.21250019222498,
76,0.33,2.21375006437302,2.15000019967556,
77,0.335,2.18500006198883,2.21250019222498,
78,0.34,2.18500006198883,2.21250019222498,
79,0.345,2.21375006437302,2.21250019222498,
80,0.35,2.18500006198883,2.15000019967556,
81,0.355,2.21375006437302,2.21250019222498,
82,0.36,2.21375006437302,2.21250019222498,
83,0.365,2.18500006198883,2.21250019222498,
84,0.37,2.18500006198883,2.18125019595027,
85,0.375,2.18500006198883,2.18125019595027,
86,0.38,2.18500006198883,2.21250019222498,
87,0.385,2.18500006198883,2.21250019222498,
88,0.39,2.15625005960464,2.18125019595027,
89,0.395,2.18500006198883,2.21250019222498,
90,0.4,2.18500006198883,2.18125019595027,
91,0.405,2.21375006437302,2.21250019222498,
92,0.41,2.18500006198883,2.18125019595027,
93,0.415,2.18500006198883,2.21250019222498,
94,0.42,2.18500006198883,2.18125019595027,
95,0.425,2.18500006198883,2.21250019222498,
96,0.43,2.21375006437302,2.18125019595027,
97,0.435,2.18500006198883,2.18125019595027,
98,0.44,2.18500006198883,2.21250019222498,
99,0.445,2.15625005960464,2.21250019222498,
100,0.45,2.18500006198883,2.18125019595027,
101,0.455,2.18500006198883,2.18125019595027,
102,0.46,2.18500006198883,2.18125019595027,
103,0.465,2.18500006198883,2.18125019595027,
104,0.47,2.15625005960464,2.18125019595027,
105,0.475,2.18500006198883,2.18125019595027,
106,0.48,2.18500006198883,2.18125019595027,
107,0.485,2.18500006198883,2.18125019595027,
108,0.49,2.15625005960464,2.18125019595027,
109,0.495,2.15625005960464,2.18125019595027,
110,0.5,2.15625005960464,2.18125019595027,
111,0.505,2.15625005960464,2.21250019222498,
112,0.51,2.15625005960464,2.15000019967556,
113,0.515,2.15625005960464,2.18125019595027,
114,0.52,2.18500006198883,2.18125019595027,
115,0.525,2.18500006198883,2.18125019595027,
116,0.53,2.15625005960464,2.18125019595027,
117,0.535,2.21375006437302,2.15000019967556,
118,0.54,2.15625005960464,2.18125019595027,
119,0.545,2.15625005960464,2.21250019222498,
120,0.55,2.15625005960464,2.18125019595027,
121,0.555,2.18500006198883,2.15000019967556,
122,0.56,2.15625005960464,2.15000019967556,
123,0.565,2.15625005960464,2.15000019967556,
124,0.57,2.15625005960464,2.15000019967556,
125,0.575,2.18500006198883,2.18125019595027,
126,0.58,2.15625005960464,2.15000019967556,
127,0.585,2.15625005960464,2.15000019967556,
128,0.59,2.18500006198883,2.18125019595027,
129,0.595,2.18500006198883,2.18125019595027,
130,0.6,2.15625005960464,2.15000019967556,
131,0.605,2.18500006198883,2.11875020340085,
132,0.61,2.15625005960464,2.15000019967556,
133,0.615,2.09875005483627,2.11875020340085,
134,0.62,2.15625005960464,2.18125019595027,
135,0.625,2.15625005960464,2.15000019967556,
136,0.63,2.15625005960464,2.15000019967556,
137,0.635,2.15625005960464,2.18125019595027,
138,0.64,2.15625005960464,2.18125019595027,
139,0.645,2.18500006198883,2.15000019967556,
140,0.65,2.15625005960464,2.15000019967556,
141,0.655,2.12750005722046,2.18125019595027,
142,0.66,2.15625005960464,2.18125019595027,
143,0.665,2.18500006198883,2.18125019595027,
144,0.67,2.15625005960464,2.18125019595027,
