Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 21:35:11

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,-1.19209289550781E-07,0.556250389665365,
2,-0.04,-0.0575001239776611,0.618750382214785,
3,-0.035,-0.0287501215934753,0.587500385940075,
4,-0.03,-0.0287501215934753,0.587500385940075,
5,-0.025,-0.0287501215934753,0.556250389665365,
6,-0.02,-1.19209289550781E-07,0.587500385940075,
7,-0.015,-0.0287501215934753,0.587500385940075,
8,-0.01,-0.0287501215934753,0.556250389665365,
9,-0.005,-1.19209289550781E-07,0.618750382214785,
10,0,1.98375004529953,2.11875020340085,
11,0.005,2.09875005483627,2.11875020340085,
12,0.01,2.07000005245209,2.08750020712614,
13,0.015,2.01250004768372,2.08750020712614,
14,0.02,2.0412500500679,2.05625021085143,
15,0.025,2.0412500500679,2.05625021085143,
16,0.03,2.01250004768372,2.02500021457672,
17,0.035,2.01250004768372,2.05625021085143,
18,0.04,1.98375004529953,1.99375021830201,
19,0.045,2.01250004768372,2.02500021457672,
20,0.05,1.98375004529953,1.99375021830201,
21,0.055,1.98375004529953,1.99375021830201,
22,0.06,2.01250004768372,1.99375021830201,
23,0.065,1.98375004529953,1.9625002220273,
24,0.07,1.95500004291534,1.9625002220273,
25,0.075,1.95500004291534,1.9625002220273,
26,0.08,1.98375004529953,1.9625002220273,
27,0.085,1.98375004529953,1.9625002220273,
28,0.09,1.92625004053116,1.99375021830201,
29,0.095,1.98375004529953,1.99375021830201,
30,0.1,1.95500004291534,1.9625002220273,
31,0.105,1.95500004291534,1.99375021830201,
32,0.11,1.95500004291534,1.93125022575259,
33,0.115,1.92625004053116,1.9625002220273,
34,0.12,1.95500004291534,1.9625002220273,
35,0.125,1.98375004529953,1.99375021830201,
36,0.13,1.98375004529953,1.9625002220273,
37,0.135,1.95500004291534,1.9625002220273,
38,0.14,1.98375004529953,1.9625002220273,
39,0.145,1.98375004529953,1.99375021830201,
40,0.15,1.98375004529953,1.99375021830201,
41,0.155,1.95500004291534,1.9625002220273,
42,0.16,1.95500004291534,1.99375021830201,
43,0.165,1.98375004529953,1.99375021830201,
44,0.17,1.98375004529953,1.99375021830201,
45,0.175,1.95500004291534,1.9625002220273,
46,0.18,1.98375004529953,1.99375021830201,
47,0.185,2.01250004768372,1.99375021830201,
48,0.19,1.98375004529953,1.9625002220273,
49,0.195,2.01250004768372,2.02500021457672,
50,0.2,1.95500004291534,1.99375021830201,
51,0.205,2.01250004768372,1.9625002220273,
52,0.21,1.98375004529953,2.02500021457672,
53,0.215,2.01250004768372,1.99375021830201,
54,0.22,1.95500004291534,1.99375021830201,
55,0.225,1.98375004529953,1.99375021830201,
56,0.23,2.01250004768372,1.9625002220273,
57,0.235,1.95500004291534,1.9625002220273,
58,0.24,1.95500004291534,1.9625002220273,
59,0.245,1.95500004291534,1.99375021830201,
60,0.25,1.98375004529953,1.9625002220273,
61,0.255,1.95500004291534,1.99375021830201,
62,0.26,1.95500004291534,1.9625002220273,
63,0.265,1.95500004291534,1.99375021830201,
64,0.27,1.98375004529953,1.99375021830201,
65,0.275,1.95500004291534,1.99375021830201,
66,0.28,1.95500004291534,1.99375021830201,
67,0.285,2.01250004768372,1.99375021830201,
68,0.29,1.95500004291534,1.99375021830201,
69,0.295,1.98375004529953,1.99375021830201,
70,0.3,1.98375004529953,1.99375021830201,
71,0.305,1.95500004291534,1.93125022575259,
72,0.31,1.95500004291534,2.02500021457672,
73,0.315,1.95500004291534,1.99375021830201,
74,0.32,1.95500004291534,1.90000022947788,
75,0.325,1.95500004291534,1.9625002220273,
76,0.33,1.98375004529953,1.93125022575259,
77,0.335,1.95500004291534,1.93125022575259,
78,0.34,1.95500004291534,1.9625002220273,
79,0.345,1.95500004291534,1.9625002220273,
80,0.35,1.95500004291534,1.93125022575259,
81,0.355,1.92625004053116,1.9625002220273,
82,0.36,1.95500004291534,1.99375021830201,
83,0.365,1.92625004053116,1.9625002220273,
84,0.37,1.98375004529953,1.93125022575259,
85,0.375,1.95500004291534,1.9625002220273,
86,0.38,1.92625004053116,1.93125022575259,
87,0.385,1.98375004529953,2.02500021457672,
88,0.39,1.89750003814697,1.9625002220273,
89,0.395,1.95500004291534,1.9625002220273,
90,0.4,1.98375004529953,1.99375021830201,
91,0.405,1.95500004291534,1.99375021830201,
92,0.41,1.98375004529953,1.99375021830201,
93,0.415,1.98375004529953,1.9625002220273,
94,0.42,1.95500004291534,1.9625002220273,
95,0.425,1.98375004529953,1.9625002220273,
96,0.43,1.98375004529953,1.9625002220273,
97,0.435,1.92625004053116,1.99375021830201,
98,0.44,1.98375004529953,1.99375021830201,
99,0.445,1.95500004291534,1.9625002220273,
100,0.45,1.95500004291534,1.9625002220273,
101,0.455,1.98375004529953,1.9625002220273,
102,0.46,1.95500004291534,1.9625002220273,
103,0.465,1.98375004529953,1.9625002220273,
104,0.47,1.98375004529953,1.99375021830201,
105,0.475,1.95500004291534,1.9625002220273,
106,0.48,1.95500004291534,1.9625002220273,
107,0.485,1.95500004291534,1.99375021830201,
108,0.49,1.95500004291534,1.9625002220273,
109,0.495,1.98375004529953,1.99375021830201,
110,0.5,1.92625004053116,1.9625002220273,
111,0.505,1.98375004529953,1.93125022575259,
112,0.51,1.95500004291534,1.9625002220273,
113,0.515,1.98375004529953,1.9625002220273,
