firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0241.vcc,0242.vcc,0237.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,3,0,0,1,46.6946179,3862,3674,3652,53.5466288327606,2.13387414239598,106.529036832628,-17,-16,-16
407,3,0,0,3,71.5727764,3804,3694,3686,40.5437581410023,3.66488174709311,102.276828307888,-18,-19,-19
407,3,0,0,1,9.3081952,3746,3648,3660,19.3878668790284,19.3171951046364,19.1988327109712,-18,-16,-16
407,3,0,0,2,48.1710644,3792,3670,3666,35.9968092428287,7.16306722538591,135.66951477441,-17,-18,-18
407,3,0,0,1,8.3972399,3750,3664,3670,83.5329242140344,5.73985924717154,20.0381813232127,-17,-17,-16
407,3,0,0,1,23.8696413,3842,3660,3640,6.12042674063406,12.2091252222824,66.9512704307888,-17,-17,-17
407,3,0,0,1,20.6548301,3746,3746,3698,48.0689886124566,7.97418914457683,7.94081866664126,-16,-17,-17
407,3,0,0,1,8.4887357,3812,3640,3644,22.9467619824167,7.60751318001659,30.3591717714349,-17,-16,-16
407,3,0,0,1,7.0959158,3776,3648,3660,94.7486834239762,2.86621319352328,51.536075682445,-16,-16,-16
407,3,0,0,1,8.9931785,3750,3656,3694,25.0478944643575,1.92387866251186,86.4500663456232,-16,-16,-17
407,3,0,0,1,34.0897505,3780,3674,3666,109.778963715857,24.3273192145682,4.858117464908,-16,-19,-16
407,3,0,0,1,31.9664616,3834,3664,3620,62.6806203013475,3.47168097751427,93.6257832923749,-17,-16,-17
407,3,0,0,1,11.1245456,3756,3730,3686,70.7597791980401,3.90793529709687,73.9491533405752,-17,-16,-16
407,3,0,0,1,32.5408065,3832,3726,3686,62.0996870175774,6.87675930425534,45.6264222611314,-18,-16,-16
407,3,0,0,1,28.0959318,3800,3698,3678,16.8123456416516,8.36539370470662,74.9715732784652,-17,-16,-16
407,3,0,0,1,16.5078835,3800,3734,3666,6.69693682109803,3.33107042615716,179.586830565146,-18,-16,-16
407,3,0,0,1,34.9715073,3796,3718,3690,73.9372673094074,6.15207246403114,89.1147555290328,-17,-16,-16
407,3,0,0,1,8.7816258,3746,3666,3666,96.804756048892,3.11269125153222,15.535018261414,-17,-16,-16
407,3,0,0,1,14.949791,3788,3682,3664,4.87734453952015,14.5573969045151,72.6873783697869,-17,-18,-19
407,3,0,0,1,28.0547672,3804,3718,3656,138.277204311483,2.02860865643829,164.200749809547,-16,-17,-17
407,3,0,0,1,22.8732602,3792,3722,3660,32.7941362444688,2.0448124743376,557.744424343399,-18,-16,-16
407,3,0,0,1,8.5647029,3738,3670,3674,92.2376100342618,2.96559201520281,5.91209250532901,-17,-17,-16
407,3,0,0,1,14.2723731,3796,3648,3632,48.4117591418159,7.35785091890361,121.238261472722,-17,-19,-19
407,3,0,0,2,42.0922858,3768,3706,3678,153.536659372396,3.82036783265566,144.831589446656,-17,-18,-16
407,3,0,0,1,38.6368453,3750,3694,3686,88.2942793527481,6.0676776631189,102.719374596109,-17,-16,-16
407,3,0,0,1,16.7891171,3756,3718,3670,6.17700707946781,6.14587731476787,18.3926875578987,-17,-17,-17
407,3,0,0,1,30.3355017,3800,3678,3670,80.5956070947479,2.77416596780802,13.8280493130363,-19,-16,-16
407,3,0,0,2,51.817571,3764,3710,3670,46.8416107143627,27.9393083717344,74.126099614359,-17,-18,-17
407,3,0,0,1,12.9323309,3742,3670,3666,68.5445714683582,3.60284148902556,7.19754045647521,-16,-16,-16
407,3,0,0,1,18.5251069,3764,3674,3670,27.5203099887717,2.73679877741725,10.9260361979579,-18,-16,-17
407,3,0,0,1,22.6171532,3796,3734,3652,27.6064833826224,4.59076329244034,158.251218534383,-18,-16,-16
407,3,0,0,1,22.1017374,3812,3686,3666,43.0909110495869,21.4293138012281,276.994734969307,-17,-16,-16
407,3,0,0,1,22.1963808,3800,3644,3640,9.71759691602344,9.60537286136373,19.1217568305306,-17,-16,-16
407,3,0,0,1,20.9317646,3800,3722,3694,99.5319947060689,2.91865475699864,20.312876332307,-17,-16,-16
407,3,0,0,1,7.9469583,3746,3678,3686,139.478403076894,2.16926515708951,268.489043265277,-17,-17,-16
407,3,0,0,1,8.7788342,3746,3678,3678,151.672339212153,6.04479069005517,6.03538000110447,-17,-16,-16
407,3,0,0,1,15.4003114,3780,3682,3660,5.6295275475301,22.3346149679889,50.0586242110205,-17,-18,-18
407,3,0,0,1,8.1223081,3742,3670,3702,174.153229211608,3.27599630008978,286.630051179024,-16,-16,-16
407,3,0,0,1,7.9463501,3746,3666,3666,105.904156738152,3.01772733747124,9.02506169381756,-17,-16,-16
407,3,0,0,1,8.0582145,3756,3670,3674,144.174197920121,2.75872342832078,5.50955232408068,-17,-16,-16
407,3,0,0,1,8.8653242,3742,3666,3666,86.5471162500866,5.95807126508621,5.94818181926331,-17,-16,-16
407,3,0,0,1,27.5819708,3800,3690,3664,134.414120618833,21.9235957815104,4.87142127125584,-16,-16,-16
407,3,0,0,1,7.2624341,3772,3664,3670,119.360521415726,3.04218044024002,12.1462222971239,-17,-16,-16
407,3,0,0,1,10.2931413,3768,3664,3674,2.17256699653476,51.9745004438406,129.857284679849,-18,-16,-16
407,3,0,0,1,7.2927758,3804,3660,3666,19.342135294368,9.63835448229266,57.5537912121116,-19,-17,-17
407,3,0,0,2,54.2580328,3776,3660,3182,323.724639821368,1.99374442748433,266.878576222712,-16,-16,-16
407,3,0,0,1,8.1976336,3764,3660,3698,145.049161305028,20.6093568541053,174.574372276768,-17,-16,-16
407,3,0,0,1,15.7874536,3756,3726,3690,147.878587274953,146.800728006674,9.35178419573409,-16,-16,-17
407,3,0,0,1,16.1097889,3752,3714,3678,445.849223346576,54.3429283320933,6.7875929136625,-16,-16,-16
407,3,0,0,1,21.9711559,3738,3746,3682,6.57984776864203,6.51142559849768,32.4321729750486,-16,-17,-16
407,3,0,0,1,24.1284473,3776,3682,3670,5.58359762362085,5.55308443298288,203.182831599873,-18,-18,-18
407,3,0,0,1,7.6732039,3800,3664,3694,48.3214990402813,85.7522387363764,5.33773447333108,-19,-17,-17
407,3,0,0,1,14.4674373,3832,3730,3686,72.1104876892375,2.98970107772744,41.4928412993661,-18,-16,-16
407,3,0,0,1,28.0378536,3808,3670,3652,39.6494460311565,6.55939002920241,295.100350513639,-18,-16,-16
407,3,0,0,2,36.8899844,3784,3730,3690,19.4608077402861,2.77537476579306,22.1858866700537,-18,-16,-16
407,3,0,0,1,7.7690316,3788,3656,3686,72.7410525907419,68.9487555611481,10.3271361336855,-18,-16,-16
407,3,0,0,1,7.9392861,3832,3664,3686,62.6986921554406,92.4177251202117,9.95041954700218,-17,-16,-16
407,3,0,0,2,23.1709127,3808,3722,3686,65.3171277184989,5.21400084362534,18.2214747368364,-18,-16,-17
407,3,0,0,1,7.6604822,3734,3670,3670,80.6837208665993,7.00667736352744,3.49983200806361,-16,-16,-16
407,3,0,0,1,18.8249977,3784,3714,3686,160.113289047184,5.89394147021423,5.88675588830116,-18,-16,-16
