firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
407,1,0,0,1,4.9337788,3906,14.9986657268043,-17
407,1,0,0,1,5.6021631,3928,14.2802133435313,-17
407,1,0,0,1,5.2558055,3924,17.1239659835841,-17
407,1,0,0,1,5.2598677,3910,15.0194045954397,-17
407,1,0,0,1,5.1005949,3906,18.2331972999576,-16
407,1,0,0,1,4.7244561,3914,16.298190680703,-17
407,1,0,0,1,5.5927335,3910,16.9863418725522,-17
407,1,0,0,1,5.4617272,3916,15.7459505855086,-18
407,1,0,0,1,4.9971602,3910,14.6083112526041,-17
407,1,0,0,1,6.1395495,3910,18.242396858099,-17
407,1,0,0,1,6.1998218,3924,17.7424603172939,-16
407,1,0,0,1,6.4950866,3920,14.7804284218031,-17
407,1,0,0,1,5.7001563,3914,16.4907926553869,-17
407,1,0,0,1,6.371548,3914,15.6947873624693,-17
407,1,0,0,1,5.3212201,3916,16.1617218563158,-16
407,1,0,0,1,5.0249517,3898,17.5126235667336,-17
407,1,0,0,1,5.285369,3910,15.3253402287021,-17
407,1,0,0,1,5.0250307,3902,16.3183261250113,-16
407,1,0,0,1,4.7722249,3916,20.1164305472692,-17
407,1,0,0,1,5.7913549,3910,18.1304880231809,-17
407,1,0,0,1,5.1736029,3936,19.5222012754801,-16
407,1,0,0,1,5.1168025,3928,14.4621751580481,-17
407,1,0,0,1,4.4414111,3914,15.0853140932385,-17
407,1,0,0,1,4.9989407,3906,16.2034552247921,-16
407,1,0,0,1,6.9862987,3916,13.7411917529489,-18
407,1,0,0,1,7.0539642,3906,12.9005573437713,-17
407,1,0,0,1,6.1049598,3894,14.7421243722271,-17
407,1,0,0,1,4.9411726,3916,18.2143350014089,-16
407,1,0,0,1,5.0571731,3910,17.0055678602044,-16
407,1,0,0,1,4.4625435,3936,17.0306657753354,-16
407,1,0,0,1,4.8170221,3906,16.6077882513641,-16
407,1,0,0,1,4.5109882,3932,14.4092762043218,-16
407,1,0,0,1,5.5201734,3902,15.7603907576938,-17
407,1,0,0,1,6.9090219,3910,14.3291027260611,-17
407,1,0,0,1,5.4702869,3920,13.5276392245891,-17
407,1,0,0,1,4.5725724,3920,16.6208605227466,-16
407,1,0,0,1,5.970511,3910,15.2415912810862,-16
407,1,0,0,1,4.9319302,3902,17.234654648746,-16
407,1,0,0,1,5.2233587,3920,16.0816651461516,-17
407,1,0,0,1,4.6188472,3914,15.8048262440136,-17
407,1,0,0,1,5.0849874,3902,16.9125462459811,-17
407,1,0,0,1,7.2016169,3910,16.3852240604407,-16
407,1,0,0,1,5.2875692,3890,15.1298419394869,-17
407,1,0,0,1,5.9145007,3924,17.0766878036047,-17
407,1,0,0,1,5.6814242,3910,14.6090289431265,-17
407,1,0,0,1,5.2539259,3914,15.797726368381,-16
407,1,0,0,1,4.2460279,3878,19.3121915863611,-16
407,1,0,0,1,5.5750862,3924,17.5782284528632,-17
407,1,0,0,1,6.352817,3902,13.5373118695371,-16
407,1,0,0,1,5.6595466,3916,15.0188842149336,-17
407,1,0,0,1,5.7048979,3916,16.3017996696028,-17
407,1,0,0,1,5.5064945,3902,13.983502010083,-16
407,1,0,0,1,5.34217,3932,17.5958603754253,-17
407,1,0,0,1,5.139753,3902,15.7595287363916,-16
407,1,0,0,1,4.4968089,3902,16.0113994047584,-16
407,1,0,0,1,5.0360512,3914,16.0840504023306,-16
407,1,0,0,1,4.9577054,3914,15.7331007738991,-16
