firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0242.vcc,0237.ReadRate,0242.ReadRate,0237.peak_rssi,0242.peak_rssi
407,2,0,0,1,6.0738881,3726,3746,1.80288613223593,8.99190979891572,-21,-20
407,2,0,0,1,6.3684782,3674,3760,5.24887818351023,72.5560780744861,-20,-18
407,2,0,0,1,5.6843468,3664,3750,121.77192476644,3.55440803466827,-19,-18
407,2,0,0,1,6.143508,3674,3742,6.68642728811213,45.6065574411333,-21,-18
407,2,0,0,1,5.8236876,3674,3752,28.9979995005095,7.22267022840611,-21,-20
407,2,0,0,1,5.7482958,3674,3764,3.99775486087014,51.7900225326436,-20,-19
407,2,0,0,2,9.4328397,3660,3746,48.2304489434879,4.79712249404317,-17,-18
407,2,0,0,1,6.1440691,3674,3742,35.0779138930755,17.4038956880108,-20,-18
407,2,0,0,1,5.5341592,3656,3742,4.04795203986423,11.9401939565106,-20,-17
407,2,0,0,1,4.8724467,3664,3734,5.83212802687445,92.7371724204286,-18,-17
407,2,0,0,1,5.526336,3670,3734,4.61377405333431,169.174952048046,-18,-18
407,2,0,0,1,5.1954787,3648,3742,6.454073779099,128.63895483422,-20,-20
407,2,0,0,1,5.7383533,3664,3746,14.4355206194571,14.3981017542647,-19,-18
407,2,0,0,1,5.1782009,3656,3750,5.44086810138731,65.0700994759146,-20,-20
407,2,0,0,2,8.6842405,3628,3742,18.5517169304824,30.2255978169864,-19,-17
407,2,0,0,1,5.8406048,3666,3752,5.57551901112595,27.7858356701221,-19,-19
407,2,0,0,1,5.3928146,3678,3730,7.81485361411581,3.90645600451586,-21,-19
407,2,0,0,1,4.8914108,3660,3742,4.96617291320173,38.9819474601312,-19,-18
407,2,0,0,1,4.8555655,3656,3714,3.88118150927505,19.1227550841669,-18,-18
407,2,0,0,1,5.568579,3652,3742,4.35234116783759,17.2063066275682,-21,-19
407,2,0,0,1,5.5348434,3660,3746,89.3331827649261,4.56785989825549,-17,-17
407,2,0,0,1,5.6095366,3648,3746,7.89999241600728,39.091390981147,-18,-18
407,2,0,0,1,5.2277101,3660,3752,44.5085169272566,17.6151236405528,-19,-19
407,2,0,0,1,4.7295057,3674,3746,22.7650549576883,11.3350154496261,-21,-20
407,2,0,0,1,5.1290503,3666,3746,8.70820334525632,21.303628689682,-20,-18
407,2,0,0,1,5.1131856,3648,3734,6.30355659270073,24.9649866062847,-22,-19
407,2,0,0,1,5.6037625,3652,3742,5.3764915059499,20.7769434103587,-19,-17
407,2,0,0,1,5.4571856,3652,3756,7.37738418613435,7.27809453662556,-20,-17
407,2,0,0,2,9.0079586,3664,3738,48.1877200823528,5.96050924206761,-20,-17
407,2,0,0,1,5.2362083,3648,3722,10.8659629144686,37.1020146393949,-18,-18
407,2,0,0,1,5.4071668,3656,3752,134.88826064009,3.43587944598506,-18,-17
407,2,0,0,1,5.2245728,3664,3746,9.03118014946603,26.219536176405,-19,-18
407,2,0,0,1,5.3544029,3664,3746,4.25169706488345,16.9432152377112,-21,-20
407,2,0,0,1,5.1956962,3644,3746,108.063792217822,3.59293872566368,-18,-18
407,2,0,0,1,5.2709467,3670,3750,5.37328189311468,31.7793917000703,-18,-18
407,2,0,0,1,5.0107493,3670,3730,5.44409971195268,42.9011931894356,-19,-20
407,2,0,0,1,5.7203023,3666,3746,146.973826012385,13.5511500014059,-21,-19
407,2,0,0,1,5.0606552,3674,3742,3.78291228258657,11.3259774884871,-18,-17
407,2,0,0,1,5.1973515,3664,3742,5.1546418322896,35.4238283948299,-18,-18
407,2,0,0,1,4.886739,3660,3746,9.41621802311211,9.35449319694482,-19,-17
407,2,0,0,1,5.0806851,3664,3746,3.94010566575374,34.4157073288249,-18,-18
407,2,0,0,1,5.1546747,3670,3742,135.539178515355,3.65771404576824,-18,-17
407,2,0,0,2,9.5461745,3652,3746,5.11684834889537,30.5370241059268,-20,-18
407,2,0,0,1,4.8147682,3648,3734,13.8900753328236,34.1727528339464,-19,-17
407,2,0,0,1,4.9747191,3656,3722,5.75006425696807,39.830753438532,-20,-19
407,2,0,0,1,5.8339965,3644,3738,5.04980878899021,115.758274577621,-21,-18
407,2,0,0,1,5.5590384,3660,3742,16.4637373836322,8.2280824453861,-18,-18
407,2,0,0,1,5.3616911,3652,3726,138.138914617754,3.52576860874228,-18,-18
407,2,0,0,1,5.0132046,3660,3734,6.83998270852371,33.1773995554228,-19,-19
407,2,0,0,1,5.4643154,3660,3742,13.7559781188241,18.0646606463174,-18,-18
407,2,0,0,1,5.8684825,3656,3742,4.00544259539863,15.85159734565,-19,-17
407,2,0,0,1,5.9040026,3660,3742,4.29812666149459,29.5448406266883,-19,-20
407,2,0,0,1,5.0064009,3656,3742,6.16932832054843,30.3508006237697,-21,-20
407,2,0,0,1,5.8306458,3648,3742,4.28876053105148,33.6389855659318,-21,-19
407,2,0,0,1,5.1611361,3660,3742,4.44244041021495,31.0252607673168,-18,-18
407,2,0,0,1,5.0036093,3660,3746,7.08480726844547,47.8680264833276,-20,-21
407,2,0,0,1,5.1496517,3660,3742,6.95393850214946,33.6324378136225,-20,-19
407,2,0,0,1,4.869545,3648,3738,5.24360201899652,15.5801502653559,-20,-19
407,2,0,0,1,5.3640862,3652,3738,6.54124483814017,31.8527739306705,-18,-17
407,2,0,0,1,5.5881926,3652,3746,4.16443348920808,20.691887042161,-18,-18
407,2,0,0,1,6.2532704,3670,3752,4.46704770583597,44.6592056020508,-20,-18
407,2,0,0,1,5.1432109,3656,3734,7.39133809089129,7.38642449042904,-19,-19
407,2,0,0,1,5.3346344,3652,3738,12.568127103983,6.28083102931515,-20,-17
407,2,0,0,1,5.0596102,3670,3750,9.17000875277335,4.5823969968803,-19,-17
407,2,0,0,1,5.2629448,3678,3756,4.33785844266544,4.33678237635725,-18,-17
407,2,0,0,1,4.69037,3636,3738,35.0428889918371,7.00196265013083,-19,-17
407,2,0,0,1,5.6354548,3698,3756,4.92533924505385,19.6836444661402,-17,-18
407,2,0,0,1,5.3844576,3648,3734,25.8252990827887,5.16274788288616,-18,-17
407,2,0,0,1,5.7883638,3674,3752,5.06736555772439,20.2548259654716,-18,-18
407,2,0,0,1,5.0005293,3640,3738,5.75646580630529,5.75264103750032,-18,-17
407,2,0,0,1,4.6788926,3660,3738,56.0994531104743,8.00940624669612,-18,-18
407,2,0,0,1,5.5293137,3660,3746,4.51466657155769,13.5396169191053,-20,-18
407,2,0,0,1,5.5384367,3678,3756,3.64932471070891,3.64819306821428,-18,-17
407,2,0,0,1,5.3579042,3632,3726,9.11709172067784,18.2244634262356,-18,-18
407,2,0,0,1,4.8859798,3666,3750,13.8249676150134,6.906120272847,-19,-17
407,2,0,0,1,4.5416884,3652,3738,7.59035751342924,7.58743187434606,-18,-17
407,2,0,0,1,5.1345591,3660,3746,4.80460627212521,76.8413959968514,-19,-21
407,2,0,0,1,4.7836461,3648,3734,7.49986125256683,14.9885150503427,-19,-17
407,2,0,0,1,5.5754818,3660,3752,181.188640111754,7.08684324009056,-19,-17
407,2,0,0,1,5.1334902,3652,3738,6.00945648071806,12.0088168733484,-17,-18
407,2,0,0,1,5.1633661,3648,3742,6.86640583479702,13.7220045378669,-18,-18
407,2,0,0,1,4.8323161,3670,3750,9.12995208601145,182.319228206243,-20,-19
407,2,0,0,1,5.0386961,3640,3746,7.78041793292969,15.5478921722582,-17,-18
407,2,0,0,1,5.8017242,3666,3750,145.954612494153,3.63938366309789,-20,-18
407,2,0,0,1,5.4723446,3666,3734,121.561638007319,3.56492894205386,-20,-18
407,2,0,0,1,4.6747189,3652,3730,29.9284485616014,7.47692061529075,-21,-18
407,2,0,0,1,6.2574795,3698,3738,2.06067195215285,53.5073777413013,-20,-19
