firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,2,0,0,1,10.8209717,3986,3952,12.4612610546962,6.23063052734811,-18,-17
407,2,0,0,1,10.09127,3978,3952,9.92736642356201,4.963683211781,-18,-17
407,2,0,0,1,10.0314599,3966,3944,16.3876612709746,3.27753225419491,-17,-17
407,2,0,0,1,8.2087741,3966,3948,12.4648491254662,6.23242456273309,-18,-17
407,2,0,0,1,8.4314209,3968,3948,46.8612833118639,5.20680925687377,-16,-16
407,2,0,0,1,9.9538135,3974,3940,3.49164205640957,20.9498523384574,-17,-16
407,2,0,0,1,9.0843086,3984,3936,7.92779365538674,7.92779365538674,-16,-17
407,2,0,0,1,9.7629955,3966,3952,53.307518279148,10.6615036558296,-18,-18
407,2,0,0,1,10.415445,3960,3944,4.70185756286736,4.70185756286736,-17,-17
407,2,0,0,1,9.343252,3974,3964,7.09977167134305,7.09977167134305,-17,-17
407,2,0,0,1,10.5323509,3962,3948,10.3066326272946,5.15331631364732,-18,-17
407,2,0,0,1,9.8264719,3984,3944,3.9437152953054,7.8874305906108,-17,-17
407,2,0,0,2,10.3272242,3974,3944,8.22302149991202,16.446042999824,-17,-18
407,2,0,0,1,8.9081759,3974,3948,23.2111729302017,5.80279323255042,-18,-17
407,2,0,0,1,8.4481647,3972,3952,7.53284603352342,3.76642301676171,-17,-16
407,2,0,0,1,9.7970898,3966,3944,6.41894255624117,38.513655337447,-17,-17
407,2,0,0,1,10.5057643,3930,3948,19.3565121113696,6.45217070378988,-18,-16
407,2,0,0,1,11.1438269,3968,3914,20.2087258246802,5.05218145617005,-18,-16
407,2,0,0,2,11.6560762,3972,3944,4.5077025367096,4.5077025367096,-17,-16
407,2,0,0,1,9.7212841,3982,3920,26.9064449456019,4.48440749093365,-18,-17
407,2,0,0,1,9.2539721,3978,3948,6.54575779256101,91.6406090958541,-17,-18
407,2,0,0,1,8.8518452,3958,3952,8.75944377532027,4.37972188766013,-18,-17
407,2,0,0,1,9.7139694,3972,3936,6.58079172189048,46.0655420532333,-16,-17
407,2,0,0,1,10.5104874,3984,3928,4.58245579304896,4.58245579304896,-16,-16
407,2,0,0,2,13.0252876,3934,3920,11.7412441139676,5.87062205698378,-18,-16
407,2,0,0,1,8.7591848,3978,3948,3.47123990953949,6.94247981907898,-17,-17
407,2,0,0,1,8.3980385,3976,3914,8.05923213248088,80.5923213248088,-17,-17
407,2,0,0,1,8.8214976,3956,3940,80.280782035168,5.017548877198,-19,-17
407,2,0,0,1,9.4134863,3984,3928,19.4558812599784,3.89117625199569,-18,-16
407,2,0,0,1,9.497447,3974,3914,3.96707329167906,7.93414658335813,-16,-17
407,2,0,0,1,8.9516521,3946,3910,4.73325952603979,18.9330381041592,-16,-17
407,2,0,0,2,14.9450279,3962,3952,7.48098707135814,3.74049353567907,-18,-17
407,2,0,0,1,7.8943875,3936,3940,10.4875724887901,5.24378624439505,-18,-17
407,2,0,0,1,8.3095044,3950,3902,7.86116243795086,3.93058121897543,-18,-17
407,2,0,0,1,8.8505699,3970,3948,8.66294641245732,2.88764880415244,-16,-16
407,2,0,0,1,9.0173497,3958,3956,3.86870841622041,15.4748336648816,-17,-18
407,2,0,0,2,11.0357405,3966,3952,98.9280812634831,6.59520541756554,-18,-17
407,2,0,0,1,8.9216163,3966,3948,83.2658417427208,5.55105611618138,-16,-17
407,2,0,0,1,8.420043,3978,3956,7.88206538488519,7.88206538488519,-17,-18
407,2,0,0,1,8.4580728,3934,3964,15.1125202696678,7.55626013483391,-18,-17
407,2,0,0,1,8.7086917,3982,3928,4.79607795928801,9.59215591857603,-17,-18
407,2,0,0,1,8.2541042,3964,3932,7.10758069680589,3.55379034840294,-19,-17
407,2,0,0,1,8.5904669,3960,3948,22.1878261610446,4.43756523220891,-17,-17
407,2,0,0,1,9.1645817,3968,3952,3.56039389349723,188.700876355353,-17,-20
