Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.05,-1.19209289550781E-07,0.0250004529953003,
Firmware Version:,06.20.0000,,-0.045,-0.0156251210719347,-0.00624954327940941,
Start Time:,2020-10-23 16:02:58.224,,-0.04,-0.0312501229345798,-0.00624954327940941,
,,,-0.035,-0.0156251210719347,-0.0374995395541191,
Analog Sample Count:,1000,,-0.03,-0.0156251210719347,-0.0374995395541191,
Function Sample Count:,0,,-0.025,-0.0312501229345798,-0.0374995395541191,
Waveform Memory Sample Count:,0,,-0.02,-0.0156251210719347,-0.00624954327940941,
Digital Sample Count:,0,,-0.015,-1.19209289550781E-07,-0.0374995395541191,
,,,-0.01,-1.19209289550781E-07,-0.00624954327940941,
Setup Text Information:,,,-0.005,-0.0156251210719347,-0.00624954327940941,
ANALOG,,,0,1.92187510989606,1.9625002220273,
Channel 1,,,0.005,1.95312511362135,1.93125022575259,
Scale,500 mV/,,0.01,-0.0312501229345798,1.83750023692846,
Pos,1 V,,0.015,-0.0312501229345798,1.80625024065375,
Coup,,,0.02,-0.046875124797225,1.80625024065375,
BW,Off,,0.025,-0.0312501229345798,1.77500024437904,
Inv,Off,,0.03,-0.046875124797225,1.71250025182962,
Imp,1M Ohm,,0.035,-0.0312501229345798,1.68125025555491,
Trace Label,1,,0.04,-0.046875124797225,1.71250025182962,
Probe,10,,0.045,-0.0156251210719347,1.68125025555491,
Skew,0 s,,0.05,-0.0312501229345798,1.6500002592802,
,,,0.055,-0.046875124797225,1.6187502630055,
Channel 4,,,0.06,-0.046875124797225,1.6500002592802,
Scale,1 V/,,0.065,-0.0156251210719347,1.6187502630055,
Pos,3.025 V,,0.07,-0.046875124797225,1.55625027045608,
Coup,,,0.075,-0.0625001266598701,1.55625027045608,
BW,Off,,0.08,-0.0312501229345798,1.55625027045608,
Inv,Off,,0.085,-0.046875124797225,1.52500027418137,
Imp,1M Ohm,,0.09,-0.0156251210719347,1.49375027790666,
Trace Label,4,,0.095,-0.0312501229345798,1.46250028163195,
Probe,10,,0.1,-0.0156251210719347,1.46250028163195,
Skew,0 s,,0.105,-0.046875124797225,1.46250028163195,
,,,0.11,-0.0156251210719347,1.46250028163195,
MATH,,,0.115,-0.0312501229345798,1.43125028535724,
DIGITAL,,,0.12,-0.0312501229345798,1.40000028908253,
TRIGGER,,,0.125,-0.0312501229345798,1.43125028535724,
Sweep Mode,AUTO,,0.13,-0.046875124797225,1.36875029280782,
Coup,DC,,0.135,-0.0312501229345798,1.36875029280782,
Noise Rej,Off,,0.14,-0.0312501229345798,1.3062503002584,
HF Rej,Off,,0.145,-0.046875124797225,1.24375030770898,
Holdoff,60.0 ns,,0.15,-0.046875124797225,1.18125031515956,
Mode,EDGE,,0.155,-0.046875124797225,1.15000031888485,
Source,CHAN1,,0.16,-0.0312501229345798,1.18125031515956,
Slope,POS,,0.165,-0.0312501229345798,1.11875032261014,
Level,920 mV V,,0.17,-0.0312501229345798,1.08750032633543,
,,,0.175,-0.046875124797225,1.08750032633543,
HORIZONTAL,,,0.18,-0.046875124797225,1.08750032633543,
Mode,MAIN,,0.185,-0.0312501229345798,1.05625033006072,
Ref,CENT,,0.19,-0.0312501229345798,1.05625033006072,
Main Scale,500 ms/,,0.195,-0.0312501229345798,1.02500033378601,
Main Delay,2.45 s,,0.2,-0.0312501229345798,2.11875020340085,
,,,0.205,2.09375013038516,2.11875020340085,
ACQUISITION,,,0.21,2.04687512479723,2.05625021085143,
Mode,NORM,,0.215,2.03125012293458,2.02500021457672,
RealTime,On,,0.22,2.01562512107193,1.99375021830201,
Vectors,On,,0.225,1.968750115484,1.99375021830201,
Persistence,Off,,0.23,1.95312511362135,1.93125022575259,
,,,0.235,1.81250009685755,1.80625024065375,
,,,0.24,-0.0312501229345798,1.80625024065375,
,,,0.245,-0.046875124797225,1.77500024437904,
,,,0.25,-0.0312501229345798,1.77500024437904,
,,,0.255,-0.0156251210719347,1.71250025182962,
,,,0.26,-0.0156251210719347,1.71250025182962,
,,,0.265,-1.19209289550781E-07,1.71250025182962,
,,,0.27,-0.0312501229345798,1.74375024810433,
,,,0.275,-0.0312501229345798,1.68125025555491,
,,,0.28,-0.0312501229345798,1.6500002592802,
,,,0.285,-0.0156251210719347,1.6187502630055,
,,,0.29,-0.046875124797225,1.58750026673079,
,,,0.295,-0.0312501229345798,1.6187502630055,
,,,0.3,-0.046875124797225,1.6187502630055,
,,,0.305,-0.0312501229345798,1.55625027045608,
,,,0.31,-0.0312501229345798,1.52500027418137,
,,,0.315,-0.0312501229345798,1.52500027418137,
,,,0.32,-0.046875124797225,1.52500027418137,
,,,0.325,-0.0312501229345798,1.46250028163195,
,,,0.33,-0.0156251210719347,1.46250028163195,
,,,0.335,-0.0312501229345798,1.46250028163195,
,,,0.34,-0.0156251210719347,1.43125028535724,
,,,0.345,-0.0312501229345798,1.40000028908253,
,,,0.35,-0.0156251210719347,1.36875029280782,
,,,0.355,-0.046875124797225,1.36875029280782,
,,,0.36,-0.0312501229345798,1.36875029280782,
,,,0.365,-0.0312501229345798,1.40000028908253,
,,,0.37,-0.0312501229345798,1.33750029653311,
,,,0.375,-0.046875124797225,1.3062503002584,
,,,0.38,-0.0156251210719347,1.24375030770898,
,,,0.385,-0.046875124797225,1.18125031515956,
,,,0.39,-0.0312501229345798,1.18125031515956,
,,,0.395,-0.0312501229345798,1.08750032633543,
,,,0.4,-0.0312501229345798,1.11875032261014,
,,,0.405,-0.0312501229345798,1.05625033006072,
,,,0.41,-0.0312501229345798,1.05625033006072,
