x-axis,1,4
second,Volt,Volt
-0.0098,0.0745001,-0.0374999
-0.00979,0.137,-0.0374999
-0.00978,0.10575,-0.0374999
-0.00977,0.137,-0.0062499
-0.00976,0.137,-0.0374999
-0.00975,0.137,-0.0062499
-0.00974,0.10575,-0.0374999
-0.00973,0.137,-0.0374999
-0.00972,0.10575,-0.0687499
-0.00971,0.10575,-0.0062499
-0.0097,0.10575,-0.0062499
-0.00969,0.137,-0.0062499
-0.00968,0.10575,-0.0374999
-0.00967,0.137,-0.0062499
-0.00966,0.10575,-0.0374999
-0.00965,0.10575,-0.0374999
-0.00964,0.10575,-0.0374999
-0.00963,0.137,-0.0374999
-0.00962,0.10575,-0.0374999
-0.00961,0.10575,-0.0062499
-0.0096,0.137,-0.0062499
-0.00959,0.137,-0.0374999
-0.00958,0.137,-0.0062499
-0.00957,0.137,-0.0687499
-0.00956,0.10575,-0.0062499
-0.00955,0.10575,-0.0374999
-0.00954,0.137,-0.0374999
-0.00953,0.137,-0.0374999
-0.00952,0.10575,-0.0062499
-0.00951,0.137,-0.0374999
-0.0095,0.16825,-0.0062499
-0.00949,0.137,-0.0062499
-0.00948,0.137,-0.0374999
-0.00947,0.137,-0.0687499
-0.00946,0.10575,-0.0687499
-0.00945,0.10575,-0.0062499
-0.00944,0.137,-0.0374999
-0.00943,0.137,-0.0374999
-0.00942,0.10575,-0.0062499
-0.00941,0.10575,-0.0374999
-0.0094,0.10575,-0.0374999
-0.00939,0.137,-0.0374999
-0.00938,0.137,-0.0374999
-0.00937,0.10575,-0.0374999
-0.00936,0.10575,-0.0374999
-0.00935,0.137,-0.0062499
-0.00934,0.10575,-0.0374999
-0.00933,0.10575,-0.0062499
-0.00932,0.137,-0.0374999
-0.00931,0.10575,-0.0062499
-0.0093,0.137,-0.0062499
-0.00929,0.0745001,-0.0374999
-0.00928,0.10575,-0.0374999
-0.00927,0.16825,-0.0687499
-0.00926,0.0745001,-0.0374999
-0.00925,0.137,-0.0374999
-0.00924,0.10575,-0.0062499
-0.00923,0.10575,-0.0062499
-0.00922,0.0745001,-0.0062499
-0.00921,0.0745001,-0.0062499
-0.0092,0.10575,-0.0062499
-0.00919,0.10575,-0.0374999
-0.00918,0.0745001,-0.0374999
-0.00917,0.0745001,-0.0999999
-0.00916,0.137,-0.0687499
-0.00915,0.0745001,-0.0374999
-0.00914,0.137,-0.0374999
-0.00913,0.10575,-0.0374999
-0.00912,0.0745001,-0.0374999
-0.00911,0.10575,-0.0062499
-0.0091,0.137,-0.0062499
-0.00909,0.10575,-0.0062499
-0.00908,0.10575,-0.0062499
-0.00907,0.137,-0.0374999
-0.00906,0.10575,-0.0374999
-0.00905,0.0745001,-0.0062499
-0.00904,0.137,-0.0374999
-0.00903,0.137,-0.0374999
-0.00902,0.10575,-0.0374999
-0.00901,0.0745001,-0.0687499
-0.009,0.10575,-0.0687499
-0.00899,0.10575,-0.0062499
-0.00898,0.137,-0.0062499
-0.00897,0.10575,-0.0062499
-0.00896,0.0745001,-0.0374999
-0.00895,0.10575,-0.0374999
-0.00894,0.0745001,-0.0374999
-0.00893,0.10575,-0.0687499
-0.00892,0.137,-0.0374999
-0.00891,0.10575,-0.0062499
-0.0089,0.10575,0.0250001
-0.00889,0.10575,-0.0062499
-0.00888,0.10575,-0.0062499
-0.00887,0.10575,-0.0374999
-0.00886,0.137,-0.0374999
-0.00885,0.10575,-0.0374999
-0.00884,0.0745001,-0.0062499
-0.00883,0.10575,-0.0374999
-0.00882,0.137,-0.0374999
-0.00881,0.0745001,-0.0687499
-0.0088,0.10575,-0.0374999
-0.00879,0.10575,-0.0374999
-0.00878,0.137,-0.0062499
-0.00877,0.10575,-0.0374999
-0.00876,0.0745001,-0.0374999
-0.00875,0.137,-0.0062499
-0.00874,0.10575,-0.0374999
-0.00873,0.10575,-0.0374999
-0.00872,0.10575,-0.0062499
-0.00871,0.0745001,-0.0062499
-0.0087,0.10575,0.0250001
-0.00869,0.10575,-0.0374999
-0.00868,0.10575,-0.0062499
-0.00867,0.10575,-0.0374999
-0.00866,0.10575,-0.0374999
-0.00865,0.137,-0.0374999
-0.00864,0.0745001,-0.0374999
-0.00863,0.10575,-0.0374999
-0.00862,0.0745001,-0.0374999
-0.00861,0.137,-0.0374999
-0.0086,0.10575,-0.0062499
-0.00859,0.10575,-0.0374999
-0.00858,0.137,-0.0374999
-0.00857,0.10575,-0.0062499
-0.00856,0.10575,-0.0062499
-0.00855,0.137,-0.0062499
-0.00854,0.10575,-0.0374999
-0.00853,0.10575,-0.0062499
-0.00852,0.10575,-0.0374999
-0.00851,0.0432501,-0.0374999
-0.0085,0.10575,-0.0062499
-0.00849,0.10575,-0.0062499
-0.00848,0.10575,-0.0687499
-0.00847,0.137,-0.0062499
-0.00846,0.10575,-0.0062499
-0.00845,0.10575,-0.0062499
-0.00844,0.0745001,-0.0374999
-0.00843,0.10575,-0.0374999
-0.00842,0.0745001,-0.0062499
-0.00841,0.137,-0.0062499
-0.0084,0.137,-0.0374999
-0.00839,0.0745001,-0.0062499
-0.00838,0.10575,-0.0062499
-0.00837,0.137,-0.0374999
-0.00836,0.0745001,-0.0062499
-0.00835,0.10575,-0.0374999
-0.00834,0.10575,-0.0687499
-0.00833,0.10575,-0.0062499
-0.00832,0.0745001,-0.0374999
-0.00831,0.0745001,-0.0374999
-0.0083,0.10575,-0.0062499
-0.00829,0.137,-0.0374999
-0.00828,0.137,-0.0062499
-0.00827,0.137,-0.0062499
-0.00826,0.137,-0.0062499
-0.00825,0.10575,-0.0374999
-0.00824,0.137,-0.0687499
-0.00823,0.137,-0.0374999
-0.00822,0.10575,-0.0374999
-0.00821,0.0745001,-0.0062499
-0.0082,0.10575,-0.0062499
-0.00819,0.10575,-0.0374999
-0.00818,0.10575,-0.0062499
-0.00817,0.137,-0.0374999
-0.00816,0.137,-0.0062499
-0.00815,0.137,-0.0374999
-0.00814,0.0432501,-0.0062499
-0.00813,0.0745001,-0.0687499
-0.00812,0.10575,-0.0062499
-0.00811,0.10575,-0.0374999
-0.0081,0.10575,-0.0374999
-0.00809,0.10575,-0.0062499
-0.00808,0.10575,-0.0687499
-0.00807,0.0745001,-0.0062499
-0.00806,0.10575,-0.0374999
-0.00805,0.10575,-0.0374999
-0.00804,0.10575,-0.0374999
-0.00803,0.10575,-0.0062499
-0.00802,0.10575,-0.0374999
-0.00801,0.10575,-0.0062499
-0.008,0.10575,-0.0374999
-0.00799,0.10575,-0.0062499
-0.00798,0.0745001,-0.0374999
-0.00797,0.0745001,-0.0374999
-0.00796,0.10575,-0.0687499
-0.00795,0.10575,-0.0062499
-0.00794,0.10575,-0.0374999
-0.00793,0.10575,-0.0062499
-0.00792,0.10575,-0.0374999
-0.00791,0.10575,-0.0374999
-0.0079,0.0745001,0.0250001
-0.00789,0.137,-0.0374999
-0.00788,0.0745001,-0.0687499
-0.00787,0.137,-0.0062499
-0.00786,0.0745001,-0.0687499
-0.00785,0.137,-0.0374999
-0.00784,0.0745001,-0.0374999
-0.00783,0.10575,-0.0374999
-0.00782,0.10575,-0.0374999
-0.00781,0.0745001,-0.0062499
-0.0078,0.10575,-0.0374999
-0.00779,0.10575,-0.0374999
-0.00778,0.10575,-0.0374999
-0.00777,0.10575,-0.0062499
-0.00776,0.0745001,-0.0374999
-0.00775,0.10575,-0.0374999
-0.00774,0.10575,-0.0062499
-0.00773,0.0745001,-0.0062499
-0.00772,0.10575,-0.0374999
-0.00771,0.10575,-0.0374999
-0.0077,0.10575,-0.0374999
-0.00769,0.10575,-0.0062499
-0.00768,0.10575,-0.0374999
-0.00767,0.137,-0.0062499
-0.00766,0.137,-0.0374999
-0.00765,0.16825,-0.0374999
-0.00764,0.137,-0.0374999
-0.00763,0.137,-0.0062499
-0.00762,0.10575,-0.0062499
-0.00761,0.137,-0.0062499
-0.0076,0.137,-0.0374999
-0.00759,0.137,-0.0687499
-0.00758,0.10575,-0.0062499
-0.00757,0.137,-0.0374999
-0.00756,0.10575,-0.0062499
-0.00755,0.10575,-0.0374999
-0.00754,0.137,-0.0374999
-0.00753,0.10575,-0.0374999
-0.00752,0.0745001,-0.0374999
-0.00751,0.10575,-0.0374999
-0.0075,0.0745001,-0.0374999
-0.00749,0.10575,-0.0374999
-0.00748,0.10575,-0.0062499
-0.00747,0.10575,-0.0374999
-0.00746,0.137,-0.0374999
-0.00745,0.137,-0.0374999
-0.00744,0.10575,-0.0374999
-0.00743,0.10575,-0.0687499
-0.00742,0.10575,-0.0374999
-0.00741,0.10575,-0.0062499
-0.0074,0.137,-0.0062499
-0.00739,0.10575,-0.0062499
-0.00738,0.10575,-0.0062499
-0.00737,0.10575,-0.0374999
-0.00736,0.10575,-0.0374999
-0.00735,0.0745001,-0.0687499
-0.00734,0.10575,-0.0062499
-0.00733,0.10575,-0.0374999
-0.00732,0.10575,-0.0062499
-0.00731,0.0745001,-0.0062499
-0.0073,0.10575,-0.0062499
-0.00729,0.10575,-0.0062499
-0.00728,0.10575,-0.0687499
-0.00727,0.137,-0.0374999
-0.00726,0.10575,-0.0062499
-0.00725,0.0745001,-0.0687499
-0.00724,0.0745001,-0.0062499
-0.00723,0.10575,-0.0374999
-0.00722,0.10575,-0.0374999
-0.00721,0.10575,-0.0374999
-0.0072,0.10575,-0.0062499
-0.00719,0.10575,-0.0374999
-0.00718,0.137,-0.0062499
-0.00717,0.10575,-0.0374999
-0.00716,0.137,-0.0374999
-0.00715,0.137,-0.0062499
-0.00714,0.10575,-0.0374999
-0.00713,0.16825,-0.0374999
-0.00712,0.10575,-0.0374999
-0.00711,0.10575,-0.0374999
-0.0071,0.137,-0.0374999
-0.00709,0.10575,-0.0374999
-0.00708,0.0745001,-0.0062499
-0.00707,0.137,-0.0062499
-0.00706,0.137,-0.0374999
-0.00705,0.0745001,-0.0374999
-0.00704,0.10575,-0.0374999
-0.00703,0.10575,-0.0062499
-0.00702,0.10575,-0.0374999
-0.00701,0.10575,-0.0374999
-0.007,0.0745001,-0.0374999
-0.00699,0.10575,-0.0062499
-0.00698,0.10575,-0.0062499
-0.00697,0.0745001,-0.0374999
-0.00696,0.10575,-0.0062499
-0.00695,0.10575,-0.0374999
-0.00694,0.10575,-0.0374999
-0.00693,0.10575,-0.0374999
-0.00692,0.0745001,-0.0374999
-0.00691,0.10575,-0.0062499
-0.0069,0.10575,-0.0374999
-0.00689,0.0745001,-0.0374999
-0.00688,0.10575,-0.0374999
-0.00687,0.10575,-0.0374999
-0.00686,0.10575,-0.0374999
-0.00685,0.0745001,-0.0374999
-0.00684,0.10575,-0.0062499
-0.00683,0.10575,-0.0374999
-0.00682,0.137,-0.0062499
-0.00681,0.10575,-0.0062499
-0.0068,0.10575,-0.0062499
-0.00679,0.10575,-0.0374999
-0.00678,0.10575,-0.0374999
-0.00677,0.10575,-0.0374999
-0.00676,0.10575,-0.0374999
-0.00675,0.10575,-0.0374999
-0.00674,0.137,-0.0374999
-0.00673,0.0745001,-0.0062499
-0.00672,0.10575,-0.0374999
-0.00671,0.10575,-0.0374999
-0.0067,0.10575,-0.0374999
-0.00669,0.10575,-0.0374999
-0.00668,0.10575,-0.0374999
-0.00667,0.10575,-0.0062499
-0.00666,0.10575,-0.0374999
-0.00665,0.10575,-0.0374999
-0.00664,0.0745001,-0.0062499
-0.00663,0.0745001,-0.0062499
-0.00662,0.0745001,-0.0374999
-0.00661,0.137,-0.0374999
-0.0066,0.10575,-0.0062499
-0.00659,0.0745001,-0.0687499
-0.00658,0.137,-0.0062499
-0.00657,0.10575,-0.0687499
-0.00656,0.10575,-0.0374999
-0.00655,0.10575,-0.0062499
-0.00654,0.10575,-0.0374999
-0.00653,0.0745001,-0.0374999
-0.00652,0.137,-0.0374999
-0.00651,0.0745001,-0.0062499
-0.0065,0.10575,-0.0687499
-0.00649,0.10575,-0.0374999
-0.00648,0.10575,-0.0374999
-0.00647,0.10575,-0.0062499
-0.00646,0.137,-0.0374999
-0.00645,0.10575,-0.0374999
-0.00644,0.137,-0.0374999
-0.00643,0.10575,-0.0374999
-0.00642,0.10575,-0.0062499
-0.00641,0.10575,-0.0062499
-0.0064,0.10575,-0.0374999
-0.00639,0.10575,0.0250001
-0.00638,0.137,-0.0374999
-0.00637,0.10575,-0.0062499
-0.00636,0.0745001,-0.0062499
-0.00635,0.10575,-0.0687499
-0.00634,0.0745001,-0.0062499
-0.00633,0.0745001,-0.0374999
-0.00632,0.10575,-0.0062499
-0.00631,0.137,-0.0374999
-0.0063,0.10575,-0.0374999
-0.00629,0.0745001,-0.0062499
-0.00628,0.10575,-0.0062499
-0.00627,0.10575,-0.0374999
-0.00626,0.137,-0.0374999
-0.00625,0.137,-0.0374999
-0.00624,0.137,-0.0374999
-0.00623,0.10575,-0.0062499
-0.00622,0.10575,-0.0062499
-0.00621,0.10575,-0.0062499
-0.0062,0.10575,-0.0374999
-0.00619,0.10575,-0.0374999
-0.00618,0.10575,-0.0687499
-0.00617,0.0432501,-0.0374999
-0.00616,0.10575,-0.0374999
-0.00615,0.10575,-0.0374999
-0.00614,0.0745001,-0.0062499
-0.00613,0.0745001,-0.0374999
-0.00612,0.10575,-0.0374999
-0.00611,0.10575,-0.0374999
-0.0061,0.137,-0.0062499
-0.00609,0.10575,-0.0374999
-0.00608,0.10575,-0.0374999
-0.00607,0.10575,-0.0062499
-0.00606,0.10575,-0.0374999
-0.00605,0.0745001,-0.0062499
-0.00604,0.10575,-0.0062499
-0.00603,0.10575,-0.0374999
-0.00602,0.10575,-0.0374999
-0.00601,0.0745001,-0.0374999
-0.006,0.0745001,-0.0062499
-0.00599,0.10575,-0.0062499
-0.00598,0.10575,-0.0062499
-0.00597,0.10575,-0.0062499
-0.00596,0.10575,-0.0687499
-0.00595,0.0745001,-0.0374999
-0.00594,0.10575,-0.0374999
-0.00593,0.10575,-0.0687499
-0.00592,0.10575,-0.0062499
-0.00591,0.10575,-0.0062499
-0.0059,0.10575,-0.0062499
-0.00589,0.10575,-0.0374999
-0.00588,0.10575,-0.0374999
-0.00587,0.0745001,-0.0374999
-0.00586,0.10575,-0.0062499
-0.00585,0.10575,-0.0062499
-0.00584,0.137,-0.0062499
-0.00583,0.10575,-0.0062499
-0.00582,0.10575,-0.0374999
-0.00581,0.10575,-0.0062499
-0.0058,0.0745001,-0.0062499
-0.00579,0.10575,-0.0687499
-0.00578,0.0745001,-0.0374999
-0.00577,0.137,-0.0374999
-0.00576,0.10575,-0.0374999
-0.00575,0.10575,-0.0374999
-0.00574,0.10575,-0.0062499
-0.00573,0.0432501,-0.0062499
-0.00572,0.10575,-0.0374999
-0.00571,0.137,-0.0062499
-0.0057,0.10575,-0.0374999
-0.00569,0.10575,-0.0374999
-0.00568,0.10575,-0.0062499
-0.00567,0.0745001,-0.0062499
-0.00566,0.0745001,-0.0062499
-0.00565,0.137,-0.0062499
-0.00564,0.10575,-0.0374999
-0.00563,0.0745001,-0.0062499
-0.00562,0.10575,-0.0374999
-0.00561,0.137,-0.0687499
-0.0056,0.137,-0.0062499
-0.00559,0.10575,-0.0062499
-0.00558,0.10575,-0.0374999
-0.00557,0.10575,-0.0062499
-0.00556,0.137,-0.0062499
-0.00555,0.137,-0.0374999
-0.00554,0.137,-0.0062499
-0.00553,0.10575,0.0250001
-0.00552,0.10575,-0.0062499
-0.00551,0.137,-0.0374999
-0.0055,0.137,-0.0062499
-0.00549,0.137,-0.0687499
-0.00548,0.10575,-0.0374999
-0.00547,0.137,-0.0062499
-0.00546,0.137,-0.0374999
-0.00545,0.10575,-0.0062499
-0.00544,0.16825,-0.0374999
-0.00543,0.137,-0.0374999
-0.00542,0.16825,-0.0062499
-0.00541,0.137,-0.0374999
-0.0054,0.10575,-0.0374999
-0.00539,0.137,-0.0374999
-0.00538,0.137,-0.0062499
-0.00537,0.10575,-0.0374999
-0.00536,0.137,-0.0374999
-0.00535,0.10575,-0.0062499
-0.00534,0.10575,-0.0062499
-0.00533,0.137,-0.0062499
-0.00532,0.137,-0.0374999
-0.00531,0.137,-0.0062499
-0.0053,0.16825,-0.0062499
-0.00529,0.16825,-0.0062499
-0.00528,0.137,-0.0062499
-0.00527,0.137,-0.0374999
-0.00526,0.0745001,-0.0374999
-0.00525,0.137,-0.0062499
-0.00524,0.137,-0.0062499
-0.00523,0.137,-0.0374999
-0.00522,0.137,-0.0062499
-0.00521,0.137,-0.0374999
-0.0052,0.16825,-0.0687499
-0.00519,0.137,-0.0374999
-0.00518,0.10575,-0.0374999
-0.00517,0.137,-0.0374999
-0.00516,0.137,-0.0062499
-0.00515,0.137,-0.0374999
-0.00514,0.10575,-0.0062499
-0.00513,0.137,-0.0687499
-0.00512,0.10575,-0.0687499
-0.00511,0.137,-0.0062499
-0.0051,0.137,-0.0687499
-0.00509,0.16825,-0.0062499
-0.00508,0.137,-0.0062499
-0.00507,0.16825,-0.0374999
-0.00506,0.0745001,-0.0374999
-0.00505,0.10575,-0.0374999
-0.00504,0.137,-0.0374999
-0.00503,0.10575,-0.0687499
-0.00502,0.137,-0.0062499
-0.00501,0.137,-0.0374999
-0.005,0.10575,-0.0062499
-0.00499,0.137,-0.0374999
-0.00498,0.10575,-0.0374999
-0.00497,0.10575,-0.0062499
-0.00496,0.137,-0.0374999
-0.00495,0.10575,-0.0062499
-0.00494,0.137,-0.0062499
-0.00493,0.10575,-0.0062499
-0.00492,0.10575,-0.0687499
-0.00491,0.0432501,-0.0374999
-0.0049,0.137,-0.0374999
-0.00489,0.10575,-0.0687499
-0.00488,0.137,-0.0062499
-0.00487,0.137,-0.0374999
-0.00486,0.10575,-0.0374999
-0.00485,0.0745001,-0.0062499
-0.00484,0.10575,-0.0062499
-0.00483,0.10575,-0.0062499
-0.00482,0.0745001,-0.0062499
-0.00481,0.137,-0.0062499
-0.0048,0.10575,-0.0062499
-0.00479,0.0745001,-0.0374999
-0.00478,0.10575,-0.0374999
-0.00477,0.10575,-0.0687499
-0.00476,0.0432501,-0.0374999
-0.00475,0.10575,0.0250001
-0.00474,0.10575,-0.0374999
-0.00473,0.137,-0.0687499
-0.00472,0.137,-0.0062499
-0.00471,0.10575,-0.0374999
-0.0047,0.10575,-0.0374999
-0.00469,0.10575,-0.0687499
-0.00468,0.10575,-0.0374999
-0.00467,0.10575,-0.0062499
-0.00466,0.10575,-0.0062499
-0.00465,0.0745001,-0.0374999
-0.00464,0.10575,-0.0374999
-0.00463,0.0745001,-0.0687499
-0.00462,0.137,-0.0374999
-0.00461,0.137,-0.0374999
-0.0046,0.10575,-0.0374999
-0.00459,0.137,-0.0374999
-0.00458,0.0745001,-0.0374999
-0.00457,0.10575,-0.0062499
-0.00456,0.137,-0.0687499
-0.00455,0.0745001,-0.0062499
-0.00454,0.10575,-0.0374999
-0.00453,0.0745001,-0.0374999
-0.00452,0.10575,-0.0062499
-0.00451,0.137,-0.0062499
-0.0045,0.10575,-0.0374999
-0.00449,0.137,-0.0687499
-0.00448,0.10575,-0.0374999
-0.00447,0.137,-0.0374999
-0.00446,0.16825,-0.0062499
-0.00445,0.10575,-0.0062499
-0.00444,0.10575,-0.0374999
-0.00443,0.137,-0.0062499
-0.00442,0.10575,-0.0374999
-0.00441,0.10575,-0.0062499
-0.0044,0.0745001,-0.0374999
-0.00439,0.10575,-0.0062499
-0.00438,0.137,-0.0062499
-0.00437,0.10575,-0.0687499
-0.00436,0.137,-0.0374999
-0.00435,0.137,-0.0062499
-0.00434,0.10575,-0.0374999
-0.00433,0.10575,-0.0374999
-0.00432,0.137,-0.0062499
-0.00431,0.10575,-0.0374999
-0.0043,0.10575,-0.0374999
-0.00429,0.10575,-0.0687499
-0.00428,0.137,-0.0062499
-0.00427,0.10575,-0.0687499
-0.00426,0.10575,-0.0374999
-0.00425,0.137,-0.0062499
-0.00424,0.0745001,-0.0374999
-0.00423,0.10575,-0.0374999
-0.00422,0.10575,-0.0374999
-0.00421,0.10575,-0.0374999
-0.0042,0.0745001,-0.0374999
-0.00419,0.10575,-0.0374999
-0.00418,0.0745001,-0.0374999
-0.00417,0.10575,-0.0374999
-0.00416,0.10575,-0.0374999
-0.00415,0.0745001,-0.0374999
-0.00414,0.10575,-0.0374999
-0.00413,0.0745001,-0.0062499
-0.00412,0.0745001,-0.0374999
-0.00411,0.10575,-0.0062499
-0.0041,0.10575,-0.0374999
-0.00409,0.0745001,-0.0374999
-0.00408,0.10575,-0.0374999
-0.00407,0.137,-0.0374999
-0.00406,0.137,-0.0374999
-0.00405,0.10575,-0.0687499
-0.00404,0.10575,-0.0374999
-0.00403,0.137,-0.0687499
-0.00402,0.10575,-0.0062499
-0.00401,0.137,-0.0062499
-0.004,0.137,-0.0374999
-0.00399,0.137,-0.0374999
-0.00398,0.137,-0.0374999
-0.00397,0.0745001,-0.0374999
-0.00396,0.137,-0.0374999
-0.00395,0.137,-0.0374999
-0.00394,0.0745001,-0.0374999
-0.00393,0.10575,-0.0687499
-0.00392,0.137,-0.0374999
-0.00391,0.10575,-0.0062499
-0.0039,0.10575,-0.0374999
-0.00389,0.137,-0.0062499
-0.00388,0.10575,-0.0374999
-0.00387,0.137,-0.0062499
-0.00386,0.10575,-0.0374999
-0.00385,0.10575,-0.0062499
-0.00384,0.10575,-0.0374999
-0.00383,0.10575,-0.0374999
-0.00382,0.10575,-0.0062499
-0.00381,0.0745001,-0.0374999
-0.0038,0.137,-0.0687499
-0.00379,0.137,-0.0062499
-0.00378,0.10575,-0.0062499
-0.00377,0.0745001,-0.0374999
-0.00376,0.10575,-0.0374999
-0.00375,0.0745001,-0.0374999
-0.00374,0.137,-0.0062499
-0.00373,0.137,-0.0062499
-0.00372,0.10575,-0.0062499
-0.00371,0.10575,-0.0687499
-0.0037,0.137,-0.0062499
-0.00369,0.10575,-0.0374999
-0.00368,0.0745001,-0.0062499
-0.00367,0.137,-0.0374999
-0.00366,0.10575,-0.0374999
-0.00365,0.0745001,-0.0374999
-0.00364,0.137,-0.0374999
-0.00363,0.10575,-0.0374999
-0.00362,0.10575,-0.0374999
-0.00361,0.10575,-0.0062499
-0.0036,0.10575,-0.0062499
-0.00359,0.10575,-0.0374999
-0.00358,0.0745001,-0.0687499
-0.00357,0.10575,0.0250001
-0.00356,0.10575,-0.0062499
-0.00355,0.137,-0.0062499
-0.00354,0.0745001,-0.0374999
-0.00353,0.137,-0.0062499
-0.00352,0.10575,-0.0374999
-0.00351,0.0745001,-0.0687499
-0.0035,0.0745001,-0.0687499
-0.00349,0.10575,-0.0062499
-0.00348,0.0745001,-0.0374999
-0.00347,0.0745001,-0.0374999
-0.00346,0.137,-0.0062499
-0.00345,0.10575,-0.0374999
-0.00344,0.10575,-0.0062499
-0.00343,0.10575,-0.0374999
-0.00342,0.10575,-0.0374999
-0.00341,0.10575,0.0250001
-0.0034,0.137,-0.0062499
-0.00339,0.10575,-0.0062499
-0.00338,0.10575,-0.0062499
-0.00337,0.137,-0.0687499
-0.00336,0.137,-0.0374999
-0.00335,0.137,-0.0062499
-0.00334,0.137,-0.0374999
-0.00333,0.137,-0.0374999
-0.00332,0.10575,-0.0687499
-0.00331,0.137,-0.0374999
-0.0033,0.10575,-0.0062499
-0.00329,0.10575,-0.0062499
-0.00328,0.10575,-0.0062499
-0.00327,0.10575,-0.0062499
-0.00326,0.0745001,-0.0062499
-0.00325,0.10575,-0.0687499
-0.00324,0.137,-0.0374999
-0.00323,0.10575,-0.0687499
-0.00322,0.10575,-0.0374999
-0.00321,0.137,-0.0374999
-0.0032,0.10575,-0.0062499
-0.00319,0.10575,-0.0374999
-0.00318,0.10575,-0.0062499
-0.00317,0.10575,-0.0374999
-0.00316,0.0745001,-0.0687499
-0.00315,0.10575,-0.0062499
-0.00314,0.10575,-0.0062499
-0.00313,0.137,-0.0687499
-0.00312,0.10575,-0.0374999
-0.00311,0.0745001,-0.0374999
-0.0031,0.10575,-0.0062499
-0.00309,0.137,-0.0374999
-0.00308,0.0745001,-0.0374999
-0.00307,0.10575,-0.0062499
-0.00306,0.137,-0.0374999
-0.00305,0.137,-0.0374999
-0.00304,0.10575,-0.0062499
-0.00303,0.10575,-0.0374999
-0.00302,0.0745001,-0.0062499
-0.00301,0.0745001,-0.0062499
-0.003,0.10575,-0.0062499
-0.00299,0.10575,-0.0374999
-0.00298,0.10575,-0.0374999
-0.00297,0.10575,-0.0374999
