firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0239.vcc,0241.vcc,0242.vcc,0237.ReadRate,0239.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0239.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,0,4,0,10,16.3997492,3082,3018,3506,3324,1.82732174933166,1.82606177274807,27.3383392870161,41.8949638610399,-23,-24,-19,-20
407,0,4,0,10,18.6626918,3210,2976,3492,3440,2.74829090659246,5.48837931726208,2.74020875458334,2.7339024406914,-22,-23,-19,-19
407,0,4,0,10,19.4539006,3088,2948,3436,3308,2.47135575116611,7.30398300801393,31.5451748743167,9.68701262217745,-23,-24,-18,-19
407,0,4,0,10,22.146488,3116,2960,3488,3358,1.91117033190913,1.89829973089703,15.1745125851717,22.7580089700692,-24,-24,-18,-20
407,0,4,0,10,21.6402322,3124,2936,3480,3374,1.95682423863393,5.84996706468543,7.79178329180637,35.0015663200928,-24,-25,-18,-19
407,0,4,0,10,16.5430051,3140,3038,3476,3346,12.9517998767586,0.995408578391312,48.5796789022024,39.6390900490128,-23,-24,-20,-19
407,0,4,0,10,18.4839861,3030,2996,3480,3316,2.44591231795686,14.6447334121545,17.0697276427413,24.3567029402925,-23,-23,-21,-19
407,0,3,1,10,32.2657842,3250,3050,3468,3342,7.71613794564193,0,58.8259970403773,78.0093553441705,-23,-25,-19,-20
407,0,4,0,10,18.8416391,3070,3054,3476,3386,2.94007279032214,0,18.6179722421712,51.8759366420589,-24,-25,-18,-20
407,0,4,0,10,19.5736845,3182,2914,3472,3304,5.38292949250548,2.68826454243587,2.68546275759966,59.0042812970107,-24,-24,-18,-20
407,0,4,0,10,21.2663753,3010,3014,3480,3414,9.3678726102557,1.03954566864461,56.1089269614512,32.0871744355064,-22,-24,-18,-20
407,0,4,0,10,19.6001942,3178,2972,3476,3346,18.587602440924,5.22632468385309,18.2591373287978,57.3275262286461,-23,-24,-18,-19
407,0,3,1,10,22.0088578,3120,2964,3484,3420,1.94744242386474,1.94545943386352,7.77546177009554,13.5898264229713,-24,-24,-18,-19
407,0,4,0,10,22.6979139,3002,3018,3500,3406,5.30344875317246,5.26756046632659,5.20832790799176,7.80064261693878,-23,-24,-19,-19
407,0,4,0,10,19.0264244,3050,2964,3480,3308,2.37972229116807,2.37398586291419,44.7269829649046,16.4576157616937,-23,-24,-19,-20
407,0,4,0,10,23.234425,3140,3058,3472,3366,18.3840088537387,2.62115090542416,2.60695896411964,10.4124420352367,-24,-25,-19,-19
407,0,4,0,10,23.8316606,3178,3034,3488,3332,18.1701232297757,2.25114341201755,2.25054204305107,11.2258820343903,-24,-25,-19,-21
407,0,4,0,10,17.9652798,3014,2920,3492,3332,10.0639944245471,2.45445332329298,4.90094215712029,26.9001468992568,-24,-24,-19,-19
407,0,3,1,10,21.254392,3006,2916,3484,3260,1.89128550486637,5.63396998446151,14.9931331450196,9.35969923168101,-23,-24,-18,-20
407,0,4,0,10,23.0472617,3246,2980,3460,3338,6.53484575803557,2.17618431758886,10.8685492443098,30.4032887671792,-22,-24,-19,-19
407,0,4,0,10,25.6646325,3164,2944,3476,3300,3.77694424814826,1.87842425000625,16.8823955443982,39.3642707759466,-25,-25,-19,-21
407,0,4,0,10,22.2797527,3170,2980,3488,3424,7.03809674849314,2.30900275556389,6.91208882863596,13.8128224430739,-24,-25,-18,-20
407,0,4,0,10,22.6737751,3084,3014,3484,3386,1.41031788565143,1.39669330067678,73.9518442334166,26.4998274721759,-23,-24,-20,-19
407,0,4,0,10,23.5127483,3058,3022,3100,3328,1.27069969808175,1.26474790918199,74.562865721378,47.99205049572,-25,-25,-18,-20
407,0,4,0,10,20.6103647,3120,3034,3484,3316,2.80786009893214,8.41252085954651,11.136241896992,50.0486166701376,-22,-24,-18,-20
407,0,4,0,10,17.7634468,3166,2988,3488,3350,13.3323810204033,1.88392675142076,11.2807230492246,52.5826336087161,-23,-24,-19,-19
407,0,4,0,10,23.7942843,2988,3062,3464,3308,9.42958551313919,4.70171460560999,37.3749574081215,104.256643132156,-22,-24,-19,-20
407,0,4,0,10,24.5376263,3112,3002,3456,3268,1.86148919507904,1.8538357994602,23.9179738605983,27.5731746098855,-24,-24,-20,-19
407,0,4,0,10,20.0074742,3120,2956,3496,3374,3.78461026083534,1.889499428143,3.73472265015919,5.5787071903957,-23,-24,-18,-20
