Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.0046,0.057499885559082,0.0250004529953003,
Firmware Version:,06.20.0000,,-0.0044,0.0862498879432678,0.05625044927001,
Start Time:,2020-10-21 16:43:08.740,,-0.0042,0.057499885559082,0.05625044927001,
,,,-0.004,0.0862498879432678,0.05625044927001,
Analog Sample Count:,1000,,-0.0038,0.114999890327454,0.0250004529953003,
Function Sample Count:,0,,-0.0036,0.0862498879432678,0.05625044927001,
Waveform Memory Sample Count:,0,,-0.0034,0.0862498879432678,0.0250004529953003,
Digital Sample Count:,0,,-0.0032,0.0862498879432678,0.0250004529953003,
,,,-0.003,0.0862498879432678,0.0250004529953003,
Setup Text Information:,,,-0.0028,0.0862498879432678,0.05625044927001,
ANALOG,,,-0.0026,0.0862498879432678,0.0250004529953003,
Channel 1,,,-0.0024,0.114999890327454,0.05625044927001,
Scale,920 mV/,,-0.0022,0.0862498879432678,0.0250004529953003,
Pos,1.84 V,,-0.002,0.143749892711639,0.05625044927001,
Coup,,,-0.0018,0.114999890327454,0.05625044927001,
BW,Off,,-0.0016,0.258749902248383,0.743750367313623,
Inv,Off,,-0.0014,-1.19209289550781E-07,1.15000031888485,
Imp,1M Ohm,,-0.0012,-0.0287501215934753,1.43125028535724,
Trace Label,1,,-0.001,-1.19209289550781E-07,1.68125025555491,
Probe,10,,-0.0008,-1.19209289550781E-07,1.86875023320317,
Skew,0 s,,-0.0006,-0.0287501215934753,1.90000022947788,
,,,-0.000399999999999999,-1.19209289550781E-07,2.05625021085143,
Channel 4,,,-0.0002,-0.0287501215934753,2.15000019967556,
Scale,1 V/,,0,1.75375002622604,2.11875020340085,
Pos,3.025 V,,0.000200000000000001,2.18500006198883,2.21250019222498,
Coup,,,0.0004,2.18500006198883,2.21250019222498,
BW,Off,,0.000600000000000001,2.21375006437302,2.21250019222498,
Inv,Off,,0.0008,2.27125006914139,2.24375018849969,
Imp,1M Ohm,,0.001,2.21375006437302,2.24375018849969,
Trace Label,4,,0.0012,2.2425000667572,2.24375018849969,
Probe,10,,0.0014,2.27125006914139,2.24375018849969,
Skew,0 s,,0.0016,2.2425000667572,2.24375018849969,
,,,0.0018,2.2425000667572,2.2750001847744,
MATH,,,0.002,2.2425000667572,2.21250019222498,
DIGITAL,,,0.0022,2.27125006914139,2.2750001847744,
TRIGGER,,,0.0024,2.27125006914139,2.24375018849969,
Sweep Mode,NORM,,0.0026,2.2425000667572,2.24375018849969,
Coup,DC,,0.0028,2.21375006437302,2.24375018849969,
Noise Rej,Off,,0.003,2.21375006437302,2.24375018849969,
HF Rej,Off,,0.0032,2.2425000667572,2.21250019222498,
Holdoff,60.0 ns,,0.0034,2.27125006914139,2.2750001847744,
Mode,EDGE,,0.0036,2.27125006914139,2.24375018849969,
Source,CHAN1,,0.0038,2.21375006437302,2.21250019222498,
Slope,POS,,0.004,2.21375006437302,2.24375018849969,
Level,920 mV V,,0.0042,2.2425000667572,2.21250019222498,
,,,0.0044,2.21375006437302,2.24375018849969,
HORIZONTAL,,,0.0046,2.21375006437302,2.21250019222498,
Mode,MAIN,,0.0048,2.21375006437302,2.21250019222498,
Ref,CENT,,0.005,2.2425000667572,2.24375018849969,
Main Scale,20 ms/,,0.0052,2.21375006437302,2.24375018849969,
Main Delay,95.4 ms,,0.0054,2.2425000667572,2.18125019595027,
,,,0.0056,2.21375006437302,2.24375018849969,
ACQUISITION,,,0.0058,2.21375006437302,2.24375018849969,
Mode,NORM,,0.006,2.21375006437302,2.18125019595027,
RealTime,On,,0.0062,2.21375006437302,2.18125019595027,
Vectors,On,,0.0064,2.21375006437302,2.21250019222498,
Persistence,Off,,0.0066,2.18500006198883,2.21250019222498,
,,,0.0068,2.18500006198883,2.21250019222498,
,,,0.007,2.21375006437302,2.21250019222498,
,,,0.0072,2.2425000667572,2.21250019222498,
,,,0.0074,2.21375006437302,2.21250019222498,
,,,0.0076,2.21375006437302,2.21250019222498,
,,,0.0078,2.21375006437302,2.21250019222498,
,,,0.008,2.21375006437302,2.21250019222498,
,,,0.0082,2.21375006437302,2.21250019222498,
,,,0.0084,2.21375006437302,2.18125019595027,
,,,0.0086,2.18500006198883,2.21250019222498,
,,,0.0088,2.2425000667572,2.18125019595027,
,,,0.009,2.18500006198883,2.21250019222498,
,,,0.0092,2.18500006198883,2.18125019595027,
,,,0.0094,2.15625005960464,2.21250019222498,
,,,0.0096,2.18500006198883,2.18125019595027,
,,,0.0098,2.21375006437302,2.18125019595027,
,,,0.01,2.21375006437302,2.18125019595027,
,,,0.0102,2.21375006437302,2.21250019222498,
,,,0.0104,2.21375006437302,2.18125019595027,
,,,0.0106,2.21375006437302,2.21250019222498,
,,,0.0108,2.21375006437302,2.18125019595027,
,,,0.011,2.18500006198883,2.21250019222498,
,,,0.0112,2.18500006198883,2.21250019222498,
,,,0.0114,2.21375006437302,2.15000019967556,
,,,0.0116,2.21375006437302,2.21250019222498,
,,,0.0118,2.21375006437302,2.18125019595027,
,,,0.012,2.18500006198883,2.24375018849969,
,,,0.0122,2.21375006437302,2.21250019222498,
,,,0.0124,2.21375006437302,2.24375018849969,
,,,0.0126,2.18500006198883,2.21250019222498,
,,,0.0128,2.21375006437302,2.21250019222498,
,,,0.013,2.21375006437302,2.21250019222498,
,,,0.0132,2.18500006198883,2.18125019595027,
,,,0.0134,2.21375006437302,2.21250019222498,
,,,0.0136,2.21375006437302,2.21250019222498,
,,,0.0138,2.2425000667572,2.21250019222498,
,,,0.014,2.21375006437302,2.18125019595027,
,,,0.0142,2.18500006198883,2.21250019222498,
,,,0.0144,2.21375006437302,2.18125019595027,
,,,0.0146,2.21375006437302,2.21250019222498,
,,,0.0148,2.21375006437302,2.21250019222498,
,,,0.015,2.21375006437302,2.21250019222498,
,,,0.0152,2.21375006437302,2.18125019595027,
,,,0.0154,2.18500006198883,2.18125019595027,
,,,0.0156,2.18500006198883,2.24375018849969,
,,,0.0158,2.18500006198883,2.21250019222498,
,,,0.016,2.21375006437302,2.21250019222498,
,,,0.0162,2.18500006198883,2.21250019222498,
,,,0.0164,2.21375006437302,2.21250019222498,
,,,0.0166,2.21375006437302,2.21250019222498,
,,,0.0168,2.2425000667572,2.21250019222498,
,,,0.017,2.18500006198883,2.18125019595027,
,,,0.0172,2.21375006437302,2.15000019967556,
,,,0.0174,2.18500006198883,2.24375018849969,
,,,0.0176,2.21375006437302,2.21250019222498,
,,,0.0178,2.18500006198883,2.18125019595027,
,,,0.018,2.21375006437302,2.21250019222498,
,,,0.0182,2.21375006437302,2.24375018849969,
,,,0.0184,2.21375006437302,2.21250019222498,
,,,0.0186,2.21375006437302,2.18125019595027,
,,,0.0188,2.21375006437302,2.24375018849969,
,,,0.019,2.21375006437302,2.21250019222498,
,,,0.0192,2.21375006437302,2.21250019222498,
,,,0.0194,2.18500006198883,2.21250019222498,
,,,0.0196,2.21375006437302,2.21250019222498,
,,,0.0198,2.21375006437302,2.18125019595027,
,,,0.02,2.18500006198883,2.21250019222498,
,,,0.0202,2.21375006437302,2.24375018849969,
,,,0.0204,2.21375006437302,2.18125019595027,
,,,0.0206,2.18500006198883,2.18125019595027,
,,,0.0208,2.21375006437302,2.21250019222498,
,,,0.021,2.18500006198883,2.18125019595027,
,,,0.0212,2.18500006198883,2.21250019222498,
,,,0.0214,2.21375006437302,2.18125019595027,
,,,0.0216,2.18500006198883,2.18125019595027,
,,,0.0218,2.18500006198883,2.18125019595027,
,,,0.022,2.21375006437302,2.21250019222498,
,,,0.0222,2.18500006198883,2.21250019222498,
,,,0.0224,2.21375006437302,2.21250019222498,
,,,0.0226,2.21375006437302,2.21250019222498,
,,,0.0228,2.18500006198883,2.21250019222498,
,,,0.023,2.21375006437302,2.21250019222498,
