Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.022,0.057499885559082,0.118750441819429,
Firmware Version:,06.20.0000,,-0.02,0.057499885559082,0.0875004455447197,
Start Time:,2020-10-21 18:11:49.719,,-0.018,0.0862498879432678,0.05625044927001,
,,,-0.016,0.0287498831748962,0.118750441819429,
Analog Sample Count:,1000,,-0.014,0.057499885559082,0.0875004455447197,
Function Sample Count:,0,,-0.012,0.057499885559082,0.0875004455447197,
Waveform Memory Sample Count:,0,,-0.01,0.057499885559082,0.0250004529953003,
Digital Sample Count:,0,,-0.008,0.0287498831748962,0.118750441819429,
,,,-0.006,0.057499885559082,0.05625044927001,
Setup Text Information:,,,-0.004,0.0287498831748962,0.0875004455447197,
ANALOG,,,-0.002,0.057499885559082,0.05625044927001,
Channel 1,,,0,2.07000005245209,2.05625021085143,
Scale,920 mV/,,0.002,2.01250004768372,2.02500021457672,
Pos,1.84 V,,0.004,2.01250004768372,2.02500021457672,
Coup,,,0.006,2.0412500500679,2.02500021457672,
BW,Off,,0.008,2.01250004768372,1.99375021830201,
Inv,Off,,0.01,2.01250004768372,1.99375021830201,
Imp,1M Ohm,,0.012,1.98375004529953,1.9625002220273,
Trace Label,1,,0.014,1.98375004529953,1.99375021830201,
Probe,10,,0.016,1.98375004529953,1.99375021830201,
Skew,0 s,,0.018,1.98375004529953,1.93125022575259,
,,,0.02,1.98375004529953,1.9625002220273,
Channel 4,,,0.022,1.95500004291534,1.9625002220273,
Scale,1 V/,,0.024,1.95500004291534,1.9625002220273,
Pos,3.025 V,,0.026,1.92625004053116,1.93125022575259,
Coup,,,0.028,1.92625004053116,1.93125022575259,
BW,Off,,0.03,1.95500004291534,1.93125022575259,
Inv,Off,,0.032,1.92625004053116,1.93125022575259,
Imp,1M Ohm,,0.034,1.92625004053116,1.93125022575259,
Trace Label,4,,0.036,1.92625004053116,1.9625002220273,
Probe,10,,0.038,1.92625004053116,1.9625002220273,
Skew,0 s,,0.04,1.89750003814697,1.93125022575259,
,,,0.042,1.92625004053116,1.93125022575259,
MATH,,,0.044,1.89750003814697,1.93125022575259,
DIGITAL,,,0.046,1.92625004053116,1.93125022575259,
TRIGGER,,,0.048,1.89750003814697,1.93125022575259,
Sweep Mode,NORM,,0.05,1.89750003814697,1.90000022947788,
Coup,DC,,0.052,1.89750003814697,1.93125022575259,
Noise Rej,Off,,0.054,1.92625004053116,1.90000022947788,
HF Rej,Off,,0.056,1.89750003814697,1.93125022575259,
Holdoff,60.0 ns,,0.058,1.86875003576279,1.90000022947788,
Mode,EDGE,,0.06,1.89750003814697,1.90000022947788,
Source,CHAN1,,0.062,1.92625004053116,1.86875023320317,
Slope,POS,,0.064,1.92625004053116,1.90000022947788,
Level,920 mV V,,0.066,1.89750003814697,1.86875023320317,
,,,0.068,1.86875003576279,1.90000022947788,
HORIZONTAL,,,0.07,1.89750003814697,1.83750023692846,
Mode,MAIN,,0.072,1.86875003576279,1.86875023320317,
Ref,CENT,,0.074,1.86875003576279,1.90000022947788,
Main Scale,200 ms/,,0.076,1.86875003576279,1.90000022947788,
Main Delay,978 ms,,0.078,1.86875003576279,1.83750023692846,
,,,0.08,1.86875003576279,1.90000022947788,
ACQUISITION,,,0.082,1.86875003576279,1.86875023320317,
Mode,NORM,,0.084,1.86875003576279,1.83750023692846,
RealTime,On,,0.086,1.8400000333786,1.86875023320317,
Vectors,On,,0.088,1.86875003576279,1.90000022947788,
Persistence,Off,,0.09,1.89750003814697,1.90000022947788,
,,,0.092,1.86875003576279,1.86875023320317,
,,,0.094,1.8400000333786,1.86875023320317,
,,,0.096,1.86875003576279,1.86875023320317,
,,,0.098,1.86875003576279,1.86875023320317,
,,,0.1,1.89750003814697,1.90000022947788,
,,,0.102,1.86875003576279,1.86875023320317,
,,,0.104,1.8400000333786,1.86875023320317,
,,,0.106,1.8400000333786,1.90000022947788,
,,,0.108,1.86875003576279,1.83750023692846,
,,,0.11,1.8400000333786,1.86875023320317,
,,,0.112,1.8400000333786,1.83750023692846,
,,,0.114,1.8400000333786,1.86875023320317,
,,,0.116,1.8400000333786,1.80625024065375,
,,,0.118,1.8400000333786,1.83750023692846,
,,,0.12,1.81125003099442,1.86875023320317,
,,,0.122,1.86875003576279,1.86875023320317,
,,,0.124,1.86875003576279,1.83750023692846,
,,,0.126,1.86875003576279,1.86875023320317,
,,,0.128,1.81125003099442,1.86875023320317,
,,,0.13,1.8400000333786,1.86875023320317,
,,,0.132,1.86875003576279,1.80625024065375,
,,,0.134,1.78250002861023,1.80625024065375,
,,,0.136,-1.19209289550781E-07,1.80625024065375,
,,,0.138,0.0287498831748962,1.77500024437904,
,,,0.14,0.0287498831748962,1.77500024437904,
,,,0.142,0.0287498831748962,1.77500024437904,
,,,0.144,-1.19209289550781E-07,1.74375024810433,
,,,0.146,-1.19209289550781E-07,1.74375024810433,
,,,0.148,0.0287498831748962,1.74375024810433,
,,,0.15,-1.19209289550781E-07,1.71250025182962,
,,,0.152,-1.19209289550781E-07,1.74375024810433,
,,,0.154,-1.19209289550781E-07,1.71250025182962,
,,,0.156,-1.19209289550781E-07,1.71250025182962,
,,,0.158,0.0287498831748962,1.71250025182962,
,,,0.16,0.0287498831748962,1.68125025555491,
,,,0.162,0.0287498831748962,1.6500002592802,
,,,0.164,-1.19209289550781E-07,1.68125025555491,
,,,0.166,-1.19209289550781E-07,1.68125025555491,
,,,0.168,0.0287498831748962,1.6500002592802,
,,,0.17,0.057499885559082,1.68125025555491,
,,,0.172,0.0287498831748962,1.6500002592802,
,,,0.174,0.0287498831748962,1.6500002592802,
,,,0.176,-1.19209289550781E-07,1.6500002592802,
,,,0.178,0.0287498831748962,1.6500002592802,
,,,0.18,-1.19209289550781E-07,1.6500002592802,
,,,0.182,-1.19209289550781E-07,1.6500002592802,
,,,0.184,0.0287498831748962,1.6187502630055,
,,,0.186,0.0287498831748962,1.58750026673079,
,,,0.188,0.0287498831748962,1.58750026673079,
,,,0.19,-0.0287501215934753,1.58750026673079,
,,,0.192,-1.19209289550781E-07,1.6187502630055,
,,,0.194,0.057499885559082,1.55625027045608,
,,,0.196,-1.19209289550781E-07,1.58750026673079,
,,,0.198,-0.0287501215934753,1.58750026673079,
,,,0.2,-1.19209289550781E-07,1.55625027045608,
,,,0.202,-1.19209289550781E-07,1.52500027418137,
,,,0.204,0.0287498831748962,1.55625027045608,
,,,0.206,-1.19209289550781E-07,1.52500027418137,
,,,0.208,-1.19209289550781E-07,1.52500027418137,
,,,0.21,-1.19209289550781E-07,1.49375027790666,
,,,0.212,-1.19209289550781E-07,1.49375027790666,
,,,0.214,0.057499885559082,1.49375027790666,
,,,0.216,0.0287498831748962,1.49375027790666,
,,,0.218,0.0287498831748962,1.49375027790666,
