Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.05,-0.0312501229345798,0.275000423192978,
Firmware Version:,06.20.0000,,-0.045,-0.0312501229345798,0.275000423192978,
Start Time:,2020-10-23 13:27:05.546,,-0.04,-0.046875124797225,0.306250419467688,
,,,-0.035,-0.046875124797225,0.275000423192978,
Analog Sample Count:,1000,,-0.03,-0.046875124797225,0.275000423192978,
Function Sample Count:,0,,-0.025,-0.0625001266598701,0.275000423192978,
Waveform Memory Sample Count:,0,,-0.02,-0.046875124797225,0.275000423192978,
Digital Sample Count:,0,,-0.015,-0.0312501229345798,0.275000423192978,
,,,-0.01,-0.046875124797225,0.306250419467688,
Setup Text Information:,,,-0.005,-0.0312501229345798,0.275000423192978,
ANALOG,,,0,-0.046875124797225,0.306250419467688,
Channel 1,,,0.005,-0.0156251210719347,0.306250419467688,
Scale,500 mV/,,0.01,-0.0312501229345798,0.306250419467688,
Pos,1 V,,0.015,-0.0312501229345798,0.243750426918268,
Coup,,,0.02,-0.046875124797225,0.243750426918268,
BW,Off,,0.025,-0.0625001266598701,0.275000423192978,
Inv,Off,,0.03,-0.0625001266598701,0.275000423192978,
Imp,1M Ohm,,0.035,-0.046875124797225,0.275000423192978,
Trace Label,1,,0.04,-0.046875124797225,0.275000423192978,
Probe,10,,0.045,-0.046875124797225,0.306250419467688,
Skew,0 s,,0.05,-0.0312501229345798,0.275000423192978,
,,,0.055,-0.0312501229345798,0.306250419467688,
Channel 4,,,0.06,-0.0312501229345798,0.306250419467688,
Scale,1 V/,,0.065,-0.0156251210719347,0.275000423192978,
Pos,3.025 V,,0.07,-0.0312501229345798,0.306250419467688,
Coup,,,0.075,-0.0625001266598701,0.306250419467688,
BW,Off,,0.08,-0.0156251210719347,0.275000423192978,
Inv,Off,,0.085,-0.046875124797225,0.275000423192978,
Imp,1M Ohm,,0.09,-0.046875124797225,0.275000423192978,
Trace Label,4,,0.095,-0.0312501229345798,0.275000423192978,
Probe,10,,0.1,-0.0312501229345798,0.275000423192978,
Skew,0 s,,0.105,-0.0312501229345798,0.306250419467688,
,,,0.11,-0.046875124797225,0.243750426918268,
MATH,,,0.115,-0.0312501229345798,0.275000423192978,
DIGITAL,,,0.12,-0.0312501229345798,0.306250419467688,
TRIGGER,,,0.125,-0.0312501229345798,0.275000423192978,
Sweep Mode,AUTO,,0.13,-0.046875124797225,0.243750426918268,
Coup,DC,,0.135,-0.046875124797225,0.306250419467688,
Noise Rej,Off,,0.14,-0.0312501229345798,0.275000423192978,
HF Rej,Off,,0.145,-0.046875124797225,0.275000423192978,
Holdoff,60.0 ns,,0.15,-0.046875124797225,0.275000423192978,
Mode,EDGE,,0.155,-0.046875124797225,0.306250419467688,
Source,CHAN1,,0.16,-0.046875124797225,0.243750426918268,
Slope,POS,,0.165,-0.0312501229345798,0.306250419467688,
Level,920 mV V,,0.17,-0.0625001266598701,0.275000423192978,
,,,0.175,-0.046875124797225,0.306250419467688,
HORIZONTAL,,,0.18,-0.0625001266598701,0.306250419467688,
Mode,MAIN,,0.185,-0.046875124797225,0.306250419467688,
Ref,CENT,,0.19,-0.0312501229345798,0.275000423192978,
Main Scale,500 ms/,,0.195,-0.046875124797225,0.306250419467688,
Main Delay,2.45 s,,0.2,-0.046875124797225,0.275000423192978,
,,,0.205,-0.0312501229345798,0.275000423192978,
ACQUISITION,,,0.21,-0.0312501229345798,0.306250419467688,
Mode,NORM,,0.215,-0.046875124797225,0.275000423192978,
RealTime,On,,0.22,-0.046875124797225,0.306250419467688,
Vectors,On,,0.225,-0.046875124797225,0.306250419467688,
Persistence,Off,,0.23,-0.046875124797225,0.306250419467688,
,,,0.235,-0.0625001266598701,0.275000423192978,
,,,0.24,-0.046875124797225,0.212500430643559,
,,,0.245,-0.046875124797225,0.275000423192978,
,,,0.25,-0.046875124797225,0.306250419467688,
,,,0.255,-0.046875124797225,0.275000423192978,
,,,0.26,-0.046875124797225,0.306250419467688,
,,,0.265,-0.0312501229345798,0.275000423192978,
,,,0.27,-0.046875124797225,0.306250419467688,
,,,0.275,-0.0312501229345798,0.306250419467688,
,,,0.28,-0.0625001266598701,0.306250419467688,
,,,0.285,-0.046875124797225,0.275000423192978,
,,,0.29,-0.046875124797225,0.275000423192978,
,,,0.295,-0.046875124797225,0.275000423192978,
,,,0.3,-0.0156251210719347,0.306250419467688,
,,,0.305,-0.046875124797225,0.275000423192978,
,,,0.31,-0.0625001266598701,0.306250419467688,
,,,0.315,-0.046875124797225,0.306250419467688,
,,,0.32,-0.046875124797225,0.306250419467688,
,,,0.325,-0.0312501229345798,0.243750426918268,
,,,0.33,-0.046875124797225,0.243750426918268,
