Success,13.4634196
Success,13.9041026
Success,14.5258641
Success,14.7738329
Success,12.9189844
Success,14.9797955
Success,13.5288945
Success,13.6271422
Success,14.7262405
Success,15.1046943
Success,14.6224411
Success,14.9970115
Success,13.8571107
Success,14.1363558
PowerReset,11.8080914
Success,12.9644627
Success,13.3952958
Success,15.3321655
Success,13.1050473
Success,13.718596
Success,13.952382
Success,13.5408363
PowerReset,6.6658024
PowerReset,7.2890425
Success,14.6884333
Success,16.0555353
Success,14.6064082
Success,14.2043817
Success,15.2702738
Success,14.5679073
Success,14.4672156
Success,14.5413782
Success,14.611032
Success,14.6428077
Success,14.2273574
Success,14.1246818
Success,13.8999875
Success,14.8060334
Success,14.5570788
Timeout,16.9205624
Success,14.2640711
Success,13.8842069
Success,14.5145157
Success,14.5312085
PowerReset,7.2760278
Success,14.7574724
PowerReset,12.520669
Success,14.2181794
Success,14.1495224
Success,14.1380166
Success,13.743011
Success,13.6564264
Success,13.405807
Success,14.5619074
Success,13.9737763
Success,14.4483078
Success,14.9149577
PowerReset,12.5095006
Success,13.9226853
Success,13.7319816
Success,13.3816877
Success,14.5218549
Success,13.6813038
Timeout,20.2785369
Success,15.021714
Success,14.8132821
Success,13.8853958
Success,14.633681
Success,14.4031247
Success,14.0045009
Success,15.3861228
PowerReset,7.4837279
Success,14.0195647
Success,14.459274
PowerReset,5.8178581
Success,14.1941814
PowerReset,3.3365132
Success,14.4673109
Success,15.1410856
Success,15.1632264
Success,15.3610715
Success,13.764427
Success,13.8688794
Success,14.2186495
Success,14.8889381
Success,14.6606234
Success,14.3002402
Success,13.9737011
Success,14.1570128
Success,13.8538123
Success,13.7721769
Success,14.2576627
Success,15.1950549
Success,13.0915163
Success,14.0226516
Success,13.9179435
Success,13.0842975
Success,14.4433307
Success,14.0394874
Success,14.6531508
