PowerReset,7.2835787
Success,13.9492903
Success,13.3541878
Success,14.4473813
Success,14.0872696
Success,14.5927602
Success,14.4774498
Success,14.3300408
Success,14.6319735
Success,14.1664008
PowerReset,8.5854962
Success,14.4074311
Success,15.4447593
Success,14.4736649
Success,13.581395
Success,13.8111319
Success,14.00825
Success,14.5630342
Success,14.5945249
Success,14.7618956
Success,15.072899
Success,14.2705867
Success,13.937008
Success,13.6029816
Success,13.6863226
Success,15.7814223
Success,15.572879
Success,13.4626524
Success,14.3425053
Success,13.629593
Success,14.1402084
Success,14.4903086
Success,15.0385398
Success,15.1655852
Success,14.5057747
Success,14.609242
Success,15.2867447
Success,14.0795361
Success,14.3702825
PowerReset,5.567641
Timeout,14.9302537
Success,15.3174866
Success,14.355682
Success,14.7107991
Success,13.9214716
Success,15.5495761
Success,13.8202192
PowerReset,14.0013291
Success,16.1498867
Success,16.0843802
Success,14.830738
Success,13.9777612
Success,13.3281173
Success,13.8762313
Success,14.1946583
Success,14.5769097
Success,13.9157812
Success,14.4709534
Success,14.0800428
Success,15.0207911
PowerReset,7.5231095
Success,14.2813046
Success,14.3683841
Success,13.9446699
Success,13.1839194
PowerReset,6.496466
Success,14.9691
PowerReset,6.6889564
PowerReset,7.4495675
Success,15.9282306
Success,13.2803672
Success,14.4338453
Success,14.3459444
Success,13.2510546
Success,14.3520275
Success,14.5699
Success,13.3423002
Success,14.0997924
Success,14.3032252
Success,13.9824889
Success,14.1886725
Success,16.2862324
Success,13.7959089
Success,13.5502064
Success,14.3044156
Success,14.3922857
Success,13.8165469
Success,13.8634675
Success,14.0808737
PowerReset,6.6414458
Success,14.4046382
Success,13.6657687
Success,14.878118
Success,13.8664907
Success,13.4090507
PowerReset,6.7389259
PowerReset,9.4507809
PowerReset,1.6569819
PowerReset,1.4886609
PowerReset,1.6325127
