firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
407,1,0,0,1,8.3867973,3492,14.1889773132442,-18
407,1,0,0,1,6.6921437,3492,18.9774932608232,-18
407,1,0,0,1,6.9961048,3496,15.4371754485732,-18
407,1,0,0,1,7.178773,3502,17.9696596922563,-20
407,1,0,0,1,7.4258913,3484,15.4863690124597,-18
407,1,0,0,1,5.8220994,3496,14.9430905279219,-18
407,1,0,0,2,12.9797744,3488,18.4132711085984,-18
407,1,0,0,1,6.0545085,3500,15.1953014938583,-19
407,1,0,0,1,5.8825066,3500,17.1695695932294,-17
407,1,0,0,1,5.8648792,3500,18.0737064162374,-19
407,1,0,0,1,5.2869454,3518,17.77966183348,-19
407,1,0,0,1,7.0501754,3484,15.3187778089007,-17
407,1,0,0,1,7.9288748,3514,16.5219011799614,-17
407,1,0,0,1,7.7947593,3484,17.5759232738336,-19
407,1,0,0,1,9.1022544,3522,16.4794437067147,-18
407,1,0,0,1,9.1209545,3500,15.1300060571554,-17
407,1,0,0,1,10.5704465,3502,16.2717962129324,-18
407,1,0,0,1,7.5836996,3514,17.0101826909444,-18
407,1,0,0,2,17.4411704,3496,17.2580215671259,-20
407,1,0,0,1,7.7232323,3500,15.9259933848085,-17
407,1,0,0,1,7.2382445,3488,16.7167725443949,-17
407,1,0,0,1,7.1762017,3522,16.025201761819,-18
407,1,0,0,1,9.9497844,3496,15.678740358743,-19
407,1,0,0,1,9.8542853,3514,18.4691321943359,-18
407,1,0,0,1,8.7126307,3484,14.8060989833857,-18
407,1,0,0,1,6.6416889,3448,14.3036021770143,-17
407,1,0,0,1,6.0211166,3492,15.6117365115552,-17
407,1,0,0,2,14.437436,3506,16.9697784246334,-17
407,1,0,0,1,6.9454605,3514,14.5418853306687,-19
407,1,0,0,1,6.6053691,3484,14.6850365472712,-18
407,1,0,0,1,7.7235272,3500,17.0906485409118,-18
407,1,0,0,1,5.4896465,3500,14.9372258529498,-19
407,1,0,0,1,4.810501,3496,13.3042422218567,-18
407,1,0,0,1,5.7454451,3492,16.1867988614101,-18
407,1,0,0,1,5.8940349,3514,13.9123830015247,-19
407,1,0,0,1,9.4570553,3472,17.9760073172924,-18
407,1,0,0,1,10.5460325,3496,17.1628622401053,-19
407,1,0,0,1,5.9404167,3518,15.6554808424386,-17
407,1,0,0,1,5.7911862,3514,20.3758083001131,-17
407,1,0,0,1,8.0230125,3500,16.2034006400991,-20
407,1,0,0,1,6.8792486,3472,17.2984136991226,-17
407,1,0,0,1,11.0188032,3464,17.0617538108902,-17
407,1,0,0,1,8.7310763,3510,15.6910876111304,-18
407,1,0,0,2,15.4064692,3496,19.1478076717606,-18
407,1,0,0,1,8.2301071,3502,14.9451371306246,-17
407,1,0,0,1,5.9826741,3526,16.2134996305746,-18
407,1,0,0,1,8.8014701,3480,16.0200610248435,-18
407,1,0,0,1,5.6822015,3456,16.0149373256308,-19
407,1,0,0,1,7.7115211,3476,16.4688761129313,-17
407,1,0,0,1,6.590267,3496,13.3530365480349,-19
407,1,0,0,1,10.2340275,3496,16.0249808345138,-17
407,1,0,0,1,7.8764793,3502,17.9014121243293,-19
407,1,0,0,1,9.9778918,3492,16.8372326777373,-18
407,1,0,0,1,9.2118321,3488,16.7176582381987,-19
407,1,0,0,1,9.4732918,3492,17.7340783813752,-17
407,1,0,0,1,9.0392208,3496,16.151866486459,-18
407,1,0,0,2,18.2007576,3506,16.7575488980469,-17
407,1,0,0,1,10.4723854,3488,17.6655178573511,-19
407,1,0,0,1,8.0791966,3488,16.4620589520441,-19
407,1,0,0,1,6.771799,3488,15.3578230262233,-17
407,1,0,0,1,8.1392349,3500,15.7263089513745,-17
407,1,0,0,2,12.610941,3480,16.3350289701342,-17
407,1,0,0,1,9.5797613,3506,13.4658978954242,-17
407,1,0,0,1,5.585824,3502,16.4703004052106,-19
407,1,0,0,1,9.0275885,3506,14.5110816699849,-17
407,1,0,0,1,7.2410125,3506,16.2960957509974,-17
407,1,0,0,1,9.1517984,3488,14.8604756497339,-19
407,1,0,0,1,12.7802032,3452,15.1014888910005,-18
