firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0241.vcc,0242.vcc,0237.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,3,0,0,1,15.9010833,3698,3738,3760,16.1558944983026,21.26391191437,15.2937813615744,-18,-16,-16
407,3,0,0,1,18.3959389,3674,3730,3764,15.0884730580225,21.2581831050749,16.2831363131104,-17,-16,-16
407,3,0,0,1,17.2125087,3664,3738,3752,18.3878100565568,19.2789094036342,16.5568824151719,-18,-16,-16
407,3,0,0,1,20.9708626,3714,3742,3760,18.3740900536291,20.4340836996908,15.9781144706457,-18,-16,-17
407,3,0,0,1,18.4423774,3710,3726,3752,18.5482677953665,17.815757496515,18.4795476671834,-18,-16,-16
407,3,0,0,1,17.9858857,3750,3738,3772,19.8506803466212,23.0626171374795,17.1528640693016,-18,-16,-16
407,3,0,0,1,18.1353779,3722,3746,3764,18.2607719819616,21.7684386236811,16.5689120124111,-19,-16,-17
407,3,0,0,1,19.3696186,3636,3738,3752,18.7403578995219,21.248683228635,14.729490854691,-18,-16,-16
407,3,0,0,1,16.9721508,3690,3722,3756,16.6996178733134,20.6906729945503,18.1340203013105,-19,-16,-16
407,3,0,0,1,16.0499081,3628,3702,3752,15.7421293894052,20.3358351393508,15.5710234642422,-16,-16,-17
407,3,0,0,1,16.7020195,3652,3746,3742,17.7280680619822,24.6653470314491,16.7930119239481,-18,-16,-16
407,3,0,0,1,17.2416195,3660,3738,3752,17.6873003218434,18.3063617696348,14.4244235093784,-17,-16,-16
407,3,0,0,1,16.6266857,3738,3756,3764,18.1481032865455,24.0884775381949,16.2638748923804,-17,-16,-16
407,3,0,0,1,16.2135568,3640,3702,3752,18.1014358388024,20.1805718704683,15.3696170904677,-17,-16,-16
407,3,0,0,1,17.6326385,3678,3746,3738,18.7562642651204,17.8868832978002,15.2182999239994,-19,-17,-16
407,3,0,0,1,16.6863305,3738,3718,3752,15.3630424183423,19.817256126791,16.600299066245,-17,-16,-16
407,3,0,0,1,17.5155604,3706,3718,3750,18.3609947840086,18.0419421634909,16.6271414380633,-18,-16,-16
407,3,0,0,1,16.427121,3660,3746,3746,17.5401819128378,22.3184009903565,15.6282513195104,-17,-16,-16
407,3,0,0,1,18.8473726,3734,3722,3752,22.1473968318887,21.2450127182608,16.1182509280005,-16,-16,-16
407,3,0,0,1,17.2055804,3652,3690,3746,17.8087928719768,22.6401387877221,14.0424845093843,-18,-16,-16
407,3,0,0,1,18.1271867,3620,3714,3768,20.1681465687434,20.8974251194103,17.0356786250529,-18,-16,-16
407,3,0,0,1,16.4609599,3714,3690,3738,18.930722227386,20.4580309959628,15.8552110129324,-17,-16,-17
407,3,0,0,1,15.2531962,3628,3738,3756,19.0926883992905,19.4873065774738,15.133509529693,-18,-16,-16
407,3,0,0,1,14.3703049,3694,3706,3752,18.0995232451507,19.5455764614232,16.2515847968135,-17,-17,-16
407,3,0,0,1,17.360586,3710,3714,3756,21.7560405646628,17.6193340626488,16.0714853689122,-19,-16,-16
407,3,0,0,1,16.0426876,3652,3726,3730,19.1012568824628,19.2244271605014,20.5257364803534,-18,-17,-16
407,3,0,0,2,22.4990386,3718,3714,3752,16.5046179528065,20.3303905526112,14.2906976561398,-16,-16,-16
407,3,0,0,2,21.8349703,3738,3706,3752,20.390536894561,19.4844360379928,15.6935673337091,-17,-16,-16
407,3,0,0,2,19.2178397,3628,3742,3752,16.7211387774643,19.3452272519312,19.4650541306934,-19,-16,-16
407,3,0,0,1,14.8575501,3694,3742,3760,17.5291286412161,20.4070811712419,16.5811248534355,-18,-16,-16
407,3,0,0,1,16.9053132,3624,3730,3738,18.3325011192603,20.5045478547549,16.8480535517789,-18,-17,-16
407,3,0,0,1,16.4991989,3706,3714,3752,21.8380307337406,20.1289248048549,14.9855959604366,-17,-16,-16
407,3,0,0,2,19.7517802,3682,3656,3734,18.9385607185821,17.9412950324317,16.2870615201037,-18,-16,-16
407,3,0,0,1,15.5667645,3718,3742,3760,21.0464414491094,26.8296649728631,17.8540234215361,-18,-16,-16
407,3,0,0,1,16.8107819,3656,3726,3738,15.6876333809307,19.5850867565777,15.686964470871,-17,-16,-16
