firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,2,0,0,1,5.9587983,3992,3834,1.92539220720609,40.3603836312122,-17,-17
407,2,0,0,1,5.7543283,3996,3924,5.19960233441346,30.9937687028023,-17,-17
407,2,0,0,2,9.3472948,3992,3906,6.72214678479719,100.461251090842,-18,-17
407,2,0,0,1,6.2167162,3992,3916,12.1964457117907,48.1935839881637,-18,-18
407,2,0,0,1,5.3686341,3980,3914,55.7122721135936,18.4905601068015,-18,-17
407,2,0,0,1,5.6576728,3984,3886,3.71608238703295,166.300005949845,-16,-17
407,2,0,0,1,6.7401223,3988,3906,7.63258564524353,75.9975437593857,-17,-17
407,2,0,0,1,5.1860862,3980,3914,10.6378565144638,273.216578782001,-17,-17
407,2,0,0,1,6.1324179,3996,3910,6.18716163959783,24.4832953536214,-17,-18
407,2,0,0,1,5.1605197,3996,3914,8.36112012254058,108.25547960092,-17,-16
407,2,0,0,1,6.5482076,3984,3894,43.3571123007018,7.15967727038736,-18,-19
407,2,0,0,1,5.720823,3988,3898,3.7460998418022,22.4050474090803,-17,-18
407,2,0,0,1,5.3068599,3980,3890,7.54859407435365,22.5305739889029,-17,-17
407,2,0,0,1,6.4827768,3980,3910,5.39364725439083,21.5269843439625,-17,-17
407,2,0,0,1,6.5049326,3980,3894,7.67917630083327,30.5900904931352,-17,-18
407,2,0,0,2,11.592367,3980,3890,10.9340404012793,21.7241360582641,-17,-18
407,2,0,0,1,5.7514267,3972,3890,7.60423312449574,75.6549830154563,-18,-19
407,2,0,0,1,6.1270001,3980,3910,9.2737967944194,101.54814766947,-17,-18
407,2,0,0,2,7.2240908,3968,3898,8.21985143440518,8.17934355860336,-18,-17
407,2,0,0,1,6.2998635,3988,3906,2.21901549826994,132.721017545497,-18,-17
407,2,0,0,2,11.1067299,3988,3914,8.20039804732122,24.3282957542258,-17,-18
407,2,0,0,1,5.910496,3960,3874,12.2907953004915,12.2503681235621,-18,-17
407,2,0,0,2,10.9096708,3992,3894,27.9395945964824,20.6351924953932,-18,-17
407,2,0,0,1,5.2877712,3996,3906,28.7972815366229,11.4550030298483,-17,-16
407,2,0,0,3,15.6539453,3980,3878,6.58497348560426,52.4811445087995,-17,-17
407,2,0,0,1,6.2589076,3984,3902,8.44462647305953,8.39800496993934,-17,-17
407,2,0,0,1,6.5612338,3976,3886,9.00548794435329,214.762794493482,-17,-17
407,2,0,0,3,13.2006539,3980,3894,3.62479329616229,115.265014078541,-17,-16
407,2,0,0,1,5.9928847,3996,3898,7.30596276150781,7.27159026043201,-17,-17
407,2,0,0,1,6.4906908,3980,3910,3.50998995791873,157.306410865468,-17,-18
407,2,0,0,1,5.957956,3976,3910,7.96230327139192,95.1375212870204,-17,-17
407,2,0,0,1,5.6560546,3988,3894,6.79486308350887,81.1754749949096,-18,-17
407,2,0,0,1,6.4663478,3992,3882,37.5281836659331,14.9019081893436,-18,-17
407,2,0,0,1,5.9345531,3960,3898,6.94634021646185,255.911910970321,-18,-19
407,2,0,0,1,6.606831,3980,3890,6.89500153758534,75.5309828091483,-18,-17
407,2,0,0,1,7.5866005,3996,3914,3.77331578993045,146.610864316156,-17,-16
407,2,0,0,1,5.765141,3972,3902,6.38096939687077,121.192405701146,-17,-18
407,2,0,0,1,5.6120655,3984,3898,8.15485748163322,89.2870912781934,-17,-17
407,2,0,0,1,6.0130163,3996,3898,3.10246062356977,154.430995906961,-17,-17
407,2,0,0,1,6.4249669,3992,3906,9.70831371444937,125.665787006158,-18,-18
407,2,0,0,1,6.2656008,3996,3882,7.91361811015677,7.90079758551626,-18,-19
407,2,0,0,1,5.4935927,3992,3898,3.54896363164029,109.699914115583,-17,-18
407,2,0,0,1,4.8478659,3996,3916,6.16892490444335,312.113109790988,-17,-17
407,2,0,0,1,5.3793373,3988,3890,3.65962152926069,104.323864443729,-17,-18
407,2,0,0,1,5.6930464,3992,3870,46.6243437175311,7.15693329702382,-18,-17
407,2,0,0,1,6.1021844,3992,3890,37.5603398322965,3.4021902620469,-17,-17
407,2,0,0,1,6.3063149,3996,3730,15.0544141800538,127.27018186909,-18,-18
407,2,0,0,1,5.1631998,3968,3886,6.05262759695553,42.1643820598987,-18,-19
407,2,0,0,1,6.2669588,3988,3894,4.03983111889991,116.537189830241,-17,-17
407,2,0,0,1,5.9536088,3980,3898,6.98451811714154,6.96118028203918,-17,-17
407,2,0,0,1,7.3338399,3988,3916,8.24781041253073,114.858695090365,-16,-18
407,2,0,0,1,6.0877741,3988,3878,7.54040336633768,14.9655455727052,-17,-17
407,2,0,0,1,6.3525376,3968,3898,7.21462722381866,85.7624351957599,-17,-18
407,2,0,0,1,6.00906,3980,3894,6.48165432559683,77.2835850309424,-17,-17
407,2,0,0,1,5.7562762,3992,3906,18.5690791407963,12.3062155618249,-18,-17
407,2,0,0,1,5.1271241,3992,3910,7.28785420793414,7.28143852099421,-17,-17
407,2,0,0,2,8.2855623,3988,3890,10.1767187205829,10.111039435076,-17,-17
407,2,0,0,1,5.0244778,3984,3870,5.74944273526288,114.337786980699,-18,-18
407,2,0,0,1,5.7614143,3996,3902,17.903852730069,8.76910678755173,-18,-17
407,2,0,0,2,8.6988043,3488,3898,3.72309690178768,91.947360503901,-17,-17
407,2,0,0,1,5.7019824,3988,3902,4.22124739549036,67.3695556977802,-17,-17
407,2,0,0,1,5.8932453,3992,3910,7.7987303666963,15.5455718438603,-17,-18
407,2,0,0,1,5.8285671,3992,3898,41.3888929949299,17.6113802390921,-17,-17
407,2,0,0,1,7.1399818,3992,3910,4.31515287507848,55.9625274915916,-17,-17
407,2,0,0,1,5.8346295,3976,3898,3.66340086690718,7.27611397304927,-17,-17
407,2,0,0,2,12.0473874,3980,3890,37.7308942071003,7.46809815172039,-18,-18
407,2,0,0,1,5.8517858,3984,3902,7.3227348950286,28.9577246178304,-18,-18
407,2,0,0,1,7.7824928,3988,3898,3.60973038923723,161.834818437517,-17,-18
407,2,0,0,1,5.9765903,3996,3902,16.4516301509026,24.4791449924237,-18,-18
407,2,0,0,1,5.957322,3992,3902,30.6588588772726,29.5195109207431,-18,-17
407,2,0,0,1,5.5705554,3996,3914,9.3640762198348,37.1754467326965,-17,-18
407,2,0,0,1,6.3402553,3988,3906,6.79458607381638,20.2702839664081,-18,-16
407,2,0,0,1,5.7005737,3988,3910,16.2007991854238,16.0974863775022,-18,-18
407,2,0,0,1,5.6798764,3996,3910,5.83108739283919,5.81355803122695,-17,-16
407,2,0,0,1,5.0530854,3996,3910,10.6912651294766,10.5777123369975,-16,-17
407,2,0,0,1,5.7629603,3984,3898,10.4561276567713,10.3215578120775,-18,-17
407,2,0,0,1,5.3192137,3992,3906,12.6046659952581,12.5826206327297,-17,-17
407,2,0,0,1,6.4150587,3992,3906,7.19678677863907,7.18962565776088,-17,-17
407,2,0,0,1,6.3964324,3980,3898,10.997712475805,10.9843878894927,-17,-17
407,2,0,0,1,5.9989283,3984,3894,33.3733813910025,8.33844758118313,-19,-16
407,2,0,0,1,5.8375017,3976,3906,13.0659858416977,104.42255631639,-17,-16
407,2,0,0,1,5.6937744,3984,3902,9.17466544582452,165.060838674121,-17,-17
407,2,0,0,2,8.4371335,3980,3894,9.18121889862098,220.244305996427,-17,-18
407,2,0,0,1,6.0350928,3992,3902,6.98242593217132,243.50163702672,-18,-17
407,2,0,0,1,5.8642592,3996,3906,3.69699024327305,80.783630592614,-17,-17
407,2,0,0,1,6.2086869,3992,3898,29.2899815570749,9.7583157927607,-16,-18
407,2,0,0,1,7.0764704,3992,3902,4.1472557815856,95.0654029305771,-18,-16
407,2,0,0,1,6.2202581,3996,3906,8.76269824509442,61.2890487852073,-17,-17
407,2,0,0,1,5.5652026,3996,3902,6.06237700952642,60.5894627653515,-17,-18
407,2,0,0,1,5.3084622,3976,3886,3.69865709158319,3.69798278736932,-17,-16
407,2,0,0,1,7.3189962,3988,3920,5.74108509953032,166.427642139249,-17,-17
407,2,0,0,1,5.6862432,3988,3890,17.1862548916378,5.72588799934038,-17,-16
407,2,0,0,1,5.7442787,3996,3914,3.53891604417133,144.847304444657,-16,-18
407,2,0,0,1,6.2812501,3984,3890,34.5660747802462,8.63754030492245,-17,-17
407,2,0,0,1,5.4917582,3996,3920,6.12146829538533,67.3144767125568,-16,-17
407,2,0,0,1,6.0062523,3972,3878,5.72793784500086,40.0802521162373,-17,-19
407,2,0,0,1,6.8209096,3972,3882,5.11286652861927,25.5460336972621,-16,-17
407,2,0,0,1,6.8756599,3988,3910,6.19196580053449,61.8815710493258,-17,-17
407,2,0,0,1,6.068268,3988,3910,3.63490174497093,181.292302292586,-18,-17
407,2,0,0,1,5.3316978,3514,3902,10.2638844697164,20.5134727360562,-17,-17
