Success,59.3973904
Success,54.0105374
Success,51.6617159
Success,49.9885284
Success,51.9996389
Success,44.9371625
Success,47.5130126
Success,55.1358507
Success,51.5307497
Success,47.1870064
Success,55.6961267
Success,57.0497938
Success,54.7869443
Success,48.8131729
Success,49.5175994
Success,46.0771291
Success,53.1204454
Success,54.6525694
Success,46.1151052
Success,47.4031414
Success,46.2883338
Success,53.4671571
Success,54.651806
Success,53.8564025
Success,56.067317
Success,47.1712233
Success,53.5931089
Success,44.9936711
Success,49.0644186
Success,48.6702474
Success,51.3306094
Timeout,47.7908693
Timeout,22.9758775
Timeout,34.5213203
Success,48.5483817
Timeout,44.1948767
Success,43.7524444
Success,50.0759555
Success,46.9749609
Success,49.1660946
Success,46.0697917
Success,43.2297244
Success,47.8021446
Timeout,43.6791105
Success,46.9989845
Success,47.4453956
Success,50.1141904
Success,50.9312998
Success,42.9737356
Success,48.1010459
Success,50.7876561
Success,50.8168311
Success,50.9317844
Success,48.788188
Success,45.0255552
Success,52.8381369
Success,52.3388975
Success,52.02724
Success,46.4751241
Success,49.1986673
Success,44.084318
Success,48.0278342
Success,51.1832433
Success,49.8387377
Success,47.7313173
Success,52.8486265
Success,52.792459
Success,50.5586313
Success,63.7859921
Success,57.2051727
Success,51.6008843
Success,51.6814542
Success,51.3121176
Success,48.4624081
Success,54.2695795
Success,48.5742722
Success,44.1585917
Success,51.0534163
Success,49.4576136
Success,47.3424587
Success,51.4358272
Success,49.3620059
Success,44.2644466
Success,50.6076099
Success,51.3318051
Success,46.6014839
Success,51.4418103
Success,54.3915978
Success,48.718605
Success,49.1010689
Success,50.2355161
Success,48.3985707
Success,47.2344825
Success,44.3169112
Success,47.8884831
Success,52.2473683
Success,48.9926214
Success,46.0710967
Success,45.0362645
Success,47.8868893
