Success,13.7364867
Success,12.8653115
Timeout,30.9186905
Timeout,22.0657993
Timeout,22.0681768
Timeout,22.0453339
Timeout,22.0612342
Timeout,22.0575817
Timeout,22.049667
Timeout,22.0351588
Timeout,22.0922882
Timeout,22.05763
Timeout,22.0644079
Timeout,22.0329606
Timeout,22.0888604
Timeout,22.0841563
Timeout,22.0569545
Timeout,22.0330947
Timeout,24.7567162
Success,13.8397171
Success,13.1735275
Success,12.6914291
Success,13.4854242
Success,13.3711042
Success,13.0254738
Success,12.993083
Success,13.3498595
Success,14.5867301
PowerReset,12.8781713
Success,13.7903719
Success,13.0323598
Success,13.5806926
Success,13.4389676
Success,13.652185
Success,13.8935887
Success,13.9154552
Success,12.5798131
Success,13.407514
Success,13.2918282
Success,13.3371032
Success,13.9633492
Success,13.3181894
Success,13.6621431
Success,12.9399507
Success,13.249321
Success,13.2446054
Success,13.5571705
Success,13.7855694
Success,12.5867581
Success,13.5683704
Success,14.3852864
Success,13.4312952
Success,13.2899428
Success,13.9392781
Success,13.3907356
Success,13.7790463
Success,13.1039597
Success,14.1619509
Success,12.5045698
Success,12.7202838
Success,14.452336
Success,13.8587483
Success,14.1370287
Success,13.3061756
Success,12.4908125
Success,14.7509094
Success,13.596778
Success,13.0104315
Success,13.0146169
Success,12.9135957
Success,13.9054993
Success,13.5852901
Success,14.6989097
Success,13.283677
Success,13.0848113
Success,14.1241395
Success,14.0450496
Success,13.2700459
Success,13.2918476
Success,12.9636131
Success,13.9878686
Success,13.8407122
Success,14.1819652
Success,13.3318059
PowerReset,2.7734194
Success,13.425988
Success,13.9599146
Success,13.584065
Success,13.1484721
Success,12.521855
Success,12.7339003
Success,14.605531
Success,13.8703791
Success,12.4852649
Success,14.0373964
Success,14.1618755
Success,13.1801479
Success,13.8171112
Success,13.6475937
Success,13.0327655
Success,13.6180665
Success,12.7133094
Success,13.0854162
Success,13.722302
Success,13.1843498
Success,14.1340478
Success,13.5720368
Success,13.27509
Success,12.6552789
Success,12.6126112
PowerReset,10.9009545
Success,13.691016
Success,13.1045803
Success,12.971856
Success,13.3467206
Success,13.1578372
Success,13.5472887
Success,12.9408126
Success,12.809356
