firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,2,0,0,1,11.6133849,3694,3760,18.8270005906439,17.8015868552501,-16,-16
407,2,0,0,1,14.6907428,3726,3772,19.9993855810063,15.8641752262572,-17,-16
407,2,0,0,1,10.6703069,3698,3764,19.5132943985227,14.7511112848027,-16,-17
407,2,0,0,1,13.7803168,3718,3760,18.8047672317999,17.3513395305817,-16,-17
407,2,0,0,1,12.5836609,3698,3768,18.5722872554444,16.6331886866483,-16,-16
407,2,0,0,1,16.1042406,3738,3742,21.9046967701609,13.9761242413125,-16,-16
407,2,0,0,1,11.5092624,3718,3772,18.8455651605874,17.2620133380196,-17,-16
407,2,0,0,1,12.4413951,3738,3760,18.9098514103485,16.2521346637143,-17,-17
407,2,0,0,1,12.5873148,3746,3760,20.4353558833151,19.0048276419517,-17,-17
407,2,0,0,1,12.2852314,3698,3752,20.7851516815002,15.3162919704015,-17,-17
407,2,0,0,1,12.9586845,3750,3760,17.9540782642909,18.0176845826389,-16,-17
407,2,0,0,1,12.3238827,3750,3752,20.1516124342324,15.4259110175336,-16,-16
407,2,0,0,1,11.6902158,3694,3750,19.7926348735703,17.9480665054409,-16,-16
407,2,0,0,1,11.3193148,3726,3742,19.0822137923965,17.834272949838,-16,-16
407,2,0,0,2,17.9899664,3738,3768,16.8988687526572,17.9184105362794,-16,-16
407,2,0,0,2,13.4477469,3738,3756,17.9617448334253,18.0658276682862,-17,-16
407,2,0,0,1,13.0918958,3710,3738,18.8379753926899,18.0359521038643,-16,-17
407,2,0,0,1,13.4828599,3738,3756,17.4812748139659,16.6350481929228,-17,-16
407,2,0,0,1,12.5706617,3746,3750,18.3618013937066,16.5352477626844,-16,-17
407,2,0,0,1,13.3022244,3746,3764,16.8552762717432,17.9530719315382,-16,-16
407,2,0,0,1,12.0271631,3690,3756,18.1029067206211,16.6499528889583,-16,-16
407,2,0,0,1,12.8950747,3738,3750,19.1046336906444,17.4128445118632,-16,-16
407,2,0,0,1,12.2221128,3742,3742,20.891378238461,16.3248177892328,-17,-16
407,2,0,0,1,12.9946368,3710,3764,18.3932398413426,16.4885972154691,-17,-17
407,2,0,0,1,13.4583617,3690,3742,18.909042776982,15.9166329892962,-16,-16
407,2,0,0,1,12.7439952,3698,3756,20.2078852515444,17.244383085999,-16,-16
407,2,0,0,1,14.2552147,3702,3746,18.3936937936139,16.0275417277049,-16,-16
407,2,0,0,1,11.9423461,3710,3760,17.444757813467,14.4010152364497,-17,-16
407,2,0,0,1,11.9946222,3750,3764,19.2136031837591,15.1092778520651,-16,-16
407,2,0,0,1,13.4888479,3706,3730,18.3894436943186,16.7377465460726,-16,-16
407,2,0,0,1,16.890735,3734,3756,19.4703586504965,17.8832471122379,-17,-17
407,2,0,0,1,13.7754742,3738,3742,20.9258278890795,17.3098442672571,-16,-16
407,2,0,0,1,11.2081698,3678,3760,20.9745944098476,18.0170931471949,-16,-16
407,2,0,0,1,12.2905696,3706,3760,15.9121427260498,19.5959847689693,-16,-16
407,2,0,0,1,13.9551102,3710,3742,19.5467161293085,17.0958793994901,-16,-17
407,2,0,0,1,13.6291753,3690,3752,17.0233931802506,19.8577669917656,-16,-16
407,2,0,0,1,10.9437543,3694,3738,20.0124421800243,16.7655053297271,-16,-16
407,2,0,0,1,13.0033358,3738,3764,19.6121320787886,16.9852250222634,-16,-16
407,2,0,0,1,13.8752802,3730,3746,21.8603773034805,15.6994459002676,-17,-16
407,2,0,0,1,13.7291661,3722,3734,17.357146970032,17.1323919954973,-16,-16
407,2,0,0,1,12.9851901,3730,3752,19.5335490552793,15.4738318742697,-16,-16
407,2,0,0,1,10.9097749,3726,3760,24.1804272770906,17.1998285093603,-16,-16
407,2,0,0,1,13.5225403,3746,3738,18.8353460170092,15.3917781151733,-16,-16
407,2,0,0,1,11.0561814,3702,3742,20.5695100826082,14.1700155615494,-16,-16
407,2,0,0,1,10.2360275,3718,3738,17.6517026893282,16.5808869553565,-16,-16
407,2,0,0,1,13.8196296,3730,3764,19.531925931233,15.0553177249643,-16,-16
407,2,0,0,1,11.5240704,3726,3742,15.31802004698,19.2127198096837,-16,-16
407,2,0,0,1,14.7152715,3714,3756,20.1546607265854,17.7206785519165,-16,-16
407,2,0,0,1,12.6307718,3718,3742,18.0790855477123,21.5715687357357,-17,-16
407,2,0,0,1,13.387731,3686,3760,17.0982445306681,14.1064413001542,-16,-16
407,2,0,0,1,14.1901409,3714,3752,18.5404519221913,15.7068928865004,-16,-16
407,2,0,0,1,12.2759716,3682,3756,19.6059062302371,16.4548869391575,-16,-16
407,2,0,0,1,13.5984633,3730,3738,21.0447917347282,16.2051958167302,-16,-16
407,2,0,0,1,12.0308922,3730,3756,18.9267078559897,15.2597144784599,-16,-16
407,2,0,0,1,12.7033413,3738,3760,20.1247046849772,16.0467177191612,-16,-16
407,2,0,0,1,16.8663659,3734,3738,20.1971858403035,17.0874522240561,-17,-16
407,2,0,0,1,11.9578986,3750,3734,20.8305505805844,14.8134452829771,-16,-16
407,2,0,0,1,11.4699266,3730,3768,21.6652730479779,16.8602783004745,-16,-16
407,2,0,0,1,13.1900854,3722,3752,20.0852890519222,17.2850583669344,-16,-17
407,2,0,0,1,11.0501969,3698,3756,19.7610103409367,16.1811487005261,-16,-16
407,2,0,0,1,10.3101636,3710,3746,17.9620673469354,14.3407228184713,-16,-16
407,2,0,0,1,13.31082,3730,3752,17.4991049648435,18.630491567942,-16,-16
407,2,0,0,1,14.1352476,3686,3764,18.2410423135878,18.0987028490521,-16,-16
407,2,0,0,1,12.7072718,3738,3768,17.9868019419451,17.3279233246324,-16,-16
407,2,0,0,1,14.6306507,3734,3726,18.636016761878,15.4792070946971,-17,-16
407,2,0,0,1,12.9317543,3710,3746,19.1817031059143,15.97733814721,-16,-16
