firmware_size,done,not_done,missing,attempts,duration_sec,0235.vcc,0235.ReadRate,0235.peak_rssi
407,1,0,0,1,5.0045405,3574,5.03185668467065,-18
407,1,0,0,1,5.27765,3574,4.73238370167053,-18
407,1,0,0,1,4.3082497,3554,3.91057148700654,-20
407,1,0,0,1,4.9357741,3550,3.55982101219951,-18
407,1,0,0,1,4.8107303,3596,3.63768246160517,-18
407,1,0,0,1,4.5205996,3558,3.52089616665951,-19
407,1,0,0,1,5.5854913,3574,3.65167277652383,-18
407,1,0,0,1,5.0540241,3584,3.60445438472865,-18
407,1,0,0,1,4.3025226,3582,4.09441055637307,-18
407,1,0,0,1,4.2677977,3574,3.56551999543613,-18
407,1,0,0,1,4.361323,3558,3.7309882828313,-20
407,1,0,0,1,4.792029,3546,3.53031427916807,-18
407,1,0,0,1,4.4713291,3584,3.59292194377077,-19
407,1,0,0,1,6.1567499,3574,3.9023872463741,-18
407,1,0,0,1,4.5680213,3566,3.67721549475647,-18
407,1,0,0,1,4.9645722,3562,4.02400398859275,-18
407,1,0,0,1,4.7496083,3582,3.67498168021632,-18
407,1,0,0,1,5.0490915,3542,4.3083299405235,-19
407,1,0,0,1,4.5524712,3584,3.54427311034421,-19
407,1,0,0,1,5.5581097,3562,3.60824816664911,-18
407,1,0,0,1,3.8743657,3600,6.72777278427531,-18
407,1,0,0,1,4.7785102,3588,3.76289261080778,-18
