firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
407,1,0,0,2,90.4712312,3686,2.30032489788858,-17
407,1,0,0,1,20.1872423,3678,2.18358060928013,-16
407,1,0,0,1,21.6024594,3694,9.31403961074766,-17
407,1,0,0,1,21.2689488,3660,8.76808417360807,-16
407,1,0,0,1,20.8095693,3644,14.9948642589913,-17
407,1,0,0,1,18.359928,3690,9.21735443493009,-16
407,1,0,0,1,30.1938937,3660,4.57026694015144,-16
407,1,0,0,1,27.2294206,3624,11.6837034535859,-16
407,1,0,0,2,67.9566634,3698,9.72647215019229,-17
407,1,0,0,1,31.3159008,3666,11.7008057174817,-17
407,1,0,0,1,22.4988439,3694,8.52300572319834,-17
407,1,0,0,1,30.2140628,3648,8.3102585155219,-16
407,1,0,0,1,17.1415344,3690,11.004768366133,-17
407,1,0,0,1,17.1990705,3682,11.4632756768778,-16
407,1,0,0,1,23.5241281,3690,8.99359026821584,-17
407,1,0,0,2,12.8801552,3686,3.48282185192086,-16
407,1,0,0,1,21.5342688,3690,9.28839730562171,-17
407,1,0,0,1,31.0039711,3656,15.7058359745314,-16
407,1,0,0,1,26.2061737,3690,8.87972501267581,-16
407,1,0,0,1,20.3591474,3690,5.14152563461851,-17
407,1,0,0,1,14.9954483,3690,7.11892737697426,-17
407,1,0,0,1,44.7147169,3682,5.37894680221613,-18
407,1,0,0,2,30.4876682,3690,9.97328157865079,-16
407,1,0,0,1,19.0157112,3660,10.6188112240835,-17
407,1,0,0,1,12.193568,3694,8.28623987007176,-16
407,1,0,0,1,28.5138754,3686,5.3587667548541,-17
407,1,0,0,1,10.7534235,3686,5.20177692699826,-17
407,1,0,0,2,25.5786128,3686,9.74328395437025,-17
407,1,0,0,1,12.2174264,3710,6.25040627640797,-17
407,1,0,0,1,13.0026819,3694,7.12545576196417,-17
407,1,0,0,2,42.7059695,3656,9.76585388720048,-16
407,1,0,0,1,21.1481826,3664,6.9341251179668,-16
407,1,0,0,1,17.4941903,3686,6.38366598616787,-17
407,1,0,0,1,12.4377614,3652,9.23791795805061,-16
407,1,0,0,1,21.5601675,3706,9.91517567212497,-17
407,1,0,0,1,21.2397892,3666,8.25053917273494,-16
407,1,0,0,1,15.9543948,3694,9.92482934255946,-17
407,1,0,0,1,17.4858826,3706,7.38253646234759,-17
407,1,0,0,1,14.9772792,3660,7.23302715929368,-17
407,1,0,0,1,32.3117739,3698,6.04378236823195,-17
407,1,0,0,1,19.8216294,3690,5.2648093823115,-17
407,1,0,0,1,20.0271996,3678,9.42074655648162,-17
407,1,0,0,1,17.5585261,3656,9.80066428902551,-16
407,1,0,0,2,27.1763821,3666,6.01412597909971,-18
407,1,0,0,1,31.4332868,3674,6.35090798931523,-16
407,1,0,0,1,15.5013813,3664,7.25847953725741,-17
407,1,0,0,1,17.4445487,3652,3.498027462314,-16
407,1,0,0,1,26.9474885,3652,13.2299457175327,-17
407,1,0,0,1,23.6620042,3694,6.52089424935378,-17
407,1,0,0,1,18.9339717,3664,9.92473084129958,-16
407,1,0,0,1,37.9867693,3706,7.91088545749837,-16
407,1,0,0,2,43.1252324,3666,10.5626624669521,-16
407,1,0,0,1,18.4301458,3702,6.03802385140182,-17
407,1,0,0,1,30.5312321,3644,9.12714385200154,-16
407,1,0,0,1,25.84116,3644,9.12283902750536,-16
407,1,0,0,1,16.325418,3686,5.19747548220878,-17
407,1,0,0,1,28.8305529,3666,3.05686627188258,-16
407,1,0,0,1,27.842581,3644,4.45403745132851,-16
407,1,0,0,3,48.6432186,3690,9.05064196203437,-16
407,1,0,0,1,18.1502404,3686,8.1167579396097,-17
407,1,0,0,1,19.3877462,3686,6.56808410300332,-17
407,1,0,0,1,16.9249925,3660,11.2991796795553,-16
407,1,0,0,1,20.7305106,3690,9.74699719383951,-17
407,1,0,0,1,19.7588016,3660,10.5150038590064,-16
407,1,0,0,1,17.2231193,3694,8.07744003308519,-17
407,1,0,0,1,26.511213,3674,9.68451716871204,-16
407,1,0,0,1,15.4676081,3664,8.85413346366618,-16
407,1,0,0,3,36.4573197,3666,8.53784313591563,-17
407,1,0,0,1,12.5593416,3660,6.99903693251809,-17
407,1,0,0,1,24.4081393,3664,5.17593253482497,-17
407,1,0,0,1,10.8948388,3690,9.4953776501599,-16
407,1,0,0,1,16.2891424,3690,6.40738130326136,-17
407,1,0,0,1,14.1873273,3686,7.27164842452465,-17
407,1,0,0,1,34.4532546,3706,6.0595337067622,-17
407,1,0,0,1,10.9990549,3698,10.7036928810809,-17
407,1,0,0,1,9.2294483,3674,7.59786621525211,-18
407,1,0,0,1,9.0424058,3690,6.58625724735282,-17
