firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
407,1,0,0,1,6.7928798,3726,17.6655692226213,-16
407,1,0,0,1,7.5013203,3750,16.1305066233527,-16
407,1,0,0,1,5.9866212,3756,17.2050462500875,-16
407,1,0,0,1,4.9615176,3752,15.5194607386465,-16
407,1,0,0,1,6.4046456,3760,16.3943635740849,-16
407,1,0,0,1,5.3256717,3746,15.3971324155265,-16
407,1,0,0,1,6.849728,3764,18.5408981774604,-16
407,1,0,0,2,11.4016511,3760,17.4536204461498,-16
407,1,0,0,1,6.5104402,3768,15.0527566865958,-16
407,1,0,0,1,6.1618617,3764,15.0928544049299,-16
407,1,0,0,1,5.2190839,3738,13.9871456598548,-16
407,1,0,0,1,6.0718989,3738,16.1399415941628,-18
407,1,0,0,1,6.7686468,3756,15.8081936024447,-17
407,1,0,0,1,6.6017828,3750,16.0562825416162,-16
407,1,0,0,1,5.6971171,3742,16.1485336508322,-16
407,1,0,0,1,5.7923846,3752,17.0914239429822,-16
407,1,0,0,1,6.4917045,3738,14.4800299052669,-16
407,1,0,0,1,5.5241277,3760,17.5593486524349,-16
407,1,0,0,1,6.7173154,3746,15.7801265057013,-16
407,1,0,0,1,5.9924784,3768,16.353847326856,-17
407,1,0,0,1,7.4395835,3752,14.2481182637904,-16
407,1,0,0,1,6.521001,3750,14.7216804209333,-16
407,1,0,0,1,4.7681538,3750,17.4071803528385,-16
407,1,0,0,1,4.7132983,3756,16.9732736499283,-16
407,1,0,0,1,6.0087977,3768,16.1430106987887,-16
407,1,0,0,1,7.9964729,3760,15.8820222361317,-16
407,1,0,0,1,4.7801257,3760,15.0623840013382,-16
407,1,0,0,1,5.1912959,3764,17.3367323345488,-16
407,1,0,0,1,6.4840178,3726,15.422549398927,-16
407,1,0,0,1,6.0289681,3742,15.5914046178655,-16
407,1,0,0,1,4.9725156,3734,14.6807125020364,-16
407,1,0,0,1,5.8974409,3730,17.6347837971267,-16
407,1,0,0,1,6.1142438,3734,18.1543469823329,-16
407,1,0,0,1,6.4143631,3764,17.460827996517,-17
407,1,0,0,1,5.0320356,3760,14.109611290344,-16
407,1,0,0,1,6.1454457,3738,16.9231153255309,-16
407,1,0,0,1,6.1073143,3760,14.4089647338951,-16
407,1,0,0,1,5.6510115,3746,17.3420449385472,-17
407,1,0,0,1,6.7322412,3738,16.3392969687722,-16
407,1,0,0,1,6.6519958,3756,14.2814416649335,-16
407,1,0,0,1,7.3495653,3738,17.1438827435704,-16
407,1,0,0,1,5.9723758,3750,13.0601469832475,-16
407,1,0,0,1,6.7036956,3750,14.7679844477312,-16
407,1,0,0,1,5.3991449,3742,15.7432482903434,-17
407,1,0,0,1,6.8778978,3756,15.4116979207177,-16
407,1,0,0,1,7.2708136,3734,15.5416005736033,-16
407,1,0,0,1,5.9393872,3746,14.1428846204615,-16
407,1,0,0,1,5.9616048,3742,17.1095082670292,-17
407,1,0,0,1,5.584026,3764,16.8337475808203,-16
407,1,0,0,1,5.410666,3738,16.4490108294927,-16
407,1,0,0,1,6.543768,3768,14.9761000545298,-16
407,1,0,0,1,6.4223233,3746,15.1035802756771,-17
407,1,0,0,1,5.0817825,3730,17.5135604645344,-16
407,1,0,0,2,10.004115,3764,17.1929345635411,-16
407,1,0,0,1,6.4027706,3752,16.3991640237201,-16
407,1,0,0,1,6.2282019,3756,14.7715308991445,-16
407,1,0,0,1,5.8533295,3750,15.375878206097,-17
407,1,0,0,1,7.371721,3752,16.2784352554878,-16
407,1,0,0,1,7.2431377,3730,15.4629227690792,-16
407,1,0,0,1,6.7910391,3756,15.4615939601654,-16
