Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 21:34:29

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,0.114999890327454,0.05625044927001,
2,-0.04,0.114999890327454,0.05625044927001,
3,-0.035,0.143749892711639,0.05625044927001,
4,-0.03,0.114999890327454,0.05625044927001,
5,-0.025,0.143749892711639,0.05625044927001,
6,-0.02,0.143749892711639,0.0250004529953003,
7,-0.015,0.143749892711639,0.0250004529953003,
8,-0.01,0.143749892711639,0.05625044927001,
9,-0.005,0.172499895095825,0.05625044927001,
10,0,1.89750003814697,2.05625021085143,
11,0.005,2.0412500500679,2.05625021085143,
12,0.01,2.0412500500679,2.05625021085143,
13,0.015,2.01250004768372,2.05625021085143,
14,0.02,2.0412500500679,2.02500021457672,
15,0.025,2.07000005245209,2.02500021457672,
16,0.03,2.0412500500679,2.05625021085143,
17,0.035,2.01250004768372,2.11875020340085,
18,0.04,2.0412500500679,2.05625021085143,
19,0.045,2.0412500500679,2.02500021457672,
20,0.05,2.0412500500679,2.05625021085143,
21,0.055,2.07000005245209,2.05625021085143,
22,0.06,2.07000005245209,2.05625021085143,
23,0.065,2.0412500500679,2.05625021085143,
24,0.07,2.07000005245209,2.02500021457672,
25,0.075,2.07000005245209,2.08750020712614,
26,0.08,2.07000005245209,2.05625021085143,
27,0.085,2.07000005245209,2.08750020712614,
28,0.09,2.09875005483627,2.08750020712614,
29,0.095,2.07000005245209,2.05625021085143,
30,0.1,2.0412500500679,2.05625021085143,
31,0.105,2.07000005245209,2.05625021085143,
32,0.11,2.01250004768372,2.05625021085143,
33,0.115,2.01250004768372,2.02500021457672,
34,0.12,2.01250004768372,2.02500021457672,
35,0.125,2.0412500500679,1.99375021830201,
36,0.13,2.01250004768372,1.99375021830201,
37,0.135,2.01250004768372,1.99375021830201,
38,0.14,2.01250004768372,1.9625002220273,
39,0.145,2.01250004768372,2.02500021457672,
40,0.15,1.98375004529953,1.99375021830201,
41,0.155,1.95500004291534,1.99375021830201,
42,0.16,1.95500004291534,1.99375021830201,
43,0.165,2.01250004768372,1.99375021830201,
44,0.17,1.98375004529953,1.99375021830201,
45,0.175,1.98375004529953,1.99375021830201,
46,0.18,1.98375004529953,1.99375021830201,
47,0.185,1.98375004529953,2.02500021457672,
48,0.19,1.95500004291534,2.02500021457672,
49,0.195,1.95500004291534,1.9625002220273,
50,0.2,1.95500004291534,1.9625002220273,
51,0.205,1.98375004529953,1.99375021830201,
52,0.21,1.98375004529953,1.9625002220273,
53,0.215,2.01250004768372,1.99375021830201,
54,0.22,1.98375004529953,1.99375021830201,
55,0.225,1.98375004529953,2.02500021457672,
56,0.23,1.95500004291534,1.9625002220273,
57,0.235,1.98375004529953,1.9625002220273,
58,0.24,1.98375004529953,1.9625002220273,
59,0.245,1.95500004291534,2.02500021457672,
60,0.25,1.98375004529953,1.9625002220273,
61,0.255,1.95500004291534,1.99375021830201,
62,0.26,1.95500004291534,1.93125022575259,
63,0.265,1.95500004291534,1.9625002220273,
64,0.27,1.98375004529953,1.9625002220273,
65,0.275,1.95500004291534,1.9625002220273,
66,0.28,1.98375004529953,1.9625002220273,
67,0.285,2.01250004768372,1.99375021830201,
68,0.29,1.98375004529953,1.9625002220273,
69,0.295,1.92625004053116,1.9625002220273,
70,0.3,1.92625004053116,1.9625002220273,
