firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
407,1,0,0,1,5.0946465,3890,6.44275100313633,-17
407,1,0,0,1,4.2237277,3898,8.48345514161008,-17
407,1,0,0,1,4.2887511,3898,10.5182886744327,-17
407,1,0,0,1,5.580349,3894,5.23018296749075,-17
407,1,0,0,1,5.2143476,3910,5.1547800017217,-17
407,1,0,0,1,4.9648404,3898,5.79587507570862,-17
407,1,0,0,3,9.0481876,3910,8.09106002595612,-17
407,1,0,0,1,4.585796,3902,6.00669867035718,-17
407,1,0,0,1,4.5413892,3910,10.081336220628,-17
407,1,0,0,1,4.7319751,3894,7.35079539281548,-17
407,1,0,0,1,5.0300428,3890,6.86486916932337,-17
407,1,0,0,1,5.2172569,3902,5.96358397084046,-17
407,1,0,0,1,3.6690073,3882,5.42306701555064,-17
407,1,0,0,1,3.998165,3910,7.5008682254971,-18
407,1,0,0,1,4.7671445,3886,6.33009548949046,-17
407,1,0,0,1,5.3080396,3894,3.18298098264352,-17
407,1,0,0,1,3.7554692,3910,5.048590155956,-17
407,1,0,0,2,9.2222878,3902,6.0710998647359,-17
407,1,0,0,1,4.5583763,3886,6.35063776279733,-17
407,1,0,0,1,5.1987523,3910,5.60914470078859,-17
407,1,0,0,1,4.1087269,3902,5.74035677465426,-17
407,1,0,0,1,4.795821,3894,5.33482423888063,-17
407,1,0,0,1,3.4378962,3898,6.83087171486302,-16
407,1,0,0,1,4.6645449,3886,8.02892983999949,-17
407,1,0,0,1,4.8659876,3902,5.90014360949546,-16
407,1,0,0,1,6.1200589,3906,9.00187238945701,-17
407,1,0,0,1,4.5621543,3858,11.5256769030045,-18
407,1,0,0,2,9.5622312,3902,5.9011776980332,-17
407,1,0,0,1,5.4226145,3894,6.92439255766288,-17
407,1,0,0,1,3.5295805,3914,11.5165048789673,-18
407,1,0,0,1,4.8449293,3874,6.45942672587808,-16
407,1,0,0,1,4.0436056,3914,10.7991360691145,-17
407,1,0,0,1,5.8008896,3890,9.28825064158591,-17
407,1,0,0,1,4.5130211,3890,2.33802840610992,-17
407,1,0,0,2,7.7629641,3886,10.155944528231,-17
407,1,0,0,1,4.1985499,3898,12.9415997370267,-17
407,1,0,0,1,4.9441481,3886,10.2909879760096,-17
407,1,0,0,1,4.9682971,3910,6.61806360753294,-16
407,1,0,0,1,4.2005963,3886,8.53723815223432,-18
407,1,0,0,1,4.3385321,3902,7.16057957731099,-16
407,1,0,0,1,4.6145718,3920,11.8385505825751,-17
407,1,0,0,1,4.9857806,3898,6.17095774498394,-16
407,1,0,0,1,4.6372765,3914,6.60136595464333,-17
