firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,2,0,0,2,8.9043376,0,0,0,0,0,0
407,2,0,0,1,7.4349256,3974,3952,69.4100229706347,4.08294252768439,-17,-17
407,2,0,0,1,6.5356199,3998,3968,17.0440648731197,8.52203243655986,-17,-17
407,2,0,0,1,6.7645709,3988,3968,7.87886093731657,3.93943046865828,-18,-17
407,2,0,0,1,6.1569489,3976,3948,8.41774932952627,33.6709973181051,-17,-16
407,2,0,0,1,8.5062211,3988,3964,17.6284245418226,5.87614151394085,-18,-17
407,2,0,0,1,6.0096085,3974,3928,71.5968239648889,4.21157788028758,-18,-18
407,2,0,0,1,6.5614458,3984,3968,10.1525780187549,5.07628900937743,-17,-17
407,2,0,0,1,7.1498817,3982,3964,8.75911385796922,17.5182277159384,-18,-17
407,2,0,0,1,7.1385112,3974,3964,24.1251496965539,4.82502993931077,-16,-16
407,2,0,0,1,7.0581703,3974,3960,7.81583699602995,3.90791849801497,-18,-17
407,2,0,0,1,6.7193208,3984,3952,5.48813081947672,5.48813081947672,-16,-17
407,2,0,0,1,5.9450983,3968,3964,15.1849142938129,5.06163809793764,-19,-17
407,2,0,0,1,7.52708,3988,3952,3.76156634631914,3.76156634631914,-17,-17
407,2,0,0,1,7.6376766,3990,3944,51.4164772047385,4.67422520043078,-17,-16
407,2,0,0,1,5.5247461,3978,3964,30.2325531175161,4.31893615964516,-17,-17
407,2,0,0,3,12.0846485,3966,3964,10.3168830632889,30.9506491898668,-17,-17
407,2,0,0,1,5.0931961,3978,3952,6.4406388856149,141.694055483528,-17,-18
407,2,0,0,1,6.508783,3954,3956,6.6095600676819,6.6095600676819,-16,-17
407,2,0,0,1,6.2666419,3964,3948,10.7177575021623,5.35887875108115,-17,-17
407,2,0,0,1,6.0704431,3972,3952,59.0139167930002,6.55710186588891,-18,-17
407,2,0,0,1,5.5744168,3978,3948,16.7163141196019,5.57210470653396,-16,-17
407,2,0,0,1,6.0872031,3984,3928,5.71173012303638,5.71173012303638,-17,-18
407,2,0,0,1,7.9693542,3972,3948,4.74008232574983,4.74008232574983,-17,-17
407,2,0,0,1,6.0009123,3964,3928,5.87974855843265,5.87974855843265,-16,-16
407,2,0,0,1,5.1456168,3960,3960,6.42690456496604,32.1345228248302,-16,-17
407,2,0,0,1,5.742674,3972,3956,17.843568999297,5.94785633309899,-18,-16
407,2,0,0,1,6.2459914,3962,3940,4.31617538519707,4.31617538519707,-17,-16
407,2,0,0,1,7.6647968,3962,3932,4.4758509935494,17.9034039741976,-17,-16
407,2,0,0,1,5.737069,3978,3944,11.3827455789416,3.79424852631387,-18,-17
407,2,0,0,3,12.444506,3978,3932,24.3868705269689,3.48383864670985,-18,-16
407,2,0,0,1,6.8354292,3982,3944,6.48874948171114,6.48874948171114,-17,-17
407,2,0,0,1,7.0069324,3974,3952,3.63545807680632,14.5418323072253,-16,-18
407,2,0,0,1,6.071542,3972,3940,6.14316272132279,12.2863254426456,-17,-17
407,2,0,0,1,7.237466,3972,3948,30.8384274560687,7.70960686401718,-18,-17
407,2,0,0,2,13.3585172,3952,3956,110.288103161041,6.12711684228005,-17,-16
407,2,0,0,1,7.2818579,3978,3956,7.28547022246183,7.28547022246183,-17,-16
407,2,0,0,1,7.4355743,3970,3932,28.1697441173123,5.63394882346247,-17,-16
407,2,0,0,1,6.762192,3980,3952,64.3748818574611,5.85226198704192,-17,-18
407,2,0,0,1,7.086486,3968,3948,4.62343080758391,4.62343080758391,-16,-17
407,2,0,0,1,6.4970441,3974,3940,165.533903362115,4.03741227712475,-17,-17
407,2,0,0,1,5.8479707,3974,3932,19.7798698286767,4.94496745716916,-17,-16
407,2,0,0,1,6.4549571,3988,3944,62.9230790527811,6.29230790527811,-17,-16
407,2,0,0,1,6.6650273,3984,3940,4.83624007482631,9.67248014965261,-17,-17
407,2,0,0,1,7.1927741,3972,3948,8.84336716510832,17.6867343302166,-16,-17
407,2,0,0,1,5.9325661,3978,3928,11.2754063092664,3.75846876975545,-17,-18
407,2,0,0,1,6.5385872,3958,3944,20.2649986321126,6.75499954403753,-17,-16
407,2,0,0,1,6.7794048,3950,3920,10.4675067654985,3.48916892183285,-18,-17
407,2,0,0,1,5.8778564,3946,3952,10.8918461461381,10.8918461461381,-16,-17
407,2,0,0,1,6.6340152,3930,3956,17.5190195235457,3.50380390470915,-18,-16
407,2,0,0,1,6.3491316,3960,3944,7.05680694305121,3.52840347152561,-17,-16
407,2,0,0,1,5.3918774,3980,3940,27.4271134256112,3.9181590608016,-18,-17
407,2,0,0,1,7.0808374,3968,3948,5.38647993536224,5.38647993536224,-16,-16
407,2,0,0,1,5.992076,3978,3928,114.839679023097,4.78498662596238,-16,-17
407,2,0,0,3,13.4692246,3976,3948,44.5576803628065,8.91153607256129,-17,-16
407,2,0,0,1,5.7856621,3946,3944,37.3864520043411,5.34092171490587,-16,-16
407,2,0,0,1,7.1716339,3962,3960,49.2297459252813,5.4699717694757,-18,-17
407,2,0,0,1,6.0067939,3978,3940,4.65385986483329,4.65385986483329,-17,-16
407,2,0,0,1,6.0878214,3964,3920,7.57404767711532,7.57404767711532,-17,-16
407,2,0,0,1,6.0989424,3978,3936,7.09210049931934,3.54605024965967,-17,-17
407,2,0,0,1,5.8566078,3970,3928,6.32218353045902,6.32218353045902,-18,-17
407,2,0,0,1,6.6233745,3956,3910,14.3924100186526,4.79747000621752,-18,-17
