firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0239.vcc,0241.vcc,0242.vcc,0237.ReadRate,0239.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0239.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,0,4,0,10,47.2846369,3018,2850,3420,3378,9.45717964016756,0,35.9289204928918,37.7826425029036,-25,-25,-19,-21
407,0,4,0,10,50.4239508,2914,2718,3452,3328,0,1.94345007281622,23.3016224142966,29.1257979133696,-25,-26,-21,-20
407,0,4,0,10,36.5819339,3034,2862,3436,3338,2.25974146297922,2.25675508858779,18.0189676663139,38.2138229737907,-25,-25,-20,-20
407,0,4,0,10,49.2314045,2906,2784,3414,3350,11.0968619184181,1.84617111495443,3.68153201800785,3.68098520832904,-25,-25,-19,-20
407,0,4,0,10,46.5849099,2910,2838,3424,3334,6.08662854949352,4.04825192433655,6.07187890244717,16.1760373439998,-25,-27,-19,-20
407,0,4,0,10,42.8637771,2996,2784,3456,3296,2.92577884232783,2.91864709032775,11.6522672156179,18.4487119012252,-24,-26,-20,-21
407,0,4,0,10,38.0049782,2944,2828,3406,3374,1.8839963179176,1.88023681206601,15.028099728724,16.8955291238561,-25,-25,-19,-21
407,0,4,0,10,43.162322,2828,2804,3416,3324,1.94860533931503,0.973157210043917,26.2460711089665,29.1468795787926,-24,-25,-21,-20
407,0,4,0,10,36.6510725,2862,2866,3468,3304,3.92715866830442,0.980533084460963,41.1591716305118,23.5103798816977,-25,-25,-19,-20
407,0,4,0,10,29.0190795,2906,2792,3424,3338,3.84675453166918,3.83820728084892,7.66798543236128,7.66186503969517,-25,-26,-21,-20
407,0,4,0,10,46.280469,3000,2820,3460,3350,1.29593741762698,1.29515610322239,5.17659433929056,14.2315641084093,-25,-26,-19,-20
407,0,4,0,10,53.8893759,2902,2698,3428,3328,1.28173232789123,2.5609079955389,37.0893125994697,22.9909575286764,-24,-24,-19,-20
407,0,4,0,10,49.8903458,2910,2768,3432,3362,2.90439965236272,1.93423822155306,20.3004132487457,29.9546805009621,-25,-25,-19,-19
407,0,4,0,10,35.3712711,2894,2666,3460,3280,1.90400284229544,1.90233995423731,3.80425943908097,28.5150773471473,-24,-26,-19,-21
407,0,4,0,10,41.0643232,2988,2702,3416,3366,1.87417430908096,3.74428481726205,9.34858149298716,20.5592335816764,-24,-26,-19,-21
407,0,4,0,10,38.3967899,2838,2718,3420,3246,1.90943875675679,1.90606710690463,9.4943228696401,7.59204596528309,-24,-26,-21,-20
407,0,4,0,10,39.5827775,2906,2788,3420,3300,3.84356486028514,1.27972054998294,33.2588718360419,10.2072375438528,-24,-26,-19,-20
407,0,4,0,10,58.117993,3000,2752,3420,3316,7.68844572687719,0,24.0027620458341,31.6209442186422,-25,-25,-19,-20
