firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0241.vcc,0242.vcc,0237.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,3,0,0,2,9.29452,3530,3972,3902,2.62392124038005,34.0282334870799,67.9854448392249,-22,-17,-16
407,3,0,0,7,25.9573581,3522,3952,3870,2.80512541294953,122.998891891801,202.412535602424,-19,-16,-18
407,3,0,0,1,6.5015481,3496,3940,3878,2.95309568591111,14.7105507895006,273.589927699496,-25,-16,-16
407,3,0,0,3,13.7286044,3506,3944,3862,3.17939649331643,85.5686017741857,164.772208758784,-22,-17,-20
407,3,0,0,3,13.0948026,3510,3960,3874,2.94546645584981,260.621268393932,328.564630824493,-26,-17,-16
407,3,0,0,2,9.5024373,3526,3952,3866,2.95063586202827,111.474151784378,137.600027168686,-25,-16,-16
407,3,0,0,1,6.2073801,3522,3952,3862,2.81914640193754,100.561973830422,194.306271096109,-20,-16,-18
407,3,0,0,3,14.1977743,3518,3960,3878,2.64230531626545,179.131779874439,147.252440380511,-22,-16,-17
407,3,0,0,1,6.0728433,3522,3956,3882,3.08317955975279,61.4344388562996,150.216572444088,-20,-16,-17
407,3,0,0,1,6.3105551,3518,3960,3846,2.98860385577715,181.500245322873,83.203896795075,-19,-16,-17
407,3,0,0,3,14.710516,3492,3940,3878,48.4685747936753,36.1278419816362,11.8710988601371,-21,-17,-18
407,3,0,0,1,6.3717224,3496,3944,3850,11.5894327552138,102.98295860886,11.2922896246443,-23,-17,-16
407,3,0,0,7,26.0233057,3480,3940,3850,6.46602170255524,6.42933422315319,70.5134985272294,-23,-17,-17
407,3,0,0,1,6.4837934,3506,3940,3846,3.06812181548131,78.7204416095666,226.164793921655,-23,-17,-17
407,3,0,0,1,7.3918883,3496,3936,3854,11.7570845252078,34.9610010033807,305.78788513701,-20,-17,-17
407,3,0,0,1,6.4730622,3500,3956,3878,30.5837053076491,22.7205254197238,15.0348470166729,-20,-16,-18
407,3,0,0,4,15.967283,3476,3940,3854,6.93816155370415,6.92011830634257,13.7826001564325,-23,-16,-17
407,3,0,0,7,25.8303252,3502,3948,3862,2.74179025743217,54.6150390702336,169.076045769431,-23,-17,-17
407,3,0,0,4,15.4593292,3500,3952,3874,13.4552196833718,26.7445467869102,13.2073702408892,-20,-16,-16
407,3,0,0,6,23.2297416,3492,3948,3870,12.0145808953746,11.5877003513391,396.732286186802,-23,-16,-17
407,3,0,0,8,30.3037625,3518,3956,3878,2.886501880123,144.113856864388,129.498825157881,-23,-17,-17
407,3,0,0,8,29.8221688,3476,3956,3886,7.4875463385524,14.8886293304509,44.3483891186792,-21,-17,-17
407,3,0,0,2,9.3042791,3518,3944,3870,2.32160497194921,155.080064133708,227.545144152147,-20,-17,-17
407,3,0,0,1,6.3835504,3510,3940,3850,2.16680263353192,103.547672701339,564.701541225691,-24,-18,-17
407,3,0,0,2,10.3823851,3488,3948,3866,30.8010506238368,15.334506934264,22.8935457752632,-24,-18,-17
407,3,0,0,3,12.9634706,3480,3948,3862,8.83408614470763,17.5595554271757,208.809317071728,-20,-18,-17
407,0,1,2,10,34.8096962,3496,3936,3846,19.0118767193866,9.3758233144848,46.3772417599236,-22,-16,-16
407,0,1,2,10,34.2615987,3506,3936,3846,76.7258012164633,0,0,-23,-17,-16
407,3,0,0,3,14.7989957,3510,3936,3846,74.0371997962029,0,0,-26,-17,-16
407,3,0,0,5,19.6416605,3496,3960,3894,12.4196448975131,24.5600376259776,97.3566453820701,-20,-19,-18
407,3,0,0,4,13.6085436,3500,3940,3858,7.35952145447694,28.8173434299699,64.4183701150297,-21,-18,-16
407,3,0,0,2,10.1947893,3518,3944,3870,2.86718291250734,225.685204563641,150.790211837487,-20,-16,-18
407,3,0,0,2,9.7709623,3496,3956,3874,9.43325921936007,37.4666897711254,73.6053849699644,-21,-17,-17
