firmware_size,done,not_done,missing,attempts,duration_sec,0239.vcc,0239.ReadRate,0239.peak_rssi
115,1,0,0,1,3.3104873,3500,1.8798670933965,-20
115,1,0,0,1,2.8095741,3456,4.02373359020849,-21
115,1,0,0,1,3.5776024,3448,4.66573507489671,-20
115,1,0,0,1,2.5171095,3456,4.22413603745626,-19
115,1,0,0,1,3.6292551,3424,3.85272570711965,-19
115,1,0,0,1,2.0664042,3456,4.39525663903515,-19
115,1,0,0,1,2.8081823,3436,4.23306403990933,-19
115,1,0,0,1,3.3560744,3452,3.67489119565892,-20
115,1,0,0,1,2.7921895,3420,3.62250852919633,-19
115,1,0,0,1,2.5390373,3456,4.65023706908578,-21
115,1,0,0,1,2.2996457,3448,4.34671672925214,-19
115,1,0,0,1,3.3343595,3436,3.72210191561697,-19
115,1,0,0,1,2.3285908,3428,3.92831917436159,-20
115,1,0,0,1,2.2905709,3444,4.09140024491122,-20
115,1,0,0,1,2.8267334,3416,3.87724938623142,-20
115,1,0,0,1,3.0298026,3444,3.76595210236159,-20
115,1,0,0,1,3.0283485,3456,3.48254409597334,-19
115,1,0,0,1,2.781918,3452,3.61820419841942,-19
115,1,0,0,1,3.0339883,3436,3.94990571575057,-20
115,1,0,0,1,2.8237712,3420,3.64820371569548,-20
115,1,0,0,1,2.8296638,3420,5.72967069863594,-20
115,1,0,0,2,5.0845783,3448,3.92745210472158,-21
115,1,0,0,1,3.0357265,3414,4.00410981831752,-20
115,1,0,0,1,3.8579614,3420,4.87920788987433,-20
115,1,0,0,1,2.8223781,3428,5.79325942679174,-20
115,1,0,0,1,3.0827615,3414,3.61196774946236,-19
115,1,0,0,1,3.0768173,3428,4.63101464604692,-20
115,1,0,0,1,3.0212947,3416,4.66061408251151,-19
115,1,0,0,1,3.0153313,3424,4.26145382906542,-20
115,1,0,0,1,2.8233617,3410,5.01884828473332,-20
115,1,0,0,1,2.8202238,3428,5.0857767099907,-21
115,1,0,0,1,2.3268824,3432,5.32671400339844,-19
115,1,0,0,1,3.3001106,3410,4.63105110503826,-19
115,1,0,0,1,2.2743185,3428,3.70147459344854,-19
115,1,0,0,1,3.0852476,3428,4.12824986149722,-19
115,1,0,0,1,3.0174451,3424,4.63525631576849,-20
115,1,0,0,1,3.5951433,3432,4.57458425034687,-19
115,1,0,0,1,2.3011763,3464,4.69208871613661,-19
115,1,0,0,1,2.8661234,3416,5.94425713429741,-20
115,1,0,0,1,3.0330335,3432,4.14568088455564,-20
115,1,0,0,1,2.7585888,3420,5.22633424393497,-20
115,1,0,0,1,3.0455328,3432,3.99887231800632,-20
115,1,0,0,1,3.5381816,3440,3.65215555699207,-19
115,1,0,0,1,2.2765298,3436,4.0180151728289,-19
115,1,0,0,1,3.0626687,3436,4.2559131657525,-19
115,1,0,0,1,2.5651787,3428,4.14925879715477,-20
115,1,0,0,1,2.3557564,3436,4.38999292333141,-19
115,1,0,0,1,3.8086885,3432,4.02077615454577,-19
115,1,0,0,1,3.0582622,3432,3.93465482650336,-19
115,1,0,0,1,3.2656231,3424,4.17894754877563,-20
115,1,0,0,1,3.3125128,3502,2.23861034233501,-20
115,1,0,0,1,3.0500178,3440,4.62879173260766,-19
115,1,0,0,1,3.0416544,3428,4.37398058914894,-19
115,1,0,0,1,3.0783273,3414,5.61632418321797,-20
115,1,0,0,1,2.7577258,3420,4.08440504718101,-21
115,1,0,0,1,3.8109747,3406,4.04684793038127,-19
115,1,0,0,1,3.070654,3424,3.82668485107308,-19
115,1,0,0,1,2.8219868,3424,3.65102749041149,-20
115,1,0,0,1,2.7996007,3410,4.60358103361443,-19
115,1,0,0,1,3.3098128,3432,4.02957547213528,-20
115,1,0,0,1,2.7811948,3416,4.21651287638702,-21
115,1,0,0,1,2.8197278,3420,4.70578270107221,-19
115,1,0,0,1,3.2802354,3406,3.96932348041397,-19
115,1,0,0,1,2.8176175,3420,5.10495272303283,-20
115,1,0,0,1,3.7851553,3406,4.10988348891297,-20
115,1,0,0,1,2.0171539,3456,5.52909576062112,-19
115,1,0,0,1,3.063082,3406,4.07277893037422,-19
115,1,0,0,1,2.567346,3416,4.52780024069786,-20
115,1,0,0,1,3.0907237,3428,4.33208554829257,-20
115,1,0,0,1,2.8017812,3420,3.86756827418274,-20
115,1,0,0,2,5.8348577,3424,4.34090328988379,-19
115,1,0,0,1,2.3417497,3428,4.78527055441188,-19
115,1,0,0,1,2.9908828,3410,6.04567873021401,-19
115,1,0,0,1,2.7898449,3510,1.99534525858078,-20
