firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0241.vcc,0242.vcc,0237.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,3,0,0,1,14.8795022,3596,3988,3902,16.4156362980171,22.6170824063364,14.8490881669926,-22,-17,-17
407,3,0,0,1,12.2256172,3620,3996,3910,19.1149724671706,18.1941598123858,15.7515967787445,-22,-16,-17
407,3,0,0,1,13.2393082,3644,3996,3910,18.2176470328208,22.6102429792369,16.7109261659926,-25,-16,-17
407,3,0,0,1,12.2432137,3636,3988,3902,15.326588061381,20.2101854355989,20.6117852691693,-21,-16,-17
407,3,0,0,1,13.397216,3612,3980,3916,18.4531946974692,26.0607897153518,18.3006759056056,-24,-16,-16
407,3,0,0,1,12.9581137,3592,3996,3906,12.0282492454717,22.0525767785995,17.5980393208874,-21,-17,-16
407,3,0,0,1,14.2497254,3620,3996,3902,16.2636210889974,20.859018607371,15.7033920756295,-20,-16,-16
407,3,0,0,1,13.489849,3628,3980,3914,14.6384792820846,27.0011151956009,15.4804191456433,-20,-17,-17
407,3,0,0,1,13.7052458,3612,3992,3924,15.9131374349593,21.0408910294797,16.4052262507849,-22,-17,-16
407,3,0,0,1,13.9920264,3574,3996,3928,15.0458811174088,27.1508747638524,17.3156129897531,-20,-16,-16
407,3,0,0,1,14.403535,3600,3984,3910,18.0523540833861,22.4461428650979,16.965883364326,-21,-16,-16
407,3,0,0,1,14.6250999,3596,3976,3910,16.7058460944061,21.5201638215685,16.4961966024687,-21,-16,-17
407,3,0,0,1,13.6874352,3620,3996,3916,16.1807697099689,22.1185729210388,15.1128468378612,-21,-16,-16
407,3,0,0,1,14.5183407,3588,3996,3914,16.3998730351648,18.9750057187437,17.147984415984,-21,-17,-17
407,3,0,0,1,13.3562411,3624,3992,3910,12.402335329977,22.7805710241621,17.1680660770631,-23,-17,-16
407,3,0,0,1,14.5957316,3592,3996,3936,12.1032696587299,21.6591224268938,16.1846541905862,-22,-17,-17
407,3,0,0,1,12.9903008,3600,3980,3910,14.6087442738858,24.2521648481623,16.8484644056814,-24,-16,-16
407,3,0,0,1,12.5779598,3592,3980,3898,15.4037205848564,25.7185423954863,19.909240260931,-24,-17,-16
407,3,0,0,1,14.9198605,3636,3996,3910,16.5684847932716,20.614500777073,18.7698101762996,-23,-17,-17
407,3,0,0,1,13.3281962,3562,3996,3916,14.7506399234513,20.2508281069884,17.3671087518051,-22,-17,-16
407,3,0,0,1,12.8286904,3584,3996,3920,11.8926112341606,21.0622392598866,17.0439895460888,-23,-16,-17
407,3,0,0,1,12.9113552,3578,3996,3902,14.5205060531193,21.8152472046851,18.8672493035551,-22,-17,-16
407,3,0,0,1,14.2278987,3636,3996,3920,14.9679361494258,19.0517405637331,16.6069724158774,-21,-17,-17
407,3,0,0,1,13.7404898,3596,3984,3910,16.4638260929043,21.6625065189948,14.6676716499847,-20,-16,-16
407,3,0,0,1,14.3391263,3612,3964,3910,14.6401271386422,21.9889190198803,14.3503756954291,-23,-17,-16
407,3,0,0,1,15.259971,3620,3996,3920,14.500682926394,19.241663688864,15.1409554821085,-19,-16,-16
407,3,0,0,1,12.8152936,3596,3940,3916,14.6343990525495,24.4922891759767,15.3770060534557,-20,-17,-16
407,3,0,0,1,13.5773796,3588,3976,3920,13.2795929935129,20.9313008208922,15.9763953814061,-20,-17,-16
407,3,0,0,1,13.5784943,3612,3992,3920,12.9653437156278,19.8250766001942,14.8288457588285,-24,-16,-16
