Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 20:08:56

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,0.114999890327454,0.0250004529953003,
2,-0.04,0.172499895095825,0.0250004529953003,
3,-0.035,0.143749892711639,-0.00624954327940941,
4,-0.03,0.201249897480011,-0.0374995395541191,
5,-0.025,0.143749892711639,-0.0374995395541191,
6,-0.02,0.172499895095825,-0.00624954327940941,
7,-0.015,0.201249897480011,0.0250004529953003,
8,-0.01,0.172499895095825,0.0250004529953003,
9,-0.005,0.172499895095825,0.0250004529953003,
10,0,2.0412500500679,2.02500021457672,
11,0.005,2.07000005245209,2.02500021457672,
12,0.01,2.09875005483627,2.08750020712614,
13,0.015,2.09875005483627,2.11875020340085,
14,0.02,2.09875005483627,2.11875020340085,
15,0.025,2.12750005722046,2.11875020340085,
16,0.03,2.12750005722046,2.11875020340085,
17,0.035,2.09875005483627,2.11875020340085,
18,0.04,2.09875005483627,2.11875020340085,
19,0.045,2.12750005722046,2.15000019967556,
20,0.05,2.15625005960464,2.15000019967556,
21,0.055,2.12750005722046,2.11875020340085,
22,0.06,2.15625005960464,2.18125019595027,
23,0.065,2.12750005722046,2.11875020340085,
24,0.07,2.15625005960464,2.15000019967556,
25,0.075,2.12750005722046,2.18125019595027,
26,0.08,2.15625005960464,2.11875020340085,
27,0.085,2.12750005722046,2.15000019967556,
28,0.09,2.12750005722046,2.15000019967556,
29,0.095,2.15625005960464,2.15000019967556,
30,0.1,2.15625005960464,2.18125019595027,
31,0.105,2.15625005960464,2.15000019967556,
32,0.11,2.18500006198883,2.15000019967556,
33,0.115,2.15625005960464,2.21250019222498,
34,0.12,2.15625005960464,2.15000019967556,
35,0.125,2.12750005722046,2.18125019595027,
36,0.13,2.15625005960464,2.18125019595027,
37,0.135,2.15625005960464,2.15000019967556,
38,0.14,2.15625005960464,2.18125019595027,
39,0.145,2.15625005960464,2.18125019595027,
40,0.15,2.21375006437302,2.18125019595027,
41,0.155,2.18500006198883,2.18125019595027,
42,0.16,2.18500006198883,2.21250019222498,
43,0.165,2.15625005960464,2.15000019967556,
44,0.17,2.15625005960464,2.18125019595027,
45,0.175,2.18500006198883,2.18125019595027,
46,0.18,2.21375006437302,2.18125019595027,
47,0.185,2.15625005960464,2.18125019595027,
48,0.19,2.18500006198883,2.18125019595027,
49,0.195,2.18500006198883,2.11875020340085,
50,0.2,2.15625005960464,2.18125019595027,
51,0.205,2.15625005960464,2.18125019595027,
52,0.21,2.15625005960464,2.15000019967556,
53,0.215,2.18500006198883,2.18125019595027,
54,0.22,2.18500006198883,2.15000019967556,
55,0.225,2.15625005960464,2.21250019222498,
56,0.23,2.18500006198883,2.18125019595027,
57,0.235,2.12750005722046,2.21250019222498,
58,0.24,2.15625005960464,2.18125019595027,
59,0.245,2.15625005960464,2.18125019595027,
60,0.25,2.18500006198883,2.18125019595027,
61,0.255,2.18500006198883,2.18125019595027,
62,0.26,2.21375006437302,2.21250019222498,
63,0.265,2.12750005722046,2.18125019595027,
64,0.27,2.15625005960464,2.18125019595027,
65,0.275,2.15625005960464,2.15000019967556,
66,0.28,2.18500006198883,2.18125019595027,
67,0.285,2.15625005960464,2.18125019595027,
68,0.29,2.09875005483627,2.11875020340085,
69,0.295,2.15625005960464,2.08750020712614,
70,0.3,2.12750005722046,2.15000019967556,
71,0.305,2.09875005483627,2.15000019967556,
72,0.31,2.09875005483627,2.11875020340085,
73,0.315,2.09875005483627,2.08750020712614,
74,0.32,2.09875005483627,2.08750020712614,
75,0.325,2.12750005722046,2.08750020712614,
76,0.33,2.12750005722046,2.08750020712614,
77,0.335,2.09875005483627,2.11875020340085,
78,0.34,2.09875005483627,2.05625021085143,
79,0.345,2.0412500500679,2.05625021085143,
80,0.35,2.09875005483627,2.08750020712614,
81,0.355,2.07000005245209,2.08750020712614,
82,0.36,2.07000005245209,2.08750020712614,
83,0.365,2.09875005483627,2.08750020712614,
84,0.37,2.07000005245209,2.08750020712614,
85,0.375,2.09875005483627,2.08750020712614,
86,0.38,2.0412500500679,2.05625021085143,
87,0.385,2.07000005245209,2.08750020712614,
88,0.39,2.0412500500679,2.08750020712614,
89,0.395,2.07000005245209,2.05625021085143,
90,0.4,2.07000005245209,2.08750020712614,
91,0.405,2.07000005245209,2.11875020340085,
92,0.41,2.09875005483627,2.05625021085143,
93,0.415,2.0412500500679,2.05625021085143,
94,0.42,2.09875005483627,2.08750020712614,
95,0.425,2.07000005245209,2.08750020712614,
96,0.43,2.07000005245209,2.08750020712614,
97,0.435,2.07000005245209,2.05625021085143,
98,0.44,2.07000005245209,2.11875020340085,
99,0.445,2.09875005483627,2.05625021085143,
100,0.45,2.09875005483627,2.05625021085143,
101,0.455,2.07000005245209,2.08750020712614,
102,0.46,2.09875005483627,2.08750020712614,
103,0.465,2.07000005245209,2.08750020712614,
104,0.47,2.09875005483627,2.05625021085143,
105,0.475,2.07000005245209,2.11875020340085,
106,0.48,2.09875005483627,2.05625021085143,
107,0.485,2.0412500500679,2.05625021085143,
108,0.49,2.07000005245209,2.05625021085143,
109,0.495,2.12750005722046,2.08750020712614,
110,0.5,2.12750005722046,2.11875020340085,
111,0.505,2.12750005722046,2.11875020340085,
112,0.51,2.12750005722046,2.15000019967556,
113,0.515,2.15625005960464,2.11875020340085,
114,0.52,2.15625005960464,2.18125019595027,
115,0.525,2.15625005960464,2.18125019595027,
116,0.53,2.15625005960464,2.18125019595027,
117,0.535,2.15625005960464,2.18125019595027,
118,0.54,2.15625005960464,2.18125019595027,
119,0.545,2.18500006198883,2.18125019595027,
120,0.55,2.18500006198883,2.18125019595027,
121,0.555,2.15625005960464,2.18125019595027,
122,0.56,2.15625005960464,2.18125019595027,
123,0.565,2.18500006198883,2.18125019595027,
124,0.57,2.18500006198883,2.18125019595027,
125,0.575,2.15625005960464,2.18125019595027,
126,0.58,2.18500006198883,2.21250019222498,
127,0.585,2.15625005960464,2.21250019222498,
128,0.59,2.18500006198883,2.18125019595027,
129,0.595,2.15625005960464,2.15000019967556,
130,0.6,2.15625005960464,2.21250019222498,
131,0.605,2.18500006198883,2.18125019595027,
132,0.61,2.18500006198883,2.18125019595027,
133,0.615,2.18500006198883,2.21250019222498,
134,0.62,2.15625005960464,2.18125019595027,
135,0.625,2.21375006437302,2.21250019222498,
136,0.63,2.18500006198883,2.18125019595027,
137,0.635,2.18500006198883,2.21250019222498,
138,0.64,2.18500006198883,2.21250019222498,
139,0.645,2.18500006198883,2.21250019222498,
140,0.65,2.15625005960464,2.18125019595027,
141,0.655,2.18500006198883,2.15000019967556,
142,0.66,2.18500006198883,2.18125019595027,
143,0.665,2.18500006198883,2.18125019595027,
144,0.67,2.18500006198883,2.18125019595027,
145,0.675,2.18500006198883,2.18125019595027,
146,0.68,2.18500006198883,2.21250019222498,
147,0.685,2.15625005960464,2.18125019595027,
148,0.69,2.15625005960464,2.18125019595027,
149,0.695,2.12750005722046,2.18125019595027,
150,0.7,2.15625005960464,2.15000019967556,
151,0.705,2.18500006198883,2.15000019967556,
152,0.71,2.15625005960464,2.15000019967556,
153,0.715,2.12750005722046,2.15000019967556,
154,0.72,2.12750005722046,2.11875020340085,
155,0.725,2.15625005960464,2.18125019595027,
156,0.73,2.15625005960464,2.15000019967556,
157,0.735,2.12750005722046,2.15000019967556,
158,0.74,2.12750005722046,2.15000019967556,
159,0.745,2.18500006198883,2.15000019967556,
160,0.75,2.15625005960464,2.11875020340085,
161,0.755,2.15625005960464,2.11875020340085,
162,0.76,2.15625005960464,2.15000019967556,
163,0.765,2.12750005722046,2.15000019967556,
164,0.77,2.15625005960464,2.18125019595027,
165,0.775,2.12750005722046,2.15000019967556,
166,0.78,2.09875005483627,2.18125019595027,
167,0.785,2.15625005960464,2.11875020340085,
168,0.79,2.15625005960464,2.15000019967556,
169,0.795,2.12750005722046,2.15000019967556,
170,0.8,2.15625005960464,2.15000019967556,
171,0.805,2.15625005960464,2.18125019595027,
172,0.81,2.12750005722046,2.15000019967556,
173,0.815,2.12750005722046,2.15000019967556,
174,0.82,2.12750005722046,2.11875020340085,
175,0.825,2.12750005722046,2.15000019967556,
176,0.83,2.12750005722046,2.11875020340085,
177,0.835,2.12750005722046,2.11875020340085,
178,0.84,2.15625005960464,2.15000019967556,
179,0.845,2.15625005960464,2.11875020340085,
180,0.85,2.18500006198883,2.18125019595027,
181,0.855,2.15625005960464,2.18125019595027,
182,0.86,2.15625005960464,2.15000019967556,
183,0.865,2.12750005722046,2.11875020340085,
184,0.87,2.15625005960464,2.15000019967556,
185,0.875,2.15625005960464,2.15000019967556,
186,0.88,2.15625005960464,2.15000019967556,
187,0.885,2.12750005722046,2.15000019967556,
188,0.89,2.09875005483627,2.15000019967556,
189,0.895,2.15625005960464,2.11875020340085,
190,0.9,2.12750005722046,2.11875020340085,
191,0.905,2.15625005960464,2.15000019967556,
192,0.91,2.12750005722046,2.15000019967556,
193,0.915,2.12750005722046,2.11875020340085,
194,0.92,2.15625005960464,2.15000019967556,
195,0.925,2.12750005722046,2.15000019967556,
196,0.93,2.18500006198883,2.18125019595027,
197,0.935,2.12750005722046,2.11875020340085,
198,0.94,2.15625005960464,2.11875020340085,
199,0.945,2.12750005722046,2.18125019595027,
200,0.95,2.15625005960464,2.11875020340085,
201,0.955,2.12750005722046,2.15000019967556,
202,0.96,2.18500006198883,2.11875020340085,
203,0.965,2.12750005722046,2.15000019967556,
204,0.97,2.15625005960464,2.18125019595027,
205,0.975,2.12750005722046,2.18125019595027,
206,0.98,2.12750005722046,2.18125019595027,
207,0.985,2.15625005960464,2.15000019967556,
208,0.99,2.15625005960464,2.18125019595027,
209,0.995,2.15625005960464,2.15000019967556,
