firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,2,1,0,11,40.1922081,3346,3488,14.7904229306267,17.8945239914515,-19,-19
407,2,1,0,11,41.2028981,3350,3452,14.9924342179962,17.6979272723879,-19,-19
407,2,1,0,11,39.7748518,3304,3500,14.7665733049763,18.3058607401852,-19,-18
407,2,1,0,11,34.6430707,3320,3468,13.9932922751373,18.2115744807509,-20,-19
407,2,1,0,12,37.4047456,3350,3436,14.5424637742193,19.363874432812,-19,-18
407,2,1,0,13,49.3824207,3320,3506,13.1473130890671,17.41230687732,-20,-17
407,2,1,0,11,44.8413836,3316,3488,15.1534573521874,16.2620362299582,-19,-19
407,2,1,0,11,36.7211241,3300,3496,15.0898630362778,18.3174284947656,-19,-19
407,2,1,0,11,35.3058353,3296,3468,13.99620838766,17.340661001225,-20,-17
407,2,1,0,12,38.1316416,3334,3476,14.5847863479271,15.8301972980252,-18,-18
407,2,1,0,11,34.4797471,3332,3496,15.3373669896989,17.0986083714917,-20,-18
407,2,1,0,14,58.7207939,3346,3468,15.3834462140739,16.6551273574346,-19,-18
407,2,1,0,11,32.0931354,3350,3502,12.5938675923281,17.8413197883836,-19,-18
407,2,1,0,13,47.0701303,3332,3460,15.4370356560349,17.0167141539556,-20,-17
407,2,1,0,11,43.0771087,3350,3476,15.5043256182928,17.7183817475376,-19,-17
407,2,1,0,11,45.6334064,3354,3488,15.4375849921952,16.570689198959,-19,-18
407,2,1,0,11,38.4598417,3346,3506,14.437350185227,18.1696363614606,-19,-19
407,2,1,0,11,36.4038531,3358,3500,15.4142086808334,19.653303489483,-19,-17
407,2,1,0,11,49.0266227,3308,3464,15.1828427835655,17.6915381787669,-19,-18
407,2,1,0,11,38.6706551,3300,3492,14.2063719585159,17.1098991870773,-19,-18
407,2,1,0,11,30.5900698,3304,3480,14.4415657835337,17.6165162994238,-20,-18
407,2,1,0,11,33.8038893,3366,3496,14.6406431566216,15.8440973808177,-19,-17
407,2,1,0,11,38.3094636,3316,3492,13.5776518116736,18.41187805
