firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
115,1,0,0,1,2.4764653,3920,20.1901149681679,-16
115,1,0,0,1,3.3293929,3932,11.4135107433424,-16
115,1,0,0,1,2.7539813,3920,15.2506786733565,-16
115,1,0,0,1,2.6881931,3910,13.0199246510921,-17
115,1,0,0,1,3.1617687,3914,15.4976950341432,-17
115,1,0,0,1,2.5431166,3914,12.1898106080922,-17
115,1,0,0,1,2.9507086,3914,16.6062082072151,-16
115,1,0,0,1,3.5940197,3920,11.1296156428974,-16
115,1,0,0,1,2.6558256,3906,13.9316644328937,-17
115,1,0,0,1,2.7712747,3920,12.6295908788373,-17
115,1,0,0,1,2.761613,3928,15.2085350878286,-17
115,1,0,0,1,3.2891631,3936,12.1611670828826,-17
115,1,0,0,1,3.0762571,3920,16.903686694068,-16
115,1,0,0,1,2.9127559,3916,18.1958623913531,-16
115,1,0,0,1,2.7239661,3914,13.2160516436308,-17
115,1,0,0,1,3.3599572,3914,12.7978037778224,-17
115,1,0,0,1,2.551345,3920,13.3263294326644,-16
115,1,0,0,1,2.8182372,3920,14.5481264975921,-16
115,1,0,0,1,3.079966,3914,16.2339707396314,-16
115,1,0,0,1,2.2361263,3928,15.2049078222587,-17
115,1,0,0,1,3.029778,3916,11.2219698709252,-17
115,1,0,0,1,2.4957387,3920,12.8218828510242,-16
115,1,0,0,1,2.8072319,3914,15.3176075649603,-17
115,1,0,0,1,2.1647657,3932,18.9397395231482,-17
115,1,0,0,1,2.9115447,3914,14.4253591218913,-17
115,1,0,0,1,5.1013217,3920,14.8981138576198,-17
115,1,0,0,1,2.7160018,3920,15.0957484665389,-17
115,1,0,0,1,3.6971526,3920,13.7944215197087,-16
115,1,0,0,1,2.0524136,3920,14.6169738927204,-17
115,1,0,0,1,2.8718082,3902,11.491039705094,-17
115,1,0,0,1,2.3947442,3924,14.1977864398194,-17
115,1,0,0,1,4.0682988,3932,15.4856099232378,-16
115,1,0,0,1,2.6403747,3910,15.9068687677267,-17
115,1,0,0,1,2.8267221,3916,11.6743224868854,-17
115,1,0,0,1,3.3270284,3910,11.7221919849783,-17
115,1,0,0,1,2.8203404,3928,18.0829614359573,-16
115,1,0,0,1,2.7400961,3902,13.5032046206652,-16
115,1,0,0,1,2.869253,3924,16.0320769796208,-16
115,1,0,0,1,2.9943583,3916,15.0282937686783,-16
115,1,0,0,1,3.1098145,3916,16.721285244289,-16
115,1,0,0,1,2.7556374,3920,13.7899390201639,-17
115,1,0,0,1,4.0498951,3910,16.5436600274901,-17
115,1,0,0,1,2.3258728,3894,12.0385199963902,-17
115,1,0,0,1,3.5212858,3916,14.7673728414893,-17
115,1,0,0,1,2.3208264,3920,15.5117681321582,-17
115,1,0,0,1,2.9013681,3920,16.1992845637672,-16
115,1,0,0,1,2.8791544,3898,12.8510217517436,-17
115,1,0,0,1,3.3322633,3898,17.4056124397312,-17
115,1,0,0,1,2.4672141,3910,14.9967015362945,-17
115,1,0,0,1,2.8884144,3920,13.8484562052613,-17
115,1,0,0,1,4.0066328,3914,15.9735338511005,-16
115,1,0,0,1,2.8912975,3910,14.1805067836432,-16
115,1,0,0,1,2.7722699,3914,13.707208260108,-16
115,1,0,0,1,2.3423241,3924,14.942458513438,-16
115,1,0,0,1,2.5746283,3914,20.1971317742442,-17
115,1,0,0,1,3.0137658,3902,14.9315111492267,-16
115,1,0,0,1,2.2412,3920,15.1704917871866,-17
115,1,0,0,1,3.8003069,3916,12.8937145062682,-16
115,1,0,0,1,3.2436514,3910,15.4147505104132,-16
115,1,0,0,2,3.7795592,3914,16.6686325069766,-16
115,1,0,0,1,2.3770422,3920,15.5656009306378,-16
115,1,0,0,1,3.7227029,3914,15.5800980901486,-16
115,1,0,0,1,3.0880114,3920,12.3056743763768,-17
115,1,0,0,1,2.7181808,3906,14.347861020879,-16
115,1,0,0,1,3.0249598,3916,12.2315909597303,-17
115,1,0,0,1,2.8533283,3906,18.5748355767821,-16
115,1,0,0,1,3.3366379,3920,11.9881340250607,-16
115,1,0,0,1,3.8528712,3920,12.9773524436095,-16
115,1,0,0,1,2.9558872,3924,14.8855749238687,-16
115,1,0,0,1,2.6195005,3914,12.2160927552653,-17
115,1,0,0,1,3.0777018,3906,13.9715616336109,-16
115,1,0,0,1,2.1900403,3906,14.1550268587069,-17
115,1,0,0,1,3.0002157,3916,11.9991576591323,-16
115,1,0,0,1,2.4982067,3920,16.0115174046995,-17
115,1,0,0,1,2.245602,3902,20.0392136238509,-17
115,1,0,0,1,3.7663973,3920,13.2753106674927,-17
115,1,0,0,1,3.0693317,3914,14.6611987563003,-17
115,1,0,0,1,2.8483925,3910,16.8516397435391,-16
115,1,0,0,1,3.1145943,3914,16.6956234060696,-16
115,1,0,0,1,2.6470984,3910,15.8664600148397,-16
115,1,0,0,1,2.7923913,3906,19.3383013429483,-16
115,1,0,0,1,2.3035377,3906,16.0622890359423,-17
115,1,0,0,1,2.5640381,3910,16.3804450403113,-18
115,1,0,0,1,3.1197682,3914,17.6295471209748,-16
115,1,0,0,1,2.5209585,3932,13.883636246509,-16
115,1,0,0,1,2.5102945,3902,14.7393364287002,-16
115,1,0,0,1,2.7186407,3914,13.6097675756998,-16
115,1,0,0,1,3.7048827,3906,15.3851219932208,-17
115,1,0,0,1,3.0752124,3906,18.2101568515601,-16
115,1,0,0,1,2.5753276,3894,12.8139286316984,-17
115,1,0,0,1,3.0302252,3916,11.550315335159,-17
115,1,0,0,1,3.2019283,3910,17.801802785445,-16
115,1,0,0,1,2.3212804,3910,14.647118392701,-16
115,1,0,0,1,2.2554931,3920,12.8575285196609,-16
115,1,0,0,1,2.2758018,3906,13.1821956519934,-17
115,1,0,0,1,2.7875711,3902,14.3494380903538,-17
115,1,0,0,1,2.9484584,3910,15.2622393578355,-16
115,1,0,0,1,3.2305223,3916,20.4301670732631,-16
115,1,0,0,1,2.7999888,3924,16.0715324624063,-17
115,1,0,0,1,3.2266314,3924,14.8762210084534,-16
