firmware_size,done,not_done,missing,attempts,duration_sec,0242.vcc,0242.ReadRate,0242.peak_rssi
1280,1,0,0,1,8.2878353,3812,3.63763482438772,-17
1280,1,0,0,1,9.9678308,3792,4.12086496955711,-17
1280,1,0,0,1,9.9506143,3792,3.59686224125522,-17
1280,1,0,0,1,8.1566795,3792,7.38180620987066,-17
1280,1,0,0,1,8.7590926,3792,6.52175330815937,-18
1280,1,0,0,1,8.6861488,3788,4.67542061252685,-17
1280,1,0,0,1,10.1712044,3796,3.673301015631,-17
1280,1,0,0,1,9.9857373,3788,4.04485419716318,-18
1280,1,0,0,1,8.9052447,3796,5.69228422258197,-18
1280,1,0,0,1,8.978272,3788,4.43325490905399,-17
1280,1,0,0,1,9.1300388,3792,7.02381353741726,-17
1280,1,0,0,1,7.9181369,3780,5.38401196112097,-18
1280,1,0,0,1,10.0674491,3784,3.87484859029133,-17
1280,1,0,0,1,9.0617759,3788,5.22246117883483,-17
1280,1,0,0,1,8.947028,3792,3.63146314192012,-17
1280,1,0,0,2,16.8177809,3784,5.71909629128044,-17
1280,1,0,0,1,8.2105074,3788,3.8237613116419,-18
1280,1,0,0,1,8.4096891,3800,4.82067103740841,-17
1280,1,0,0,1,9.2756422,3780,4.21882185180966,-17
1280,1,0,0,1,8.939833,3796,4.08211084318857,-17
1280,1,0,0,1,9.9149875,3788,3.63670482539816,-18
1280,1,0,0,2,11.2673346,3784,3.52347533056365,-17
1280,1,0,0,1,8.9982298,3784,4.38238212268566,-18
1280,1,0,0,1,8.6765115,3788,3.87304169329383,-18
1280,1,0,0,1,8.6874349,3780,8.14370048121126,-17
1280,1,0,0,1,9.4027783,3788,5.6016258158768,-18
1280,1,0,0,1,9.5250202,3768,4.8877217009467,-17
1280,1,0,0,1,8.4545122,3792,5.25070543227483,-18
1280,1,0,0,1,8.6205229,3780,4.79782217255943,-17
1280,1,0,0,1,8.6800463,3788,5.95172555403125,-17
1280,1,0,0,1,8.4032144,3768,6.26302709636043,-16
1280,1,0,0,1,8.3666696,3784,3.63730801378976,-18
1280,1,0,0,1,8.1140586,3788,6.36122199074442,-17
1280,1,0,0,1,9.7526154,3796,3.93505893537768,-18
1280,1,0,0,1,9.4964914,3788,4.72169168769787,-18
1280,1,0,0,1,8.9791907,3780,5.51550076334531,-17
1280,1,0,0,1,9.4273098,3796,3.66076027401523,-17
1280,1,0,0,2,12.7117957,3792,5.67185054900677,-17
1280,1,0,0,1,9.4780555,3776,3.60190324567502,-17
1280,1,0,0,2,10.944582,3780,3.81194602894334,-17
1280,1,0,0,1,8.4749617,3792,3.97903209248544,-17
1280,1,0,0,1,9.3994331,3788,4.14207825462763,-17
1280,1,0,0,1,8.679558,3784,3.72790192933837,-17
1280,1,0,0,1,9.1197361,3800,3.89708879672707,-17
1280,1,0,0,2,11.7776161,3796,3.71050216823194,-18
1280,1,0,0,1,8.5268802,3780,5.22769486363297,-17
1280,1,0,0,1,8.2288891,3784,5.68772889553974,-17
1280,1,0,0,1,8.6756208,3780,5.76991761134643,-17
1280,1,0,0,1,9.1755977,3800,3.61331724202722,-18
1280,1,0,0,1,8.1522047,3784,6.32891364197336,-17
1280,1,0,0,1,9.7004719,3780,4.04727869075391,-18
1280,1,0,0,1,8.5242816,3792,4.75721776973068,-17
1280,1,0,0,2,9.9138507,3780,3.62241273698277,-17
1280,1,0,0,1,8.9964029,3722,3.60833409709738,-18
1280,1,0,0,1,8.8762868,3796,5.24896634730206,-17
1280,1,0,0,1,7.9676827,3784,7.19554912113563,-17
1280,1,0,0,1,8.3398309,3776,6.00302432365426,-17
1280,1,0,0,1,8.7656034,3800,3.59435284036545,-17
1280,1,0,0,1,8.2630371,3780,6.08796500637714,-17
1280,1,0,0,1,9.4049286,3788,5.33199109344208,-17
1280,1,0,0,1,8.502231,3776,4.63213655909147,-17
1280,1,0,0,1,7.9328714,3792,6.14636460972429,-17
1280,1,0,0,2,11.0416692,3772,4.42440092505375,-17
1280,1,0,0,1,8.8569817,3796,7.24864595293599,-17
1280,1,0,0,1,9.0114989,3780,3.64300052094907,-17
1280,1,0,0,1,9.242197,3784,5.002278537874,-17
1280,1,0,0,1,8.2245126,3792,6.38256181989815,-17
1280,1,0,0,1,9.4616682,3796,3.79886527894118,-17
1280,1,0,0,1,8.9075406,3792,3.92570061978961,-17
1280,1,0,0,1,8.9279633,3804,5.31259579274289,-17
1280,1,0,0,1,9.9428488,3776,3.63597491759063,-18
1280,1,0,0,1,8.9464442,3788,8.6269962869408,-17
1280,1,0,0,1,8.4719905,3784,4.80125216656504,-17
1280,1,0,0,1,9.2209799,3796,5.85216609149628,-17
1280,1,0,0,1,8.5457049,3780,4.18182753390521,-17
1280,1,0,0,2,16.77356,3780,6.17190229138045,-17
