Success,3.6099191
Success,3.4476451
Success,3.5818706
Success,3.5623655
Success,3.5403541
Success,3.5192723
Success,3.5085679
Success,3.5166934
Success,3.5758022
Success,3.6002221
Success,3.5565928
Success,3.5449598
Success,3.4960432
Success,3.426036
Success,3.441346
Success,3.584196
Success,3.4379871
Success,3.478279
Success,3.5307068
Success,3.5517461
Success,3.5098079
Success,3.5180438
Success,3.581469
Success,3.5918336
Success,3.5476583
Success,3.5648892
Success,3.511128
Success,3.5578012
Success,3.5253167
Success,3.4779638
Success,3.5764071
Success,3.5950203
PowerReset,0.9182556
Success,3.4752181
Success,3.562527
Success,3.5037169
Success,3.590407
Success,3.5593979
Success,3.5532326
Success,3.5026003
Success,3.572668
Success,3.5152584
Success,3.5842816
Success,3.5733139
Success,3.5766223
Success,3.6874797
Success,3.4764436
Success,3.5674571
Success,3.5533227
Success,3.5286165
Success,3.5229625
Success,3.5947972
Success,3.5303948
Success,3.5332718
Success,3.4744484
Success,3.5511079
Success,3.588877
Success,3.5839532
Success,3.5888846
Success,3.4699281
Success,3.5572926
Success,3.4525195
Success,3.4614339
Success,3.4429303
Success,3.5591338
Success,3.5294748
Success,3.5824217
Success,3.5213732
Success,3.569978
Success,3.5447527
Success,3.4892191
Success,3.4794128
Success,3.548188
Success,3.4920839
Success,3.4896212
PowerReset,2.5836603
Success,3.5597477
Success,3.5027987
Success,3.4799995
Success,3.5431619
Success,3.653542
Success,3.4383525
Success,3.5299466
Success,3.575305
Success,3.5595344
Success,3.5642714
Success,3.4907204
Success,3.5377184
Success,3.5111828
Success,3.5212396
Success,3.5801982
Success,3.5102477
Success,3.5100362
Success,3.5131233
Success,3.4952639
Success,3.5838479
Success,3.5590018
Success,3.4965667
Success,3.5662683
Success,3.5224884
Success,3.5822312
Success,3.5720234
Success,3.4859533
Success,3.563533
Success,3.5171767
Success,3.5453527
Success,3.5581415
Success,3.5461137
Success,3.5287695
Success,3.5635282
Success,3.6734974
Success,3.5605269
Success,3.4863149
Success,3.5138299
Success,3.5576406
Success,3.4938927
Success,3.56203
Success,3.5240542
Success,3.4994055
Success,3.531953
Success,3.461323
Success,3.5335733
Success,3.5354083
Success,3.5416507
Success,3.3992342
Success,3.6288805
Success,3.5210998
Success,3.5494706
Success,3.5415174
Success,3.5620103
Success,3.4790663
Success,3.5306515
Success,3.5025672
Success,3.5741968
Success,3.51075
Success,3.5555425
Success,3.4842551
Success,3.4825936
Success,3.5119779
Success,3.569935
Success,3.4050197
Success,3.5446467
Success,3.4035991
Success,3.3956717
Success,3.5604628
Success,3.6431333
Success,3.5227874
Success,3.5128616
Success,3.4921873
Success,3.5312703
