Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 22:19:46

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,1.5,-0.046875124797225,1.08750032633543,
2,1.5005,-0.0156251210719347,1.08750032633543,
3,1.501,-0.0156251210719347,1.05625033006072,
4,1.5015,-0.0156251210719347,1.05625033006072,
5,1.502,-0.046875124797225,1.05625033006072,
6,1.5025,-0.0156251210719347,1.05625033006072,
7,1.503,-0.0312501229345798,1.02500033378601,
8,1.5035,-0.0312501229345798,1.05625033006072,
9,1.504,-0.0312501229345798,1.08750032633543,
10,1.5045,-0.0156251210719347,1.08750032633543,
11,1.505,-0.0156251210719347,1.05625033006072,
12,1.5055,-0.0312501229345798,1.02500033378601,
13,1.506,-0.0156251210719347,1.02500033378601,
14,1.5065,-0.0625001266598701,1.02500033378601,
15,1.507,-0.0156251210719347,1.02500033378601,
16,1.5075,-0.046875124797225,1.05625033006072,
17,1.508,-0.046875124797225,1.05625033006072,
18,1.5085,-0.0312501229345798,1.05625033006072,
19,1.509,-0.0312501229345798,1.05625033006072,
20,1.5095,-0.0156251210719347,1.05625033006072,
21,1.51,-0.0312501229345798,1.02500033378601,
22,1.5105,-0.0156251210719347,1.02500033378601,
23,1.511,-0.0312501229345798,1.02500033378601,
24,1.5115,-0.046875124797225,1.02500033378601,
25,1.512,-0.0312501229345798,0.993750337511301,
26,1.5125,-0.0312501229345798,1.02500033378601,
27,1.513,-0.0156251210719347,1.02500033378601,
28,1.5135,-0.0312501229345798,1.02500033378601,
29,1.514,-0.0312501229345798,1.05625033006072,
30,1.5145,-0.0312501229345798,0.993750337511301,
31,1.515,-0.0312501229345798,1.02500033378601,
32,1.5155,-0.0312501229345798,1.02500033378601,
33,1.516,-0.0156251210719347,1.05625033006072,
34,1.5165,-0.046875124797225,0.993750337511301,
35,1.517,-0.0312501229345798,1.05625033006072,
36,1.5175,-0.0312501229345798,1.02500033378601,
37,1.518,-0.046875124797225,1.02500033378601,
38,1.5185,-0.0156251210719347,1.02500033378601,
39,1.519,-0.0312501229345798,1.02500033378601,
40,1.5195,-0.0312501229345798,0.993750337511301,
41,1.52,-0.046875124797225,0.993750337511301,
42,1.5205,-0.046875124797225,1.02500033378601,
43,1.521,-0.0312501229345798,1.05625033006072,
44,1.5215,-0.0312501229345798,0.993750337511301,
45,1.522,-0.046875124797225,1.02500033378601,
46,1.5225,-0.046875124797225,1.02500033378601,
47,1.523,-0.0156251210719347,1.02500033378601,
48,1.5235,-0.0156251210719347,1.02500033378601,
49,1.524,-0.0312501229345798,0.993750337511301,
50,1.5245,-0.0156251210719347,1.02500033378601,
51,1.525,-0.0312501229345798,1.02500033378601,
52,1.5255,-0.0156251210719347,0.993750337511301,
53,1.526,-0.046875124797225,1.02500033378601,
54,1.5265,-0.0312501229345798,0.993750337511301,
55,1.527,-0.0312501229345798,1.02500033378601,
56,1.5275,-0.0312501229345798,0.993750337511301,
57,1.528,-0.0312501229345798,0.993750337511301,
58,1.5285,-0.0312501229345798,1.02500033378601,
59,1.529,-0.0312501229345798,1.05625033006072,
60,1.5295,-0.0156251210719347,1.02500033378601,
61,1.53,-0.0156251210719347,0.993750337511301,
62,1.5305,-0.0312501229345798,0.993750337511301,
63,1.531,-0.046875124797225,1.02500033378601,
64,1.5315,-0.0312501229345798,1.02500033378601,
65,1.532,-0.0312501229345798,1.02500033378601,
66,1.5325,-0.0312501229345798,1.02500033378601,
67,1.533,-0.0625001266598701,0.993750337511301,
68,1.5335,-0.0312501229345798,1.6187502630055,
69,1.534,-0.046875124797225,1.90000022947788,
70,1.5345,-0.0312501229345798,2.05625021085143,
71,1.535,2.10937513224781,2.11875020340085,
72,1.5355,2.17187513969839,2.18125019595027,
73,1.536,2.17187513969839,2.18125019595027,
74,1.5365,2.17187513969839,2.15000019967556,
75,1.537,2.17187513969839,2.18125019595027,
76,1.5375,2.18750014156103,2.18125019595027,
77,1.538,2.18750014156103,2.18125019595027,
78,1.5385,2.18750014156103,2.15000019967556,
79,1.539,2.15625013783574,2.15000019967556,
80,1.5395,2.15625013783574,2.15000019967556,
81,1.54,2.1406251359731,2.15000019967556,
82,1.5405,2.15625013783574,2.15000019967556,
83,1.541,2.15625013783574,2.18125019595027,
84,1.5415,2.15625013783574,2.15000019967556,
85,1.542,2.15625013783574,2.15000019967556,
86,1.5425,2.1406251359731,2.11875020340085,
87,1.543,2.1406251359731,2.11875020340085,
88,1.5435,2.1406251359731,2.11875020340085,
89,1.544,2.12500013411045,2.15000019967556,
90,1.5445,2.1406251359731,2.11875020340085,
91,1.545,2.12500013411045,2.11875020340085,
92,1.5455,2.12500013411045,2.11875020340085,
93,1.546,2.12500013411045,2.11875020340085,
94,1.5465,2.09375013038516,2.08750020712614,
95,1.547,2.10937513224781,2.08750020712614,
96,1.5475,2.10937513224781,2.08750020712614,
97,1.548,2.10937513224781,2.08750020712614,
98,1.5485,2.09375013038516,2.08750020712614,
99,1.549,2.10937513224781,2.08750020712614,
100,1.5495,2.07812512852252,2.11875020340085,
101,1.55,2.09375013038516,2.11875020340085,
102,1.5505,2.07812512852252,2.11875020340085,
103,1.551,2.09375013038516,2.08750020712614,
104,1.5515,2.06250012665987,2.08750020712614,
105,1.552,2.07812512852252,2.08750020712614,
106,1.5525,2.07812512852252,2.08750020712614,
107,1.553,2.04687512479723,2.05625021085143,
108,1.5535,2.07812512852252,2.08750020712614,
109,1.554,2.04687512479723,2.08750020712614,
110,1.5545,2.04687512479723,2.05625021085143,
111,1.555,2.06250012665987,2.05625021085143,
112,1.5555,2.03125012293458,2.08750020712614,
113,1.556,2.06250012665987,2.05625021085143,
114,1.5565,2.07812512852252,2.05625021085143,
115,1.557,2.03125012293458,2.02500021457672,
116,1.5575,2.03125012293458,2.05625021085143,
117,1.558,2.03125012293458,2.05625021085143,
118,1.5585,2.03125012293458,2.02500021457672,
119,1.559,2.03125012293458,2.02500021457672,
120,1.5595,2.04687512479723,2.02500021457672,
121,1.56,2.01562512107193,2.02500021457672,
122,1.5605,2.01562512107193,1.9625002220273,
123,1.561,2.00000011920929,1.99375021830201,
124,1.5615,2.01562512107193,1.9625002220273,
125,1.562,2.00000011920929,2.02500021457672,
126,1.5625,1.98437511734664,1.99375021830201,
127,1.563,2.01562512107193,2.02500021457672,
128,1.5635,2.00000011920929,1.99375021830201,
129,1.564,2.00000011920929,1.99375021830201,
130,1.5645,1.98437511734664,1.99375021830201,
131,1.565,1.98437511734664,2.02500021457672,
132,1.5655,1.968750115484,1.99375021830201,
133,1.566,1.968750115484,1.99375021830201,
134,1.5665,1.968750115484,1.99375021830201,
135,1.567,1.98437511734664,1.99375021830201,
136,1.5675,1.968750115484,1.9625002220273,
137,1.568,1.95312511362135,1.93125022575259,
138,1.5685,1.95312511362135,1.9625002220273,
139,1.569,1.95312511362135,1.9625002220273,
140,1.5695,1.95312511362135,1.93125022575259,
141,1.57,1.93750011175871,1.9625002220273,
142,1.5705,1.93750011175871,1.93125022575259,
143,1.571,1.93750011175871,1.93125022575259,
144,1.5715,1.92187510989606,1.9625002220273,
145,1.572,1.93750011175871,1.93125022575259,
146,1.5725,1.93750011175871,1.93125022575259,
147,1.573,1.92187510989606,1.93125022575259,
148,1.5735,1.92187510989606,1.93125022575259,
149,1.574,1.92187510989606,1.9625002220273,
150,1.5745,1.92187510989606,1.90000022947788,
151,1.575,1.93750011175871,1.90000022947788,
152,1.5755,1.92187510989606,1.90000022947788,
153,1.576,1.92187510989606,1.93125022575259,
154,1.5765,1.92187510989606,1.90000022947788,
155,1.577,1.92187510989606,1.90000022947788,
156,1.5775,1.89062510617077,1.86875023320317,
157,1.578,1.87500010430813,1.90000022947788,
158,1.5785,1.89062510617077,1.90000022947788,
159,1.579,1.89062510617077,1.90000022947788,
160,1.5795,1.90625010803342,1.90000022947788,
161,1.58,1.89062510617077,1.93125022575259,
162,1.5805,1.87500010430813,1.86875023320317,
163,1.581,1.87500010430813,1.93125022575259,
164,1.5815,1.89062510617077,1.90000022947788,
165,1.582,1.87500010430813,1.90000022947788,
166,1.5825,1.85937510244548,1.86875023320317,
167,1.583,1.85937510244548,1.86875023320317,
168,1.5835,1.87500010430813,1.86875023320317,
169,1.584,1.87500010430813,1.86875023320317,
170,1.5845,1.85937510244548,1.90000022947788,
171,1.585,1.87500010430813,1.83750023692846,
172,1.5855,1.82812509872019,1.86875023320317,
173,1.586,1.84375010058284,1.86875023320317,
174,1.5865,1.85937510244548,1.86875023320317,
175,1.587,1.82812509872019,1.83750023692846,
176,1.5875,1.84375010058284,1.83750023692846,
177,1.588,1.82812509872019,1.83750023692846,
178,1.5885,1.82812509872019,1.83750023692846,
179,1.589,1.82812509872019,1.83750023692846,
180,1.5895,1.82812509872019,1.83750023692846,
181,1.59,1.82812509872019,1.83750023692846,
182,1.5905,1.81250009685755,1.77500024437904,
183,1.591,1.81250009685755,1.80625024065375,
184,1.5915,1.81250009685755,1.77500024437904,
185,1.592,-0.0312501229345798,1.77500024437904,
186,1.5925,-0.0156251210719347,1.80625024065375,
187,1.593,-0.0312501229345798,1.77500024437904,
188,1.5935,-0.046875124797225,1.74375024810433,
189,1.594,-0.0156251210719347,1.77500024437904,
190,1.5945,-0.0312501229345798,1.77500024437904,
191,1.595,-0.0312501229345798,1.80625024065375,
192,1.5955,-0.0312501229345798,1.74375024810433,
193,1.596,-0.0312501229345798,1.74375024810433,
194,1.5965,-0.0312501229345798,1.77500024437904,
195,1.597,-0.0312501229345798,1.77500024437904,
196,1.5975,-0.0312501229345798,1.74375024810433,
197,1.598,-0.0156251210719347,1.77500024437904,
198,1.5985,-0.0312501229345798,1.77500024437904,
199,1.599,-0.0312501229345798,1.77500024437904,
200,1.5995,-0.0312501229345798,1.80625024065375,
201,1.6,-0.0312501229345798,1.77500024437904,
202,1.6005,-0.046875124797225,1.77500024437904,
203,1.601,-0.0312501229345798,1.74375024810433,
204,1.6015,-0.0156251210719347,1.74375024810433,
205,1.602,-0.0312501229345798,1.74375024810433,
206,1.6025,-0.0156251210719347,1.74375024810433,
207,1.603,-0.0312501229345798,1.74375024810433,
208,1.6035,-0.0156251210719347,1.77500024437904,
209,1.604,-0.046875124797225,1.71250025182962,
210,1.6045,-0.0312501229345798,1.74375024810433,
211,1.605,-0.0312501229345798,1.74375024810433,
212,1.6055,-0.0312501229345798,1.74375024810433,
213,1.606,-0.046875124797225,1.71250025182962,
214,1.6065,-0.0312501229345798,1.71250025182962,
215,1.607,-1.19209289550781E-07,1.74375024810433,
216,1.6075,-0.0312501229345798,1.77500024437904,
217,1.608,-0.0312501229345798,1.74375024810433,
218,1.6085,-0.0312501229345798,1.68125025555491,
219,1.609,-0.0312501229345798,1.74375024810433,
220,1.6095,-0.046875124797225,1.71250025182962,
221,1.61,-0.0312501229345798,1.71250025182962,
222,1.6105,-0.0312501229345798,1.74375024810433,
223,1.611,-0.0312501229345798,1.71250025182962,
224,1.6115,-0.0312501229345798,1.68125025555491,
225,1.612,-0.0312501229345798,1.71250025182962,
226,1.6125,-0.0312501229345798,1.71250025182962,
227,1.613,-0.0156251210719347,1.68125025555491,
228,1.6135,-0.0156251210719347,1.68125025555491,
229,1.614,-0.0312501229345798,1.71250025182962,
230,1.6145,-0.0312501229345798,1.68125025555491,
231,1.615,-0.0312501229345798,1.71250025182962,
232,1.6155,-0.046875124797225,1.71250025182962,
233,1.616,-0.0312501229345798,1.71250025182962,
234,1.6165,-1.19209289550781E-07,1.71250025182962,
235,1.617,-0.0312501229345798,1.71250025182962,
236,1.6175,-0.0312501229345798,1.68125025555491,
237,1.618,-0.0312501229345798,1.71250025182962,
238,1.6185,-0.0312501229345798,1.6500002592802,
239,1.619,-0.0312501229345798,1.6500002592802,
240,1.6195,-0.0312501229345798,1.68125025555491,
241,1.62,-0.0156251210719347,1.68125025555491,
242,1.6205,-0.0312501229345798,1.6500002592802,
243,1.621,-0.0156251210719347,1.6500002592802,
244,1.6215,-0.0156251210719347,1.68125025555491,
245,1.622,-0.0312501229345798,1.68125025555491,
246,1.6225,-0.0156251210719347,1.68125025555491,
247,1.623,-0.046875124797225,1.68125025555491,
248,1.6235,-0.0312501229345798,1.68125025555491,
249,1.624,-0.0156251210719347,1.68125025555491,
250,1.6245,-0.046875124797225,1.6500002592802,
251,1.625,-0.0156251210719347,1.6500002592802,
252,1.6255,-0.0625001266598701,1.6500002592802,
253,1.626,-1.19209289550781E-07,1.68125025555491,
254,1.6265,-0.0312501229345798,1.6500002592802,
255,1.627,-0.0156251210719347,1.6500002592802,
256,1.6275,-0.046875124797225,1.6187502630055,
257,1.628,-0.046875124797225,1.6500002592802,
258,1.6285,-0.046875124797225,1.6187502630055,
259,1.629,-0.0156251210719347,1.6187502630055,
260,1.6295,-0.0156251210719347,1.6500002592802,
261,1.63,-0.046875124797225,1.6500002592802,
262,1.6305,-0.0156251210719347,1.68125025555491,
263,1.631,-0.0312501229345798,1.6500002592802,
264,1.6315,-0.0156251210719347,1.6500002592802,
265,1.632,-0.0312501229345798,1.6500002592802,
266,1.6325,-0.0312501229345798,1.6500002592802,
267,1.633,-0.0312501229345798,1.6187502630055,
268,1.6335,-0.0312501229345798,1.6500002592802,
269,1.634,-0.0312501229345798,1.6500002592802,
270,1.6345,-0.046875124797225,1.6500002592802,
271,1.635,-0.0312501229345798,1.6500002592802,
272,1.6355,-0.0156251210719347,1.58750026673079,
273,1.636,-0.0312501229345798,1.6187502630055,
274,1.6365,-0.046875124797225,1.6187502630055,
275,1.637,-0.046875124797225,1.6187502630055,
276,1.6375,-0.0625001266598701,1.6187502630055,
277,1.638,-0.0156251210719347,1.6500002592802,
278,1.6385,-0.0312501229345798,1.6187502630055,
279,1.639,-0.0312501229345798,1.6187502630055,
280,1.6395,-0.046875124797225,1.6187502630055,
281,1.64,-0.0312501229345798,1.58750026673079,
282,1.6405,-0.0312501229345798,1.6500002592802,
283,1.641,-0.0156251210719347,1.58750026673079,
284,1.6415,-0.046875124797225,1.6187502630055,
285,1.642,-0.0156251210719347,1.6187502630055,
286,1.6425,-0.0312501229345798,1.58750026673079,
287,1.643,-0.0312501229345798,1.58750026673079,
288,1.6435,-0.046875124797225,1.6187502630055,
289,1.644,-0.0312501229345798,1.6187502630055,
290,1.6445,-0.0312501229345798,1.58750026673079,
291,1.645,-0.0156251210719347,1.6187502630055,
292,1.6455,-0.0156251210719347,1.6187502630055,
293,1.646,-0.0312501229345798,1.55625027045608,
294,1.6465,-0.0156251210719347,1.6187502630055,
295,1.647,-0.0312501229345798,1.58750026673079,
296,1.6475,-0.0312501229345798,1.58750026673079,
297,1.648,-0.0156251210719347,1.58750026673079,
298,1.6485,-0.0312501229345798,1.58750026673079,
299,1.649,-0.0156251210719347,1.6187502630055,
300,1.6495,-0.0312501229345798,1.58750026673079,
301,1.65,-0.0312501229345798,1.58750026673079,
302,1.6505,-0.0156251210719347,1.6187502630055,
303,1.651,-0.0312501229345798,1.55625027045608,
304,1.6515,-0.0312501229345798,1.58750026673079,
305,1.652,-0.0312501229345798,1.58750026673079,
306,1.6525,-0.046875124797225,1.52500027418137,
307,1.653,-0.0312501229345798,1.58750026673079,
308,1.6535,-0.0312501229345798,1.58750026673079,
309,1.654,-0.0156251210719347,1.58750026673079,
310,1.6545,-0.0312501229345798,1.58750026673079,
311,1.655,-0.0156251210719347,1.58750026673079,
312,1.6555,-0.0156251210719347,1.55625027045608,
313,1.656,-0.046875124797225,1.55625027045608,
314,1.6565,-0.0625001266598701,1.52500027418137,
315,1.657,-0.0312501229345798,1.55625027045608,
316,1.6575,-0.0312501229345798,1.55625027045608,
317,1.658,-0.0312501229345798,1.55625027045608,
318,1.6585,-0.0312501229345798,1.55625027045608,
319,1.659,-0.0312501229345798,1.52500027418137,
320,1.6595,-0.0312501229345798,1.55625027045608,
321,1.66,-0.046875124797225,1.52500027418137,
