Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.034,0.143749892711639,0.05625044927001,
Firmware Version:,06.20.0000,,-0.033,0.114999890327454,0.0250004529953003,
Start Time:,2020-10-21 17:24:44.343,,-0.032,0.114999890327454,0.05625044927001,
,,,-0.031,0.114999890327454,-0.00624954327940941,
Analog Sample Count:,1000,,-0.03,0.114999890327454,0.0250004529953003,
Function Sample Count:,0,,-0.029,0.0862498879432678,0.05625044927001,
Waveform Memory Sample Count:,0,,-0.028,0.0862498879432678,0.0250004529953003,
Digital Sample Count:,0,,-0.027,0.114999890327454,0.0250004529953003,
,,,-0.026,0.0862498879432678,0.05625044927001,
Setup Text Information:,,,-0.025,0.114999890327454,-0.00624954327940941,
ANALOG,,,-0.024,0.114999890327454,0.0250004529953003,
Channel 1,,,-0.023,0.143749892711639,0.0250004529953003,
Scale,920 mV/,,-0.022,0.114999890327454,0.0250004529953003,
Pos,1.84 V,,-0.021,0.114999890327454,0.0250004529953003,
Coup,,,-0.02,0.114999890327454,0.05625044927001,
BW,Off,,-0.019,0.0862498879432678,0.0250004529953003,
Inv,Off,,-0.018,0.114999890327454,0.0250004529953003,
Imp,1M Ohm,,-0.017,0.114999890327454,0.05625044927001,
Trace Label,1,,-0.016,0.143749892711639,0.0875004455447197,
Probe,10,,-0.015,0.114999890327454,0.05625044927001,
Skew,0 s,,-0.014,0.114999890327454,0.05625044927001,
,,,-0.013,0.114999890327454,-0.00624954327940941,
Channel 4,,,-0.012,0.114999890327454,0.0250004529953003,
Scale,1 V/,,-0.011,0.172499895095825,0.05625044927001,
Pos,3.025 V,,-0.01,0.114999890327454,0.05625044927001,
Coup,,,-0.009,0.114999890327454,0.0250004529953003,
BW,Off,,-0.008,0.0862498879432678,0.05625044927001,
Inv,Off,,-0.007,0.0862498879432678,0.05625044927001,
Imp,1M Ohm,,-0.006,0.114999890327454,0.0250004529953003,
Trace Label,4,,-0.005,0.114999890327454,0.0250004529953003,
Probe,10,,-0.004,0.114999890327454,0.05625044927001,
Skew,0 s,,-0.003,0.114999890327454,0.05625044927001,
,,,-0.002,0.114999890327454,0.0250004529953003,
MATH,,,-0.001,-0.0287501215934753,1.71250025182962,
DIGITAL,,,0,2.07000005245209,2.02500021457672,
TRIGGER,,,0.001,2.0412500500679,1.99375021830201,
Sweep Mode,NORM,,0.002,2.01250004768372,2.05625021085143,
Coup,DC,,0.003,2.0412500500679,1.99375021830201,
Noise Rej,Off,,0.004,2.01250004768372,1.99375021830201,
HF Rej,Off,,0.005,1.98375004529953,1.99375021830201,
Holdoff,60.0 ns,,0.006,2.01250004768372,1.9625002220273,
Mode,EDGE,,0.007,1.98375004529953,1.99375021830201,
Source,CHAN1,,0.008,1.98375004529953,1.9625002220273,
Slope,POS,,0.009,1.95500004291534,1.99375021830201,
Level,920 mV V,,0.01,1.92625004053116,1.99375021830201,
,,,0.011,1.95500004291534,1.93125022575259,
HORIZONTAL,,,0.012,1.98375004529953,1.9625002220273,
Mode,MAIN,,0.013,1.92625004053116,1.93125022575259,
Ref,CENT,,0.014,1.95500004291534,1.93125022575259,
Main Scale,100 ms/,,0.015,1.95500004291534,1.93125022575259,
Main Delay,466 ms,,0.016,1.95500004291534,1.90000022947788,
,,,0.017,1.92625004053116,1.93125022575259,
