firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
1280,2,0,0,1,19.3315105,3996,3932,19.104460169491,15.4200862652379,-17,-17
1280,2,0,0,1,22.5072872,3996,3944,21.1646097255977,14.5614045860969,-17,-16
1280,2,0,0,1,23.2174327,3936,3924,20.1579217012377,17.1529839303179,-17,-17
1280,2,0,0,1,21.023184,3988,3928,20.5395064929642,16.215018158428,-16,-16
1280,2,0,0,1,20.4211683,3996,3932,21.7882589608937,16.2253921646084,-17,-17
1280,2,0,0,1,22.3705855,3996,3940,21.1683050161219,14.1837502181306,-17,-16
1280,2,0,0,1,22.6224688,3976,3906,19.1652697478301,15.1833978525984,-17,-17
1280,2,0,0,1,22.6004953,3972,3906,21.2386569154031,16.097298477204,-16,-17
1280,2,0,0,1,24.258014,3996,3902,19.8755300774643,16.0781700332795,-17,-17
1280,2,0,0,1,22.0629629,3992,3890,20.1574332945853,16.7219848147013,-17,-16
1280,2,0,0,1,23.3405118,3996,3916,19.4508310451176,16.0286983157545,-17,-16
1280,2,0,0,2,22.6737283,3996,3916,20.2982766612058,14.3192006409705,-16,-17
1280,2,0,0,1,20.3510599,3980,3914,20.3113837224658,16.241351435495,-16,-17
1280,2,0,0,1,21.0648496,3992,3910,21.8146553401358,14.5418103693592,-16,-16
1280,2,0,0,1,23.1869858,3996,3924,20.3113719516341,16.4049093454361,-16,-16
1280,2,0,0,1,22.2797531,3964,3902,19.3075916981659,16.7496929654122,-16,-17
1280,2,0,0,1,21.5086116,3996,3886,17.8433088052932,16.2860969189305,-16,-16
1280,2,0,0,1,20.5835412,3996,3916,20.9030806321817,15.7284099841298,-16,-17
1280,2,0,0,1,22.729165,3988,3910,20.9074865471575,15.3359965134068,-17,-16
1280,2,0,0,1,22.1876667,3996,3932,22.014827646865,18.2050844586761,-16,-16
1280,2,0,0,1,21.8549026,3996,3916,20.228569813669,16.8931715334941,-17,-16
1280,2,0,0,1,21.333585,3992,3910,20.1274443440894,15.1383060874661,-16,-17
1280,2,0,0,1,22.5324526,3984,3916,19.1509276629564,15.1917098231827,-16,-17
1280,2,0,0,2,32.4632579,3996,3924,19.7811067991797,15.6496737183053,-17,-17
1280,2,0,0,1,22.3639818,3984,3916,20.898124247062,16.4741661757084,-16,-16
1280,2,0,0,2,29.7675529,3996,3910,21.4839068834462,16.0833012919489,-16,-16
1280,2,0,0,1,20.4953908,3996,3910,21.5341666317506,17.1267341842242,-16,-16
1280,2,0,0,1,22.7426374,3996,3916,19.0626068962158,17.1855591830391,-16,-17
1280,2,0,0,1,22.0480764,3976,3894,18.9310462473431,16.3782983079084,-16,-16
1280,2,0,0,1,22.1252214,3996,3906,20.5794174307172,17.2445312051854,-17,-17
1280,2,0,0,1,22.4319353,3940,3898,19.6185843310329,14.6256858605276,-16,-16
1280,2,0,0,1,22.406598,3988,3906,20.6118493502604,15.9799303410434,-16,-16
