Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 22:11:23

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.07,0.109374893829226,0.0250004529953003,
2,-0.065,0.124999895691872,0.0250004529953003,
3,-0.06,0.109374893829226,0.05625044927001,
4,-0.055,0.0937498919665813,0.0250004529953003,
5,-0.05,0.124999895691872,0.0250004529953003,
6,-0.045,0.109374893829226,0.0250004529953003,
7,-0.04,0.109374893829226,0.0250004529953003,
8,-0.035,0.109374893829226,0.0250004529953003,
9,-0.03,0.140624897554517,0.05625044927001,
10,-0.025,0.140624897554517,0.0250004529953003,
11,-0.02,0.109374893829226,0.05625044927001,
12,-0.015,0.140624897554517,0.0250004529953003,
13,-0.01,0.140624897554517,0.0250004529953003,
14,-0.005,0.124999895691872,0.0250004529953003,
15,0,1.95312511362135,2.02500021457672,
16,0.00499999999999999,1.98437511734664,2.02500021457672,
17,0.01,1.968750115484,1.99375021830201,
18,0.015,1.93750011175871,1.9625002220273,
19,0.02,1.89062510617077,1.90000022947788,
20,0.025,1.87500010430813,1.83750023692846,
21,0.03,1.87500010430813,1.80625024065375,
22,0.035,1.82812509872019,1.80625024065375,
23,0.04,-0.046875124797225,1.77500024437904,
24,0.045,-0.0312501229345798,1.74375024810433,
25,0.05,-0.0312501229345798,1.71250025182962,
26,0.055,-0.046875124797225,1.71250025182962,
27,0.06,-0.0312501229345798,1.71250025182962,
28,0.065,-0.0312501229345798,1.68125025555491,
29,0.07,-0.0312501229345798,1.68125025555491,
30,0.075,-0.0312501229345798,1.6187502630055,
31,0.08,-0.0156251210719347,1.6187502630055,
32,0.085,-0.0312501229345798,1.6187502630055,
33,0.09,-0.046875124797225,1.58750026673079,
34,0.095,-0.046875124797225,1.55625027045608,
35,0.1,-0.046875124797225,1.55625027045608,
36,0.105,-0.0312501229345798,1.52500027418137,
37,0.11,-0.0625001266598701,1.49375027790666,
38,0.115,-0.0312501229345798,1.52500027418137,
39,0.12,-0.0312501229345798,1.49375027790666,
40,0.125,-0.0312501229345798,1.49375027790666,
41,0.13,-0.046875124797225,1.43125028535724,
42,0.135,-0.0312501229345798,1.40000028908253,
43,0.14,-0.0312501229345798,1.43125028535724,
44,0.145,-0.046875124797225,1.36875029280782,
45,0.15,-0.0312501229345798,1.40000028908253,
46,0.155,-0.046875124797225,1.33750029653311,
47,0.16,-0.0312501229345798,1.3062503002584,
48,0.165,-0.0312501229345798,1.27500030398369,
49,0.17,-0.0312501229345798,1.21250031143427,
50,0.175,-0.046875124797225,1.21250031143427,
51,0.18,-0.0312501229345798,1.18125031515956,
52,0.185,-0.046875124797225,2.05625021085143,
53,0.19,2.17187513969839,2.18125019595027,
54,0.195,2.15625013783574,2.11875020340085,
55,0.2,2.10937513224781,2.08750020712614,
56,0.205,2.06250012665987,2.08750020712614,
57,0.21,2.06250012665987,2.05625021085143,
58,0.215,2.01562512107193,2.02500021457672,
59,0.22,2.00000011920929,1.99375021830201,
60,0.225,1.93750011175871,1.9625002220273,
61,0.23,1.92187510989606,1.93125022575259,
62,0.235,1.89062510617077,1.93125022575259,
63,0.24,1.89062510617077,1.86875023320317,
64,0.245,1.82812509872019,1.80625024065375,
65,0.25,-0.0312501229345798,1.77500024437904,
66,0.255,-0.0156251210719347,1.74375024810433,
67,0.26,-0.0312501229345798,1.71250025182962,
68,0.265,-0.0312501229345798,1.71250025182962,
69,0.27,-0.046875124797225,1.71250025182962,
70,0.275,-0.046875124797225,1.71250025182962,
71,0.28,-0.0156251210719347,1.68125025555491,
72,0.285,-0.0312501229345798,1.6187502630055,
73,0.29,-0.0312501229345798,1.58750026673079,
74,0.295,-0.046875124797225,1.6187502630055,
75,0.3,-0.0312501229345798,1.58750026673079,
76,0.305,-0.046875124797225,1.6187502630055,
77,0.31,-0.0312501229345798,1.55625027045608,
78,0.315,-0.046875124797225,1.52500027418137,
79,0.32,-0.0312501229345798,1.58750026673079,
80,0.325,-0.0312501229345798,1.55625027045608,
81,0.33,-0.0156251210719347,1.52500027418137,
82,0.335,-0.046875124797225,1.46250028163195,
83,0.34,-0.0156251210719347,1.43125028535724,
84,0.345,-0.0156251210719347,1.43125028535724,
85,0.35,-0.0312501229345798,1.43125028535724,
86,0.355,-0.0312501229345798,1.40000028908253,
