Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.022,-0.0575001239776611,0.368750412017107,
Firmware Version:,06.20.0000,,-0.02,-0.0287501215934753,0.368750412017107,
Start Time:,2020-10-21 21:17:45.567,,-0.018,-0.0575001239776611,0.368750412017107,
,,,-0.016,-1.19209289550781E-07,0.337500415742397,
Analog Sample Count:,1000,,-0.014,-1.19209289550781E-07,0.368750412017107,
Function Sample Count:,0,,-0.012,-1.19209289550781E-07,0.368750412017107,
Waveform Memory Sample Count:,0,,-0.01,-0.0287501215934753,0.368750412017107,
Digital Sample Count:,0,,-0.008,-0.0287501215934753,0.368750412017107,
,,,-0.006,0.0287498831748962,0.400000408291817,
Setup Text Information:,,,-0.004,-1.19209289550781E-07,0.337500415742397,
ANALOG,,,-0.002,-1.19209289550781E-07,0.368750412017107,
Channel 1,,,0,2.15625005960464,2.08750020712614,
Scale,920 mV/,,0.002,2.21375006437302,2.21250019222498,
Pos,1.84 V,,0.004,2.21375006437302,2.24375018849969,
Coup,,,0.006,2.21375006437302,2.21250019222498,
BW,Off,,0.008,2.2425000667572,2.21250019222498,
Inv,Off,,0.01,2.21375006437302,2.21250019222498,
Imp,1M Ohm,,0.012,2.2425000667572,2.21250019222498,
Trace Label,1,,0.014,2.18500006198883,2.21250019222498,
Probe,10,,0.016,2.21375006437302,2.21250019222498,
Skew,0 s,,0.018,2.18500006198883,2.21250019222498,
,,,0.02,2.21375006437302,2.18125019595027,
Channel 4,,,0.022,2.21375006437302,2.21250019222498,
Scale,1 V/,,0.024,2.21375006437302,2.18125019595027,
Pos,3.025 V,,0.026,2.21375006437302,2.21250019222498,
Coup,,,0.028,2.18500006198883,2.21250019222498,
BW,Off,,0.03,2.18500006198883,2.18125019595027,
Inv,Off,,0.032,2.18500006198883,2.21250019222498,
Imp,1M Ohm,,0.034,2.21375006437302,2.21250019222498,
Trace Label,4,,0.036,2.21375006437302,2.21250019222498,
Probe,10,,0.038,2.21375006437302,2.21250019222498,
Skew,0 s,,0.04,2.18500006198883,2.21250019222498,
,,,0.042,2.18500006198883,2.24375018849969,
MATH,,,0.044,2.18500006198883,2.21250019222498,
DIGITAL,,,0.046,2.18500006198883,2.18125019595027,
TRIGGER,,,0.048,2.21375006437302,2.18125019595027,
Sweep Mode,NORM,,0.05,2.21375006437302,2.18125019595027,
Coup,DC,,0.052,2.21375006437302,2.18125019595027,
Noise Rej,Off,,0.054,2.18500006198883,2.21250019222498,
HF Rej,Off,,0.056,2.21375006437302,2.21250019222498,
Holdoff,60.0 ns,,0.058,2.18500006198883,2.21250019222498,
Mode,EDGE,,0.06,2.21375006437302,2.21250019222498,
