firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,2,0,0,1,9.2063809,3984,3916,17.989213667485,17.3907957565909,-17,-16
407,2,0,0,1,10.203756,3980,3932,17.6951147139938,15.1847262690135,-17,-16
407,2,0,0,1,9.1441337,3996,3916,20.7363183892028,16.9375176402716,-17,-17
407,2,0,0,2,12.1977247,3996,3944,21.3181992207035,15.8830920785471,-17,-17
407,2,0,0,1,10.0898264,3996,3928,15.2110334752416,16.0991190562052,-16,-17
407,2,0,0,1,11.6724565,3996,3906,22.4124846504497,13.4826885649498,-17,-17
407,2,0,0,1,9.9039612,3992,3914,19.7885965084745,16.33271986997,-17,-16
407,2,0,0,1,9.9768343,3984,3924,13.7817248637788,15.6988304243553,-16,-16
407,2,0,0,1,9.3910953,3996,3916,22.2092189089188,18.6342351566305,-17,-16
407,2,0,0,1,10.4768991,3996,3924,20.8938344383956,17.2514387438527,-17,-17
407,2,0,0,1,9.7036139,3996,3924,21.5289274130883,17.7081751198561,-17,-16
407,2,0,0,1,10.1905535,3988,3916,19.4882316137351,15.8156497929442,-16,-16
407,2,0,0,1,10.0895056,3980,3916,21.2278534101485,15.749053263162,-17,-16
407,2,0,0,1,8.9085853,3996,3910,19.584127856846,16.3815872022436,-17,-16
407,2,0,0,1,9.8259332,3984,3920,21.1022888142415,14.4221376929159,-17,-17
407,2,0,0,1,9.6437879,3984,3924,20.3460837544973,13.7299528668122,-16,-17
407,2,0,0,1,9.0416196,3996,3894,22.7070126477819,15.9121258967401,-17,-17
407,2,0,0,1,9.8114533,3988,3878,20.8175110955475,20.2548955693074,-16,-16
407,2,0,0,1,9.886361,3984,3902,21.2141665683849,13.2673014537119,-17,-17
407,2,0,0,1,10.2539921,3996,3902,18.7048227236111,16.3519429478318,-16,-17
407,2,0,0,1,10.5941201,3988,3916,22.3183603375401,15.7868974899415,-16,-16
407,2,0,0,1,8.6827737,3988,3914,21.3357197583973,20.6364260908657,-16,-17
407,2,0,0,1,10.5123499,3984,3910,21.2531819732721,16.1869241200392,-16,-17
407,2,0,0,1,9.7920538,3964,3920,21.6245868784861,14.7067921365027,-17,-17
407,2,0,0,1,8.5267212,3996,3910,19.9958063795071,17.0132873553293,-17,-16
407,2,0,0,1,8.9845114,3996,3910,16.3805361926091,20.4271582064338,-17,-17
407,2,0,0,1,9.5822218,3992,3910,22.2671312885221,16.6021672469124,-17,-17
407,2,0,0,1,10.5732117,3996,3920,19.7613469966476,17.6903966225079,-17,-16
407,2,0,0,1,9.0549401,3988,3894,21.1930467774383,16.7372578195408,-17,-17
407,2,0,0,1,9.9141219,3976,3914,19.4028421511452,19.8795922016119,-16,-17
407,2,0,0,1,9.6364287,3996,3902,23.415743579377,15.0412668488459,-17,-16
407,2,0,0,1,10.3231749,3996,3898,21.9741287949055,14.9402771450963,-17,-16
407,2,0,0,1,9.4529701,3980,3910,19.3940347078731,20.1404333419707,-16,-16
407,2,0,0,1,8.8517289,3976,3914,23.146172634758,16.5502008346184,-17,-18
407,2,0,0,1,10.3668373,3996,3910,20.4077667183844,15.1022254014432,-16,-17
407,2,0,0,1,10.2715456,3996,3914,21.6941395032887,16.1461928124525,-16,-16
407,2,0,0,1,9.7012184,3996,3916,19.8511838243026,16.0712780303432,-16,-16
407,2,0,0,1,10.3739486,3972,3898,21.7185200858408,16.8295860111622,-16,-16
407,2,0,0,1,8.2156398,3976,3906,20.8299888971425,18.7924978243925,-16,-16
407,2,0,0,1,9.0564062,3996,3924,17.9990592878755,15.4263000160819,-16,-16
407,2,0,0,1,8.4440394,3988,3914,19.8385280794645,14.9649136909292,-16,-17
407,2,0,0,1,10.0786735,3980,3902,23.0604410158745,17.1557372782745,-17,-16
407,2,0,0,1,10.2499808,3980,3910,15.2270603970087,15.2129543254874,-17,-16
407,2,0,0,1,9.5653609,3996,3936,17.7629222786259,20.3209161137928,-17,-17
407,2,0,0,1,9.0175973,3992,3898,23.7479921127641,13.8707525071161,-17,-16
407,2,0,0,1,11.2446036,3988,3890,22.9365933099504,13.1808156856297,-17,-16
407,2,0,0,2,11.4057637,3980,3898,18.0819078381179,15.3479986017973,-17,-16
407,2,0,0,1,10.3669255,3996,3920,18.1973258066339,17.0297849886062,-16,-17
407,2,0,0,1,9.2679728,3996,3910,19.9992102637435,17.9153879977851,-16,-17
407,2,0,0,1,11.0250113,3996,3916,21.422030578472,16.5678211156591,-16,-16
407,2,0,0,1,9.0036407,3996,3906,19.9832007892032,16.968913657218,-16,-16
407,2,0,0,1,9.459334,3996,3924,21.7661848974001,16.2443560895867,-17,-17
407,2,0,0,1,10.4582989,3984,3902,20.5526810030371,14.7977243329244,-16,-16
407,2,0,0,1,9.3474159,3996,3924,20.7840188709756,16.5021662313113,-17,-16
407,2,0,0,1,10.3565876,3984,3928,22.7414909008478,16.3563786740358,-16,-17
407,2,0,0,1,10.2435172,3996,3924,21.1925594560403,18.0733254529983,-17,-17
407,2,0,0,1,8.5188287,3980,3920,19.4351980536998,19.7813810018941,-16,-16
407,2,0,0,1,10.0890386,3996,3910,20.6277224710431,15.6628195264645,-16,-16
407,2,0,0,1,9.9910707,3956,3902,19.1380207817992,16.6577997740187,-16,-16
407,2,0,0,1,11.0150322,3996,3906,21.4936265781744,16.5792033925221,-16,-16
407,2,0,0,1,9.278604,3996,3924,18.5779667686731,19.1231113900868,-16,-16
407,2,0,0,1,10.0798022,3992,3894,22.4570059131284,14.4612927749935,-16,-16
407,2,0,0,1,10.0411209,3984,3906,20.3186155690985,15.6552939839631,-17,-16
407,2,0,0,1,11.5014793,3976,3916,21.1607476595215,16.9434298924,-17,-16
407,2,0,0,1,9.6581412,3980,3932,20.6175268531648,14.7647115002571,-17,-16
407,2,0,0,1,9.0578169,3992,3902,21.0008129746294,16.7616035067392,-17,-16
407,2,0,0,1,10.5561329,3984,3898,22.2160261595345,18.4715334719951,-16,-16
407,2,0,0,1,10.6507312,3984,3914,19.1589889167828,16.0843641751272,-16,-16
407,2,0,0,1,10.5047624,3996,3906,19.6202260004782,13.1238211091612,-17,-17
407,2,0,0,1,9.6658257,3972,3924,18.5097680012121,18.5269173877343,-16,-17
407,2,0,0,1,10.4069169,3976,3898,19.0083109348588,19.0407372658886,-16,-16
407,2,0,0,1,11.2636453,3988,3916,21.4228062038849,15.8109925456556,-17,-16
407,2,0,0,1,9.7283959,3988,3920,21.2928150250339,19.249643400356,-17,-16
407,2,0,0,1,10.0565751,3996,3914,21.3440085979469,17.396794852751,-16,-16
407,2,0,0,1,9.6005357,3988,3914,20.8648880956934,16.4552849760298,-16,-16
407,2,0,0,1,11.0201952,3992,3906,19.5392637733093,13.8435290183953,-16,-16
407,2,0,0,1,10.2858244,3996,3924,18.7478384845041,14.9514437087967,-16,-16
407,2,0,0,1,10.2812534,3976,3916,19.521529746114,17.1526615402706,-16,-16
407,2,0,0,1,8.7368158,3996,3894,22.4194712210776,15.1996996165209,-17,-17
407,2,0,0,1,9.2850483,3996,3916,18.7502747436091,16.7166713329006,-16,-16
407,2,0,0,1,9.9882278,3988,3916,19.8588661533643,19.5796621638528,-17,-16
407,2,0,0,1,9.7632674,3976,3914,18.9148334671658,15.2285883075692,-17,-16
407,2,0,0,1,10.1017478,3996,3902,19.3763674486516,18.7791569612817,-16,-17
407,2,0,0,1,10.0922637,3996,3898,21.1795624483937,16.4679738529562,-16,-17
407,2,0,0,1,10.8411157,3988,3906,19.8831990019815,17.1831937603831,-17,-16
407,2,0,0,1,8.6471561,3992,3898,21.3930920918763,17.0290224319383,-17,-16
407,2,0,0,1,10.0759542,3996,3906,19.5065243705292,14.5533884150476,-16,-17
407,2,0,0,1,9.9419994,3996,3894,19.0402781852787,15.5475298892176,-16,-16
407,2,0,0,1,9.7997595,3984,3910,23.4490380397153,17.4265164526204,-16,-17
407,2,0,0,1,8.6536639,3976,3914,20.9657442202738,15.8316712382083,-16,-16
407,2,0,0,1,9.7456162,3972,3902,20.2748900109018,19.5787471652736,-17,-17
407,2,0,0,1,11.3824725,3996,3924,20.3145784705781,15.6786303102532,-17,-16
407,2,0,0,1,10.6250365,3988,3916,19.1695001402532,19.2231287382046,-17,-17
407,2,0,0,1,9.3557649,3996,3906,20.823637555426,17.5232387351025,-16,-17
407,2,0,0,1,10.6876787,3996,3902,23.9171276634973,14.8876385257546,-17,-17
407,2,0,0,1,11.7867965,3996,3920,19.0029729366633,15.0392220431894,-17,-16
407,2,0,0,1,9.9900264,3980,3916,21.6807578130543,15.5144735659102,-16,-16
407,2,0,0,1,10.5609799,3976,3920,19.6254925922769,17.086649085098,-16,-17
407,2,0,0,2,12.7103321,3992,3890,21.8353645486246,18.3399005128175,-16,-16
407,2,0,0,1,9.1285088,3996,3920,22.8993926633034,18.1963044323126,-17,-17
