Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.022,-1.19209289550781E-07,0.0250004529953003,
Firmware Version:,06.20.0000,,-0.02,-1.19209289550781E-07,0.0250004529953003,
Start Time:,2020-10-21 18:13:33.828,,-0.018,-1.19209289550781E-07,0.05625044927001,
,,,-0.016,-1.19209289550781E-07,-0.00624954327940941,
Analog Sample Count:,1000,,-0.014,0.0287498831748962,0.0250004529953003,
Function Sample Count:,0,,-0.012,0.0287498831748962,0.05625044927001,
Waveform Memory Sample Count:,0,,-0.01,-1.19209289550781E-07,0.0250004529953003,
Digital Sample Count:,0,,-0.008,-1.19209289550781E-07,0.0250004529953003,
,,,-0.006,0.0287498831748962,0.0250004529953003,
Setup Text Information:,,,-0.004,-1.19209289550781E-07,0.05625044927001,
ANALOG,,,-0.002,-1.19209289550781E-07,0.0250004529953003,
Channel 1,,,0,2.0412500500679,2.02500021457672,
Scale,920 mV/,,0.002,2.0412500500679,2.02500021457672,
Pos,1.84 V,,0.004,2.01250004768372,2.02500021457672,
Coup,,,0.006,2.01250004768372,2.02500021457672,
BW,Off,,0.008,2.01250004768372,1.99375021830201,
Inv,Off,,0.01,1.98375004529953,2.02500021457672,
Imp,1M Ohm,,0.012,1.98375004529953,1.99375021830201,
Trace Label,1,,0.014,1.98375004529953,1.9625002220273,
Probe,10,,0.016,1.98375004529953,1.9625002220273,
Skew,0 s,,0.018,1.98375004529953,1.99375021830201,
,,,0.02,1.95500004291534,1.9625002220273,
Channel 4,,,0.022,1.95500004291534,1.93125022575259,
Scale,1 V/,,0.024,1.92625004053116,1.9625002220273,
Pos,3.025 V,,0.026,1.95500004291534,1.9625002220273,
Coup,,,0.028,1.92625004053116,1.9625002220273,
BW,Off,,0.03,1.92625004053116,1.93125022575259,
Inv,Off,,0.032,1.89750003814697,1.9625002220273,
Imp,1M Ohm,,0.034,1.95500004291534,1.9625002220273,
Trace Label,4,,0.036,1.92625004053116,1.93125022575259,
Probe,10,,0.038,1.95500004291534,1.93125022575259,
Skew,0 s,,0.04,1.89750003814697,1.93125022575259,
,,,0.042,1.92625004053116,1.93125022575259,
MATH,,,0.044,1.92625004053116,1.93125022575259,
DIGITAL,,,0.046,1.92625004053116,1.93125022575259,
TRIGGER,,,0.048,1.89750003814697,1.93125022575259,
Sweep Mode,NORM,,0.05,1.86875003576279,1.93125022575259,
Coup,DC,,0.052,1.89750003814697,1.93125022575259,
Noise Rej,Off,,0.054,1.92625004053116,1.90000022947788,
HF Rej,Off,,0.056,1.89750003814697,1.90000022947788,
Holdoff,60.0 ns,,0.058,1.86875003576279,1.90000022947788,
Mode,EDGE,,0.06,1.89750003814697,1.93125022575259,
Source,CHAN1,,0.062,1.92625004053116,1.86875023320317,
Slope,POS,,0.064,1.86875003576279,1.90000022947788,
Level,920 mV V,,0.066,1.92625004053116,1.86875023320317,
,,,0.068,1.92625004053116,1.90000022947788,
HORIZONTAL,,,0.07,1.95500004291534,1.90000022947788,
Mode,MAIN,,0.072,1.86875003576279,1.90000022947788,
Ref,CENT,,0.074,1.89750003814697,1.93125022575259,
Main Scale,200 ms/,,0.076,1.8400000333786,1.86875023320317,
Main Delay,978 ms,,0.078,1.86875003576279,1.90000022947788,
,,,0.08,1.86875003576279,1.90000022947788,
ACQUISITION,,,0.082,1.89750003814697,1.90000022947788,
Mode,NORM,,0.084,1.86875003576279,1.90000022947788,
RealTime,On,,0.086,1.86875003576279,1.90000022947788,
Vectors,On,,0.088,1.89750003814697,1.86875023320317,
Persistence,Off,,0.09,1.89750003814697,1.90000022947788,
,,,0.092,1.89750003814697,1.90000022947788,
,,,0.094,1.86875003576279,1.86875023320317,
,,,0.096,1.86875003576279,1.90000022947788,
,,,0.098,1.89750003814697,1.86875023320317,
,,,0.1,1.86875003576279,1.90000022947788,
,,,0.102,1.86875003576279,1.90000022947788,
,,,0.104,1.86875003576279,1.86875023320317,
,,,0.106,1.86875003576279,1.90000022947788,
,,,0.108,1.86875003576279,1.83750023692846,
,,,0.11,1.86875003576279,1.86875023320317,
,,,0.112,1.89750003814697,1.90000022947788,
,,,0.114,1.86875003576279,1.86875023320317,
,,,0.116,1.8400000333786,1.86875023320317,
,,,0.118,1.8400000333786,1.86875023320317,
,,,0.12,1.86875003576279,1.83750023692846,
,,,0.122,1.89750003814697,1.86875023320317,
,,,0.124,1.86875003576279,1.90000022947788,
,,,0.126,1.86875003576279,1.86875023320317,
,,,0.128,1.86875003576279,1.86875023320317,
,,,0.13,1.86875003576279,1.86875023320317,
,,,0.132,1.86875003576279,1.83750023692846,
,,,0.134,1.89750003814697,1.83750023692846,
,,,0.136,1.8400000333786,1.90000022947788,
,,,0.138,1.8400000333786,1.86875023320317,
,,,0.14,1.86875003576279,1.90000022947788,
,,,0.142,1.86875003576279,1.90000022947788,
,,,0.144,1.8400000333786,1.86875023320317,
,,,0.146,1.86875003576279,1.80625024065375,
,,,0.148,1.86875003576279,1.86875023320317,
,,,0.15,1.8400000333786,1.83750023692846,
,,,0.152,1.86875003576279,1.86875023320317,
,,,0.154,1.86875003576279,1.83750023692846,
,,,0.156,1.8400000333786,1.83750023692846,
,,,0.158,1.86875003576279,1.90000022947788,
,,,0.16,1.86875003576279,1.83750023692846,
,,,0.162,1.8400000333786,1.83750023692846,
,,,0.164,1.81125003099442,1.80625024065375,
,,,0.166,-1.19209289550781E-07,1.80625024065375,
,,,0.168,-1.19209289550781E-07,1.77500024437904,
,,,0.17,-1.19209289550781E-07,1.74375024810433,
,,,0.172,-1.19209289550781E-07,1.77500024437904,
,,,0.174,0.0287498831748962,1.77500024437904,
,,,0.176,-1.19209289550781E-07,1.77500024437904,
,,,0.178,-1.19209289550781E-07,1.74375024810433,
,,,0.18,0.0287498831748962,1.77500024437904,
,,,0.182,0.0287498831748962,1.71250025182962,
,,,0.184,0.0287498831748962,1.68125025555491,
,,,0.186,-1.19209289550781E-07,1.68125025555491,
,,,0.188,0.0287498831748962,1.71250025182962,
,,,0.19,-1.19209289550781E-07,1.71250025182962,
,,,0.192,0.0287498831748962,1.68125025555491,
,,,0.194,-1.19209289550781E-07,1.6500002592802,
,,,0.196,0.0287498831748962,1.68125025555491,
,,,0.198,0.057499885559082,1.6500002592802,
,,,0.2,-1.19209289550781E-07,1.6500002592802,
,,,0.202,0.0287498831748962,1.6500002592802,
,,,0.204,0.0287498831748962,1.6187502630055,
,,,0.206,0.0287498831748962,1.6500002592802,
,,,0.208,-1.19209289550781E-07,1.6500002592802,
,,,0.21,0.0287498831748962,1.6500002592802,
,,,0.212,-1.19209289550781E-07,1.6500002592802,
,,,0.214,-1.19209289550781E-07,1.58750026673079,
,,,0.216,0.0287498831748962,1.6187502630055,
,,,0.218,-1.19209289550781E-07,1.6187502630055,
,,,0.22,0.0287498831748962,1.58750026673079,
,,,0.222,0.0287498831748962,1.58750026673079,
,,,0.224,0.0287498831748962,1.55625027045608,
,,,0.226,0.057499885559082,1.58750026673079,
,,,0.228,-1.19209289550781E-07,1.58750026673079,
,,,0.23,-1.19209289550781E-07,1.55625027045608,
,,,0.232,0.0287498831748962,1.55625027045608,
,,,0.234,0.0287498831748962,1.52500027418137,
,,,0.236,0.0287498831748962,1.52500027418137,
,,,0.238,-0.0287501215934753,1.55625027045608,
,,,0.24,-1.19209289550781E-07,1.52500027418137,
,,,0.242,0.0287498831748962,1.49375027790666,
,,,0.244,0.0287498831748962,1.52500027418137,
,,,0.246,0.0287498831748962,1.52500027418137,
,,,0.248,-1.19209289550781E-07,1.49375027790666,
,,,0.25,0.0287498831748962,1.49375027790666,
,,,0.252,0.0287498831748962,1.46250028163195,
,,,0.254,-1.19209289550781E-07,1.46250028163195,
,,,0.256,0.0287498831748962,1.46250028163195,
,,,0.258,0.0287498831748962,1.46250028163195,
,,,0.26,0.0287498831748962,1.46250028163195,
,,,0.262,-1.19209289550781E-07,1.43125028535724,
,,,0.264,0.0287498831748962,1.43125028535724,
,,,0.266,-1.19209289550781E-07,1.43125028535724,
,,,0.268,0.0287498831748962,1.43125028535724,
,,,0.27,-1.19209289550781E-07,1.43125028535724,
,,,0.272,-1.19209289550781E-07,1.40000028908253,
,,,0.274,0.0287498831748962,1.40000028908253,
,,,0.276,-1.19209289550781E-07,1.40000028908253,
,,,0.278,0.0287498831748962,1.40000028908253,
,,,0.28,2.18500006198883,2.18125019595027,
,,,0.282,2.21375006437302,2.21250019222498,
,,,0.284,2.21375006437302,2.21250019222498,
,,,0.286,2.15625005960464,2.18125019595027,
,,,0.288,2.21375006437302,2.18125019595027,
,,,0.29,2.18500006198883,2.18125019595027,
,,,0.292,2.15625005960464,2.15000019967556,
,,,0.294,2.12750005722046,2.11875020340085,
,,,0.296,2.15625005960464,2.15000019967556,
,,,0.298,2.12750005722046,2.08750020712614,
,,,0.3,2.07000005245209,2.08750020712614,
,,,0.302,2.09875005483627,2.08750020712614,
,,,0.304,2.09875005483627,2.11875020340085,
,,,0.306,2.0412500500679,2.08750020712614,
,,,0.308,2.07000005245209,2.08750020712614,
,,,0.31,2.0412500500679,2.02500021457672,
,,,0.312,2.0412500500679,2.08750020712614,
,,,0.314,2.0412500500679,2.05625021085143,
,,,0.316,2.01250004768372,1.99375021830201,
,,,0.318,1.98375004529953,2.02500021457672,
,,,0.32,2.01250004768372,1.99375021830201,
,,,0.322,2.01250004768372,1.9625002220273,
