Address:,USB0::0x0957::0x1754::MY44002304::0::INSTR,,Analog Channels,,,
Model:,MSO6104A,,Time (s),1 (VOLT),4 (VOLT),
Serial Number:,MY44002304,,-0.014,0.0287498831748962,0.05625044927001,
Firmware Version:,06.20.0000,,-0.0135,0.0287498831748962,-0.0374995395541191,
Start Time:,2020-10-21 18:00:48.909,,-0.013,-0.0287501215934753,-0.00624954327940941,
,,,-0.0125,0.0287498831748962,0.0250004529953003,
Analog Sample Count:,1000,,-0.012,-1.19209289550781E-07,-0.00624954327940941,
Function Sample Count:,0,,-0.0115,-1.19209289550781E-07,-0.00624954327940941,
Waveform Memory Sample Count:,0,,-0.011,-1.19209289550781E-07,0.0250004529953003,
Digital Sample Count:,0,,-0.0105,-1.19209289550781E-07,-0.00624954327940941,
,,,-0.01,-0.0287501215934753,-0.00624954327940941,
Setup Text Information:,,,-0.0095,-1.19209289550781E-07,-0.00624954327940941,
ANALOG,,,-0.009,-1.19209289550781E-07,-0.0374995395541191,
Channel 1,,,-0.0085,-1.19209289550781E-07,-0.00624954327940941,
Scale,920 mV/,,-0.008,-0.0287501215934753,-0.00624954327940941,
Pos,1.84 V,,-0.0075,-1.19209289550781E-07,-0.00624954327940941,
Coup,,,-0.007,-0.0287501215934753,-0.00624954327940941,
BW,Off,,-0.0065,-1.19209289550781E-07,-0.00624954327940941,
Inv,Off,,-0.006,-1.19209289550781E-07,-0.00624954327940941,
Imp,1M Ohm,,-0.0055,-0.0287501215934753,-0.00624954327940941,
Trace Label,1,,-0.005,0.0287498831748962,-0.00624954327940941,
Probe,10,,-0.0045,-1.19209289550781E-07,-0.00624954327940941,
Skew,0 s,,-0.004,-1.19209289550781E-07,-0.00624954327940941,
,,,-0.0035,-0.0287501215934753,-0.00624954327940941,
Channel 4,,,-0.003,-1.19209289550781E-07,-0.00624954327940941,
Scale,1 V/,,-0.0025,-1.19209289550781E-07,-0.0374995395541191,
Pos,3.025 V,,-0.002,0.0287498831748962,0.0250004529953003,
Coup,,,-0.0015,0.0287498831748962,1.11875032261014,
BW,Off,,-0.000999999999999999,-0.0575001239776611,1.77500024437904,
Inv,Off,,-0.0005,-0.0287501215934753,1.9625002220273,
Imp,1M Ohm,,0,2.07000005245209,2.02500021457672,
Trace Label,4,,0.0005,2.01250004768372,2.02500021457672,
Probe,10,,0.000999999999999999,2.0412500500679,2.02500021457672,
Skew,0 s,,0.0015,2.01250004768372,2.02500021457672,
,,,0.002,2.01250004768372,1.99375021830201,
MATH,,,0.0025,2.01250004768372,1.99375021830201,
DIGITAL,,,0.003,1.98375004529953,1.99375021830201,
TRIGGER,,,0.0035,2.01250004768372,1.9625002220273,
Sweep Mode,NORM,,0.004,1.98375004529953,1.99375021830201,
Coup,DC,,0.0045,2.01250004768372,2.02500021457672,
Noise Rej,Off,,0.005,1.98375004529953,1.99375021830201,
HF Rej,Off,,0.0055,2.01250004768372,1.9625002220273,
Holdoff,60.0 ns,,0.006,2.01250004768372,2.02500021457672,
Mode,EDGE,,0.0065,1.98375004529953,1.9625002220273,
Source,CHAN1,,0.007,1.95500004291534,1.99375021830201,
Slope,POS,,0.0075,1.98375004529953,1.99375021830201,
Level,920 mV V,,0.008,1.98375004529953,1.9625002220273,
,,,0.0085,1.95500004291534,1.9625002220273,
HORIZONTAL,,,0.009,1.95500004291534,1.9625002220273,
Mode,MAIN,,0.0095,1.95500004291534,1.93125022575259,
Ref,CENT,,0.01,1.95500004291534,1.93125022575259,
Main Scale,50 ms/,,0.0105,1.98375004529953,1.93125022575259,
Main Delay,236 ms,,0.011,1.95500004291534,1.93125022575259,
,,,0.0115,1.92625004053116,1.90000022947788,
ACQUISITION,,,0.012,1.95500004291534,1.99375021830201,
Mode,NORM,,0.0125,1.95500004291534,1.93125022575259,
RealTime,On,,0.013,1.89750003814697,1.93125022575259,
Vectors,On,,0.0135,1.95500004291534,1.90000022947788,
Persistence,Off,,0.014,1.98375004529953,1.93125022575259,
,,,0.0145,1.92625004053116,1.90000022947788,
,,,0.015,1.89750003814697,1.90000022947788,
,,,0.0155,1.92625004053116,1.86875023320317,
,,,0.016,1.89750003814697,1.93125022575259,
,,,0.0165,1.95500004291534,1.90000022947788,
,,,0.017,1.89750003814697,1.90000022947788,
,,,0.0175,1.92625004053116,1.93125022575259,
,,,0.018,1.92625004053116,1.90000022947788,
,,,0.0185,1.92625004053116,1.90000022947788,
,,,0.019,1.92625004053116,1.90000022947788,
,,,0.0195,1.89750003814697,1.93125022575259,
,,,0.02,1.89750003814697,1.90000022947788,
,,,0.0205,1.8400000333786,1.86875023320317,
,,,0.021,1.89750003814697,1.86875023320317,
,,,0.0215,1.86875003576279,1.86875023320317,
,,,0.022,1.86875003576279,1.86875023320317,
,,,0.0225,1.89750003814697,1.86875023320317,
,,,0.023,1.86875003576279,1.86875023320317,
,,,0.0235,1.86875003576279,1.86875023320317,
,,,0.024,1.86875003576279,1.86875023320317,
,,,0.0245,1.8400000333786,1.86875023320317,
,,,0.025,1.8400000333786,1.86875023320317,
,,,0.0255,1.8400000333786,1.86875023320317,
,,,0.026,1.8400000333786,1.83750023692846,
,,,0.0265,1.8400000333786,1.83750023692846,
,,,0.027,1.8400000333786,1.83750023692846,
,,,0.0275,1.86875003576279,1.80625024065375,
,,,0.028,1.89750003814697,1.86875023320317,
,,,0.0285,1.81125003099442,1.80625024065375,
,,,0.029,1.8400000333786,1.80625024065375,
,,,0.0295,1.35124999284744,1.77500024437904,
,,,0.03,-0.0287501215934753,1.77500024437904,
,,,0.0305,-1.19209289550781E-07,1.80625024065375,
,,,0.031,-1.19209289550781E-07,1.77500024437904,
,,,0.0315,-1.19209289550781E-07,1.80625024065375,
,,,0.032,-1.19209289550781E-07,1.83750023692846,
,,,0.0325,-0.0287501215934753,1.77500024437904,
,,,0.033,-0.0287501215934753,1.77500024437904,
,,,0.0335,-0.0287501215934753,1.77500024437904,
,,,0.034,-1.19209289550781E-07,1.74375024810433,
,,,0.0345,-0.0287501215934753,1.77500024437904,
,,,0.035,-0.0287501215934753,1.74375024810433,
,,,0.0355,-0.0287501215934753,1.74375024810433,
,,,0.036,-1.19209289550781E-07,1.74375024810433,
,,,0.0365,-1.19209289550781E-07,1.77500024437904,
,,,0.037,-1.19209289550781E-07,1.71250025182962,
,,,0.0375,-1.19209289550781E-07,1.77500024437904,
,,,0.038,-1.19209289550781E-07,1.74375024810433,
,,,0.0385,-1.19209289550781E-07,1.74375024810433,
,,,0.039,-0.0575001239776611,1.74375024810433,
,,,0.0395,-1.19209289550781E-07,1.77500024437904,
,,,0.04,-1.19209289550781E-07,1.74375024810433,
,,,0.0405,-0.0287501215934753,1.77500024437904,
,,,0.041,-1.19209289550781E-07,1.74375024810433,
,,,0.0415,-1.19209289550781E-07,1.74375024810433,
,,,0.042,-1.19209289550781E-07,1.74375024810433,
,,,0.0425,-0.0287501215934753,1.74375024810433,
,,,0.043,-1.19209289550781E-07,1.71250025182962,
,,,0.0435,-0.0287501215934753,1.74375024810433,
,,,0.044,-1.19209289550781E-07,1.74375024810433,
,,,0.0445,-0.0287501215934753,1.74375024810433,
,,,0.045,-1.19209289550781E-07,1.71250025182962,
,,,0.0455,-0.0287501215934753,1.74375024810433,
,,,0.046,-0.0287501215934753,1.74375024810433,
,,,0.0465,-0.0287501215934753,1.74375024810433,
,,,0.047,-0.0575001239776611,1.74375024810433,
,,,0.0475,-0.0287501215934753,1.71250025182962,
,,,0.048,0.0287498831748962,1.71250025182962,
,,,0.0485,-0.0287501215934753,1.74375024810433,
,,,0.049,-1.19209289550781E-07,1.71250025182962,
,,,0.0495,-0.0287501215934753,1.68125025555491,
,,,0.05,-1.19209289550781E-07,1.74375024810433,
,,,0.0505,-0.0287501215934753,1.71250025182962,
,,,0.051,-0.0575001239776611,1.74375024810433,
,,,0.0515,-1.19209289550781E-07,1.71250025182962,
,,,0.052,-1.19209289550781E-07,1.68125025555491,
,,,0.0525,-1.19209289550781E-07,1.71250025182962,
,,,0.053,-0.0287501215934753,1.68125025555491,
,,,0.0535,-0.0287501215934753,1.74375024810433,
,,,0.054,-1.19209289550781E-07,1.71250025182962,
,,,0.0545,-0.0287501215934753,1.68125025555491,
,,,0.055,-1.19209289550781E-07,1.71250025182962,
,,,0.0555,-1.19209289550781E-07,1.71250025182962,
,,,0.056,-0.0287501215934753,1.68125025555491,
,,,0.0565,-1.19209289550781E-07,1.74375024810433,
,,,0.057,-0.0287501215934753,1.6500002592802,
,,,0.0575,-1.19209289550781E-07,1.6500002592802,
,,,0.058,-1.19209289550781E-07,1.68125025555491,
,,,0.0585,-0.0287501215934753,1.6500002592802,
,,,0.059,-0.0287501215934753,1.68125025555491,
,,,0.0595,-1.19209289550781E-07,1.68125025555491,
,,,0.06,-1.19209289550781E-07,1.68125025555491,
,,,0.0605,-0.0287501215934753,1.68125025555491,
,,,0.061,-0.0287501215934753,1.68125025555491,
,,,0.0615,-0.0287501215934753,1.68125025555491,
,,,0.062,-0.0287501215934753,1.6500002592802,
,,,0.0625,-0.0287501215934753,1.6500002592802,
,,,0.063,-0.0287501215934753,1.6500002592802,
,,,0.0635,-1.19209289550781E-07,1.68125025555491,
,,,0.064,-0.0287501215934753,1.6500002592802,
,,,0.0645,-1.19209289550781E-07,1.68125025555491,
,,,0.065,-1.19209289550781E-07,1.68125025555491,
,,,0.0655,-1.19209289550781E-07,1.6187502630055,
,,,0.066,-0.0287501215934753,1.6500002592802,
,,,0.0665,-1.19209289550781E-07,1.6500002592802,
,,,0.067,-1.19209289550781E-07,1.6500002592802,
,,,0.0675,-0.0287501215934753,1.6500002592802,
,,,0.068,-0.0287501215934753,1.6500002592802,
,,,0.0685,-1.19209289550781E-07,1.6187502630055,
,,,0.069,-1.19209289550781E-07,1.6500002592802,
