Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 21:14:47

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,0.114999890327454,-0.00624954327940941,
2,-0.04,0.201249897480011,0.0250004529953003,
3,-0.035,0.172499895095825,0.0250004529953003,
4,-0.03,0.172499895095825,0.0250004529953003,
5,-0.025,0.172499895095825,0.0250004529953003,
6,-0.02,0.143749892711639,0.05625044927001,
7,-0.015,0.201249897480011,0.0250004529953003,
8,-0.01,0.172499895095825,-0.00624954327940941,
9,-0.005,0.201249897480011,0.05625044927001,
10,0,1.92625004053116,1.99375021830201,
11,0.005,2.0412500500679,1.99375021830201,
12,0.01,2.01250004768372,1.99375021830201,
13,0.015,1.98375004529953,2.02500021457672,
14,0.02,1.98375004529953,1.99375021830201,
15,0.025,1.92625004053116,1.9625002220273,
16,0.03,1.98375004529953,1.99375021830201,
17,0.035,1.98375004529953,1.9625002220273,
18,0.04,2.01250004768372,1.9625002220273,
19,0.045,1.98375004529953,1.99375021830201,
20,0.05,1.98375004529953,1.99375021830201,
21,0.055,1.95500004291534,2.02500021457672,
22,0.06,2.01250004768372,1.99375021830201,
23,0.065,1.98375004529953,1.9625002220273,
24,0.07,1.98375004529953,2.02500021457672,
25,0.075,1.98375004529953,1.99375021830201,
26,0.08,2.01250004768372,2.02500021457672,
27,0.085,2.01250004768372,2.02500021457672,
28,0.09,1.98375004529953,1.99375021830201,
29,0.095,2.01250004768372,1.99375021830201,
30,0.1,2.01250004768372,2.02500021457672,
31,0.105,2.01250004768372,2.02500021457672,
32,0.11,2.01250004768372,2.02500021457672,
33,0.115,2.01250004768372,2.02500021457672,
34,0.12,2.01250004768372,1.99375021830201,
35,0.125,2.0412500500679,1.99375021830201,
36,0.13,2.01250004768372,1.99375021830201,
37,0.135,2.0412500500679,1.99375021830201,
38,0.14,1.98375004529953,1.99375021830201,
39,0.145,1.98375004529953,1.99375021830201,
40,0.15,2.01250004768372,1.99375021830201,
41,0.155,1.98375004529953,2.02500021457672,
42,0.16,2.01250004768372,2.02500021457672,
43,0.165,2.01250004768372,1.99375021830201,
44,0.17,1.98375004529953,2.02500021457672,
45,0.175,2.01250004768372,1.99375021830201,
46,0.18,1.98375004529953,1.99375021830201,
47,0.185,2.01250004768372,2.02500021457672,
48,0.19,1.98375004529953,1.99375021830201,
49,0.195,1.95500004291534,1.99375021830201,
50,0.2,2.01250004768372,1.99375021830201,
51,0.205,2.01250004768372,2.02500021457672,
52,0.21,2.01250004768372,1.99375021830201,
53,0.215,2.01250004768372,1.99375021830201,
54,0.22,2.01250004768372,1.99375021830201,
55,0.225,2.01250004768372,2.02500021457672,
56,0.23,1.98375004529953,1.9625002220273,
57,0.235,1.98375004529953,2.02500021457672,
58,0.24,1.98375004529953,1.9625002220273,
59,0.245,1.95500004291534,1.99375021830201,
60,0.25,1.98375004529953,1.99375021830201,
61,0.255,2.01250004768372,2.02500021457672,
62,0.26,2.01250004768372,1.9625002220273,
63,0.265,2.01250004768372,1.99375021830201,
64,0.27,2.01250004768372,2.02500021457672,
65,0.275,1.98375004529953,1.9625002220273,
66,0.28,2.01250004768372,2.02500021457672,
67,0.285,2.01250004768372,1.99375021830201,
68,0.29,1.98375004529953,1.99375021830201,
69,0.295,2.01250004768372,1.9625002220273,
70,0.3,2.01250004768372,1.9625002220273,
71,0.305,1.98375004529953,2.02500021457672,
72,0.31,2.01250004768372,2.02500021457672,
73,0.315,2.0412500500679,1.99375021830201,
74,0.32,2.01250004768372,2.02500021457672,
75,0.325,2.0412500500679,1.99375021830201,
76,0.33,1.98375004529953,1.99375021830201,
77,0.335,1.98375004529953,2.02500021457672,
78,0.34,2.01250004768372,2.02500021457672,
79,0.345,2.01250004768372,1.99375021830201,
80,0.35,2.01250004768372,1.99375021830201,
81,0.355,2.01250004768372,1.99375021830201,
82,0.36,2.01250004768372,2.02500021457672,
83,0.365,1.98375004529953,1.99375021830201,
84,0.37,2.01250004768372,2.02500021457672,
85,0.375,1.98375004529953,2.02500021457672,
86,0.38,2.01250004768372,1.99375021830201,
87,0.385,2.01250004768372,2.02500021457672,
88,0.39,2.01250004768372,2.05625021085143,
89,0.395,2.01250004768372,2.02500021457672,
90,0.4,1.98375004529953,1.99375021830201,
91,0.405,1.98375004529953,2.02500021457672,
92,0.41,1.98375004529953,2.02500021457672,
93,0.415,2.01250004768372,2.02500021457672,
94,0.42,1.98375004529953,2.02500021457672,
95,0.425,2.0412500500679,2.02500021457672,
96,0.43,1.98375004529953,2.02500021457672,
97,0.435,2.01250004768372,2.02500021457672,
98,0.44,2.01250004768372,2.02500021457672,
99,0.445,2.01250004768372,2.02500021457672,
100,0.45,1.98375004529953,2.02500021457672,
101,0.455,2.01250004768372,1.9625002220273,
102,0.46,1.98375004529953,1.99375021830201,
103,0.465,2.01250004768372,2.02500021457672,
104,0.47,2.01250004768372,2.02500021457672,
105,0.475,2.0412500500679,2.02500021457672,
106,0.48,1.98375004529953,2.02500021457672,
107,0.485,2.01250004768372,2.02500021457672,
108,0.49,1.98375004529953,1.99375021830201,
109,0.495,1.98375004529953,2.02500021457672,
110,0.5,2.01250004768372,2.05625021085143,
111,0.505,2.01250004768372,2.02500021457672,
112,0.51,2.0412500500679,2.02500021457672,
113,0.515,2.01250004768372,2.02500021457672,
114,0.52,2.01250004768372,2.05625021085143,
115,0.525,2.0412500500679,2.05625021085143,
116,0.53,2.01250004768372,2.05625021085143,
117,0.535,2.01250004768372,2.02500021457672,
118,0.54,1.98375004529953,2.05625021085143,
119,0.545,1.98375004529953,1.99375021830201,
120,0.55,2.01250004768372,1.99375021830201,
121,0.555,2.01250004768372,2.02500021457672,
122,0.56,2.01250004768372,2.05625021085143,
123,0.565,2.01250004768372,2.02500021457672,
124,0.57,2.01250004768372,2.05625021085143,
125,0.575,2.07000005245209,2.02500021457672,
126,0.58,1.98375004529953,2.05625021085143,
127,0.585,2.01250004768372,2.02500021457672,
128,0.59,2.01250004768372,2.02500021457672,
129,0.595,2.01250004768372,2.02500021457672,
130,0.6,2.01250004768372,1.99375021830201,
131,0.605,2.01250004768372,2.02500021457672,
132,0.61,2.01250004768372,1.99375021830201,
133,0.615,2.01250004768372,1.99375021830201,
134,0.62,2.01250004768372,2.02500021457672,
135,0.625,2.01250004768372,2.02500021457672,
136,0.63,2.01250004768372,1.99375021830201,
137,0.635,2.01250004768372,1.99375021830201,
138,0.64,1.98375004529953,1.99375021830201,
139,0.645,2.01250004768372,2.02500021457672,
140,0.65,2.01250004768372,2.05625021085143,
141,0.655,2.0412500500679,2.02500021457672,
142,0.66,2.01250004768372,2.02500021457672,
143,0.665,2.0412500500679,2.02500021457672,
144,0.67,2.01250004768372,2.02500021457672,
145,0.675,2.01250004768372,2.05625021085143,
146,0.68,2.01250004768372,2.02500021457672,
147,0.685,2.0412500500679,2.05625021085143,
148,0.69,2.01250004768372,2.05625021085143,
149,0.695,2.01250004768372,2.05625021085143,
150,0.7,2.01250004768372,2.02500021457672,
151,0.705,2.0412500500679,2.05625021085143,
152,0.71,2.0412500500679,2.05625021085143,
153,0.715,2.0412500500679,2.08750020712614,
154,0.72,2.0412500500679,2.05625021085143,
155,0.725,2.07000005245209,2.05625021085143,
156,0.73,2.01250004768372,2.05625021085143,
157,0.735,2.0412500500679,2.05625021085143,
158,0.74,2.0412500500679,2.05625021085143,
159,0.745,2.01250004768372,2.02500021457672,
160,0.75,2.01250004768372,2.02500021457672,
161,0.755,2.0412500500679,2.02500021457672,
162,0.76,2.01250004768372,2.05625021085143,
163,0.765,2.01250004768372,2.05625021085143,
164,0.77,2.01250004768372,2.05625021085143,
165,0.775,2.0412500500679,2.02500021457672,
166,0.78,2.0412500500679,2.02500021457672,
167,0.785,2.0412500500679,2.08750020712614,
168,0.79,2.01250004768372,2.05625021085143,
169,0.795,2.0412500500679,2.02500021457672,
170,0.8,2.0412500500679,1.99375021830201,
171,0.805,2.0412500500679,2.05625021085143,
172,0.81,2.07000005245209,2.05625021085143,
173,0.815,2.07000005245209,2.05625021085143,
174,0.82,2.0412500500679,2.02500021457672,
175,0.825,2.07000005245209,2.02500021457672,
176,0.83,2.01250004768372,2.08750020712614,
177,0.835,2.0412500500679,2.05625021085143,
178,0.84,2.01250004768372,2.05625021085143,
179,0.845,1.98375004529953,2.02500021457672,
180,0.85,2.0412500500679,2.05625021085143,
181,0.855,2.0412500500679,1.99375021830201,
182,0.86,2.0412500500679,2.02500021457672,
183,0.865,2.01250004768372,2.05625021085143,
184,0.87,2.0412500500679,1.99375021830201,
185,0.875,2.0412500500679,2.02500021457672,
186,0.88,1.98375004529953,2.02500021457672,
187,0.885,2.0412500500679,2.02500021457672,
188,0.89,2.01250004768372,2.02500021457672,
189,0.895,2.01250004768372,1.99375021830201,
190,0.9,2.0412500500679,2.02500021457672,
191,0.905,2.0412500500679,2.05625021085143,
192,0.91,2.01250004768372,2.05625021085143,
193,0.915,2.0412500500679,2.05625021085143,
194,0.92,2.07000005245209,2.02500021457672,
195,0.925,2.01250004768372,2.02500021457672,
196,0.93,2.0412500500679,2.02500021457672,
197,0.935,2.0412500500679,2.02500021457672,
198,0.94,2.0412500500679,2.05625021085143,
199,0.945,2.01250004768372,2.02500021457672,
200,0.95,2.01250004768372,1.99375021830201,
201,0.955,2.0412500500679,2.05625021085143,
202,0.96,2.01250004768372,2.05625021085143,
203,0.965,2.0412500500679,2.02500021457672,
204,0.97,2.0412500500679,2.02500021457672,
205,0.975,2.0412500500679,1.99375021830201,
206,0.98,2.0412500500679,2.02500021457672,
207,0.985,2.01250004768372,2.02500021457672,
208,0.99,2.01250004768372,2.02500021457672,
209,0.995,2.01250004768372,2.02500021457672,
210,1,1.98375004529953,2.02500021457672,
211,1.005,1.98375004529953,2.02500021457672,
212,1.01,2.0412500500679,2.02500021457672,
213,1.015,2.01250004768372,1.99375021830201,
214,1.02,2.01250004768372,1.99375021830201,
215,1.025,2.01250004768372,2.02500021457672,
216,1.03,2.01250004768372,2.02500021457672,
217,1.035,1.98375004529953,2.02500021457672,
218,1.04,1.98375004529953,2.02500021457672,
219,1.045,1.98375004529953,1.99375021830201,
220,1.05,2.01250004768372,2.02500021457672,
221,1.055,1.98375004529953,2.02500021457672,
222,1.06,1.98375004529953,1.9625002220273,
223,1.065,1.98375004529953,2.02500021457672,
224,1.07,1.98375004529953,1.99375021830201,
225,1.075,2.01250004768372,1.99375021830201,
226,1.08,1.98375004529953,1.99375021830201,
227,1.085,2.01250004768372,2.02500021457672,
228,1.09,2.01250004768372,2.02500021457672,
229,1.095,1.98375004529953,2.02500021457672,
230,1.1,1.98375004529953,2.02500021457672,
231,1.105,2.01250004768372,1.9625002220273,
232,1.11,1.98375004529953,1.99375021830201,
233,1.115,1.98375004529953,1.9625002220273,
234,1.12,1.98375004529953,1.99375021830201,
235,1.125,1.98375004529953,2.02500021457672,
236,1.13,1.98375004529953,1.99375021830201,
237,1.135,1.98375004529953,2.02500021457672,
238,1.14,1.98375004529953,2.02500021457672,
239,1.145,1.95500004291534,1.99375021830201,
240,1.15,1.95500004291534,1.9625002220273,
241,1.155,1.98375004529953,1.99375021830201,
242,1.16,2.01250004768372,1.9625002220273,
243,1.165,1.98375004529953,1.99375021830201,
244,1.17,1.98375004529953,1.99375021830201,
245,1.175,1.98375004529953,1.9625002220273,
246,1.18,2.01250004768372,1.9625002220273,
247,1.185,2.01250004768372,2.02500021457672,
248,1.19,1.98375004529953,1.9625002220273,
