Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 20:40:39

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,-0.045,-0.0575001239776611,0.431250404566526,
2,-0.04,0.0287498831748962,0.431250404566526,
3,-0.035,-0.0287501215934753,0.493750397115946,
4,-0.03,-0.0575001239776611,0.462500400841236,
5,-0.025,-0.0575001239776611,0.462500400841236,
6,-0.02,-0.0287501215934753,0.462500400841236,
7,-0.015,-0.0287501215934753,0.493750397115946,
8,-0.01,-0.0575001239776611,0.462500400841236,
9,-0.005,-0.0287501215934753,0.462500400841236,
10,0,2.09875005483627,2.08750020712614,
11,0.005,2.07000005245209,2.05625021085143,
12,0.01,2.09875005483627,2.08750020712614,
13,0.015,2.07000005245209,2.05625021085143,
14,0.02,2.09875005483627,2.05625021085143,
15,0.025,2.07000005245209,2.05625021085143,
16,0.03,2.07000005245209,2.02500021457672,
17,0.035,2.0412500500679,2.08750020712614,
18,0.04,2.0412500500679,2.08750020712614,
19,0.045,2.0412500500679,2.05625021085143,
20,0.05,2.0412500500679,2.02500021457672,
21,0.055,2.0412500500679,2.02500021457672,
22,0.06,2.0412500500679,2.02500021457672,
23,0.065,2.0412500500679,2.05625021085143,
24,0.07,2.01250004768372,2.05625021085143,
25,0.075,2.01250004768372,2.02500021457672,
26,0.08,2.01250004768372,2.02500021457672,
27,0.085,2.0412500500679,2.05625021085143,
28,0.09,2.01250004768372,2.02500021457672,
29,0.095,2.01250004768372,2.02500021457672,
30,0.1,2.01250004768372,2.02500021457672,
31,0.105,2.01250004768372,2.02500021457672,
32,0.11,2.01250004768372,2.02500021457672,
33,0.115,1.98375004529953,2.02500021457672,
34,0.12,2.0412500500679,2.02500021457672,
35,0.125,2.0412500500679,1.99375021830201,
36,0.13,2.01250004768372,1.99375021830201,
37,0.135,2.0412500500679,2.05625021085143,
38,0.14,2.0412500500679,2.08750020712614,
39,0.145,2.07000005245209,2.08750020712614,
40,0.15,2.07000005245209,2.08750020712614,
41,0.155,2.12750005722046,2.08750020712614,
42,0.16,2.12750005722046,2.15000019967556,
43,0.165,2.09875005483627,2.11875020340085,
44,0.17,2.12750005722046,2.15000019967556,
45,0.175,2.12750005722046,2.11875020340085,
46,0.18,2.15625005960464,2.15000019967556,
47,0.185,2.15625005960464,2.11875020340085,
48,0.19,2.12750005722046,2.15000019967556,
49,0.195,2.12750005722046,2.15000019967556,
50,0.2,2.12750005722046,2.11875020340085,
51,0.205,2.15625005960464,2.15000019967556,
52,0.21,2.15625005960464,2.18125019595027,
53,0.215,2.12750005722046,2.18125019595027,
54,0.22,2.12750005722046,2.15000019967556,
55,0.225,2.18500006198883,2.15000019967556,
56,0.23,2.15625005960464,2.18125019595027,
57,0.235,2.15625005960464,2.18125019595027,
58,0.24,2.15625005960464,2.15000019967556,
59,0.245,2.15625005960464,2.15000019967556,
60,0.25,2.15625005960464,2.15000019967556,
61,0.255,2.12750005722046,2.15000019967556,
62,0.26,2.15625005960464,2.18125019595027,
63,0.265,2.12750005722046,2.15000019967556,
64,0.27,2.12750005722046,2.18125019595027,
65,0.275,2.18500006198883,2.15000019967556,
66,0.28,2.15625005960464,2.15000019967556,
67,0.285,2.18500006198883,2.18125019595027,
68,0.29,2.15625005960464,2.18125019595027,
69,0.295,2.12750005722046,2.15000019967556,
70,0.3,2.12750005722046,2.15000019967556,
71,0.305,2.15625005960464,2.11875020340085,
72,0.31,2.12750005722046,2.15000019967556,
73,0.315,2.15625005960464,2.18125019595027,
74,0.32,2.12750005722046,2.15000019967556,
75,0.325,2.15625005960464,2.15000019967556,
76,0.33,2.15625005960464,2.18125019595027,
77,0.335,2.15625005960464,2.15000019967556,
78,0.34,2.09875005483627,2.11875020340085,
79,0.345,2.15625005960464,2.15000019967556,
80,0.35,2.15625005960464,2.15000019967556,
81,0.355,2.15625005960464,2.18125019595027,
82,0.36,2.18500006198883,2.18125019595027,
83,0.365,2.15625005960464,2.18125019595027,
84,0.37,2.18500006198883,2.15000019967556,
85,0.375,2.15625005960464,2.15000019967556,
86,0.38,2.15625005960464,2.11875020340085,
87,0.385,2.18500006198883,2.21250019222498,
88,0.39,2.18500006198883,2.15000019967556,
89,0.395,2.18500006198883,2.15000019967556,
90,0.4,2.18500006198883,2.15000019967556,
91,0.405,2.15625005960464,2.18125019595027,
92,0.41,2.15625005960464,2.15000019967556,
93,0.415,2.18500006198883,2.15000019967556,
94,0.42,2.15625005960464,2.18125019595027,
95,0.425,2.15625005960464,2.15000019967556,
96,0.43,2.15625005960464,2.18125019595027,
97,0.435,2.18500006198883,2.18125019595027,
