firmware_size,done,not_done,missing,attempts,duration_sec,0235.vcc,0237.vcc,0241.vcc,0242.vcc,0235.ReadRate,0237.ReadRate,0241.ReadRate,0242.ReadRate,0235.peak_rssi,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,4,0,0,1,8.4577852,3554,3522,3978,3928,1.72483827485125,5.17451482455376,43.1209568712814,20.698059298215,-19,-21,-17,-18
407,4,0,0,1,8.1478951,3636,3506,3994,3940,4.44480793095969,8.88961586191938,31.1136555167178,17.7792317238388,-19,-20,-17,-19
407,4,0,0,1,7.4731965,3632,3542,3982,3972,3.56997635604659,17.849881780233,10.7099290681398,17.849881780233,-18,-20,-18,-19
407,4,0,0,1,8.2361821,3628,3502,3976,3960,7.93320243549315,7.93320243549315,3.96660121774657,3.96660121774657,-22,-22,-17,-17
407,4,0,0,1,8.5178042,3570,3506,3962,3902,2.02691458804887,6.0807437641466,38.5113771729284,4.05382917609773,-18,-21,-17,-18
407,4,0,0,1,7.7234433,3632,3522,3974,3968,3.47418006744773,3.47418006744773,13.8967202697909,6.94836013489546,-19,-20,-18,-17
407,4,0,0,1,8.1578784,3640,3518,3986,3960,4.70529557490478,28.2317734494287,42.347660174143,42.347660174143,-17,-21,-17,-18
407,3,0,0,1,7.6940894,3632,3522,3978,3964,3.64233706915705,21.8540224149423,36.4233706915705,3.64233706915705,-19,-20,-18,-18
407,4,0,0,1,8.5802126,3574,3518,3964,3924,1.88113202010253,1.88113202010253,31.979244341743,3.76226404020506,-18,-20,-17,-17
407,4,0,0,1,8.0823289,3632,3534,3978,3960,5.23698125736778,109.976606404723,5.23698125736778,10.4739625147356,-19,-21,-16,-17
407,4,0,0,2,17.168443,3628,3522,3946,3960,5.00959086170473,15.0287725851142,30.0575451702284,15.0287725851142,-19,-21,-17,-16
407,4,0,0,3,12.3338802,3628,3518,3976,3940,3.81238782048838,22.8743269229303,3.81238782048838,7.62477564097676,-19,-22,-17,-17
407,4,0,0,1,9.1241719,3628,3518,3986,3948,3.56635415893957,14.2654166357583,74.8934373377309,7.13270831787913,-21,-21,-18,-17
407,4,0,0,1,9.1206903,3648,3530,3984,3956,3.47539714231995,3.47539714231995,48.6555599924792,3.47539714231995,-19,-19,-17,-17
