firmware_size,done,not_done,missing,attempts,duration_sec,0237.vcc,0241.vcc,0242.vcc,0237.ReadRate,0241.ReadRate,0242.ReadRate,0237.peak_rssi,0241.peak_rssi,0242.peak_rssi
407,3,0,0,1,7.2588435,3666,3996,3902,2.18113592250162,60.9768579757512,65.2520600075344,-20,-16,-17
407,3,0,0,1,6.6315591,3616,3992,3910,11.4048688525618,11.3416876204345,16.9288188311666,-20,-17,-18
407,3,0,0,1,7.6662889,3604,3992,3916,3.75021610620312,3.74491861355623,14.9490796972811,-20,-17,-17
407,3,0,0,1,7.7149097,3624,3988,3902,93.5152564745827,21.4893402127875,7.15636222070507,-23,-17,-17
407,3,0,0,1,7.2600731,3632,3984,3906,31.5004160023688,7.79368859304047,178.854985932667,-25,-17,-16
407,3,0,0,2,11.2196654,3604,3996,3916,9.18919167275451,18.0564734262881,98.899518089621,-23,-17,-18
407,3,0,0,2,11.4253306,3600,3992,3914,27.2988750133607,2.09567511335507,161.223995825764,-19,-17,-16
407,3,0,0,1,7.0130043,3624,3968,3898,149.241321084174,10.5969472314416,21.0281061667024,-21,-16,-18
407,3,0,0,1,8.3347576,3600,3992,3906,3.48614258323165,89.9418076504502,82.8912753133549,-20,-18,-17
407,3,0,0,1,7.072046,3624,3992,3898,5.81953279626805,584.269740154625,165.27832870554,-22,-17,-16
407,3,0,0,1,6.8174379,3624,3984,3898,7.3102354261319,21.7225866387266,14.4286402737979,-24,-17,-16
407,3,0,0,1,7.0642228,3620,3980,3890,4.96144707549983,4.95079160682397,19.7202193874407,-20,-17,-18
407,3,0,0,1,6.4473292,3632,3956,3898,27.9852573664194,13.9127724816491,83.2600182616973,-20,-18,-18
407,3,0,0,1,6.7757578,3604,3992,3916,7.29602680268406,7.26074572215014,50.7974842183102,-25,-17,-17
407,3,0,0,1,6.1635927,3620,3996,3902,7.06236135701861,14.1153919173854,49.0590818522747,-23,-17,-17
407,3,0,0,1,6.7650624,3616,3988,3898,8.49583024651501,59.2434610029918,50.7621943481373,-24,-17,-17
407,3,0,0,1,7.0784492,3616,3980,3894,13.2904141558859,6.62144221632914,6.60164922400914,-24,-17,-16
407,3,0,0,1,7.3100498,3616,3992,3902,7.48068487166137,22.368995975072,96.6508977009725,-19,-16,-17
407,3,0,0,1,6.9288288,3608,3984,3902,17.7436888655987,5.88842841378693,97.0822660413,-22,-17,-17
407,3,0,0,1,7.2902673,3612,3972,3898,7.02974848965854,6.9911931939336,61.8235048844004,-20,-18,-18
407,3,0,0,1,6.9170229,3620,3980,3894,9.21066871757557,13.7778053333884,54.8836375411399,-17,-18,-17
407,3,0,0,2,10.8067719,3608,3996,3910,17.2906178225925,11.2719111863574,100.945919345332,-25,-18,-18
407,3,0,0,1,7.0940937,3608,3984,3906,32.0342153895218,3.52212883101953,137.116675391741,-22,-17,-17
407,3,0,0,1,7.2464275,3612,3952,3902,9.67893051689361,9.54592880455379,66.0530028166888,-21,-16,-18
407,3,0,0,1,6.3814821,3604,3996,3920,40.0614177954275,7.23957004193521,133.750200173441,-23,-17,-18
407,3,0,0,1,7.8313628,3604,3992,3906,16.538643781594,16.4703944659475,24.6447257411696,-20,-18,-17
407,3,0,0,1,6.9344029,3600,3992,3898,5.92985808070655,35.2092219994261,76.0372652788111,-20,-17,-17
407,3,0,0,1,6.3411371,3608,3996,3920,71.5097861142297,8.83795086806354,87.9104649496581,-22,-18,-19
