Model: ,Oscilloscope MSO6104A
Serial Number:,MY44002304
Address: ,USBInstrument1
Date: ,2020-10-22 22:06:04

Sample Number,Time (s),1 (VOLT),4 (VOLT),
1,0,1.93750011175871,2.05625021085143,
2,0.001,2.06250012665987,2.08750020712614,
3,0.002,2.04687512479723,2.02500021457672,
4,0.003,2.03125012293458,2.02500021457672,
5,0.004,2.03125012293458,2.05625021085143,
6,0.005,2.03125012293458,2.05625021085143,
7,0.006,2.03125012293458,1.99375021830201,
8,0.007,2.01562512107193,2.02500021457672,
9,0.008,2.01562512107193,2.02500021457672,
10,0.009,2.01562512107193,1.9625002220273,
11,0.01,2.00000011920929,1.99375021830201,
12,0.011,1.98437511734664,1.99375021830201,
13,0.012,1.98437511734664,1.99375021830201,
14,0.013,1.98437511734664,1.9625002220273,
15,0.014,2.00000011920929,1.9625002220273,
16,0.015,1.968750115484,1.99375021830201,
17,0.016,1.95312511362135,1.93125022575259,
18,0.017,1.93750011175871,1.99375021830201,
19,0.018,1.93750011175871,1.93125022575259,
20,0.019,1.95312511362135,1.93125022575259,
21,0.02,1.93750011175871,1.93125022575259,
22,0.021,1.90625010803342,1.93125022575259,
23,0.022,1.90625010803342,1.93125022575259,
24,0.023,1.90625010803342,1.90000022947788,
25,0.024,1.89062510617077,1.90000022947788,
26,0.025,1.89062510617077,1.90000022947788,
27,0.026,1.87500010430813,1.90000022947788,
28,0.027,1.89062510617077,1.90000022947788,
29,0.028,1.87500010430813,1.90000022947788,
30,0.029,1.87500010430813,1.86875023320317,
31,0.03,1.87500010430813,1.86875023320317,
32,0.031,1.85937510244548,1.86875023320317,
33,0.032,1.84375010058284,1.83750023692846,
34,0.033,1.84375010058284,1.83750023692846,
35,0.034,1.85937510244548,1.86875023320317,
36,0.035,1.82812509872019,1.83750023692846,
37,0.036,1.81250009685755,1.80625024065375,
38,0.037,1.82812509872019,1.80625024065375,
39,0.038,0.156249899417162,1.74375024810433,
40,0.039,-0.0156251210719347,1.80625024065375,
41,0.04,-0.0312501229345798,1.80625024065375,
42,0.041,-0.0156251210719347,1.77500024437904,
43,0.042,-0.0312501229345798,1.77500024437904,
44,0.043,-0.0312501229345798,1.77500024437904,
45,0.044,-0.0156251210719347,1.80625024065375,
46,0.045,-0.046875124797225,1.77500024437904,
47,0.046,-0.0312501229345798,1.77500024437904,
48,0.047,-0.046875124797225,1.74375024810433,
49,0.048,-1.19209289550781E-07,1.74375024810433,
50,0.049,-0.0312501229345798,1.71250025182962,
51,0.05,-0.0312501229345798,1.74375024810433,
52,0.051,-0.046875124797225,1.74375024810433,
53,0.052,-0.0312501229345798,1.74375024810433,
54,0.053,-0.0312501229345798,1.71250025182962,
55,0.054,-0.0312501229345798,1.74375024810433,
56,0.055,-0.0312501229345798,1.74375024810433,
57,0.056,-0.0156251210719347,1.71250025182962,
58,0.057,-0.046875124797225,1.71250025182962,
59,0.058,-0.046875124797225,1.71250025182962,
60,0.059,-0.0312501229345798,1.68125025555491,
61,0.06,-0.046875124797225,1.71250025182962,
62,0.061,-0.046875124797225,1.68125025555491,
63,0.062,-0.0156251210719347,1.71250025182962,
64,0.063,-0.0312501229345798,1.71250025182962,
65,0.064,-0.046875124797225,1.68125025555491,
66,0.065,-0.0312501229345798,1.68125025555491,
67,0.066,-0.0312501229345798,1.71250025182962,
68,0.067,-0.0312501229345798,1.68125025555491,
69,0.068,-0.0312501229345798,1.68125025555491,
70,0.069,-0.0312501229345798,1.68125025555491,
71,0.07,-0.0312501229345798,1.6500002592802,
72,0.071,-0.0312501229345798,1.6187502630055,
73,0.072,-0.0312501229345798,1.6500002592802,
74,0.073,-0.0312501229345798,1.6500002592802,
75,0.074,-0.0312501229345798,1.6500002592802,
76,0.075,-0.0312501229345798,1.6500002592802,
77,0.076,-0.0312501229345798,1.6187502630055,
78,0.077,-0.0156251210719347,1.6187502630055,
79,0.078,-0.0312501229345798,1.6187502630055,
80,0.079,-0.0312501229345798,1.6500002592802,
81,0.08,-0.046875124797225,1.6500002592802,
82,0.081,-0.0156251210719347,1.6500002592802,
83,0.082,-0.0312501229345798,1.6187502630055,
84,0.083,-0.0312501229345798,1.6187502630055,
85,0.084,-0.0312501229345798,1.6187502630055,
86,0.085,-0.0312501229345798,1.58750026673079,
87,0.086,-0.0312501229345798,1.6187502630055,
88,0.087,-0.0312501229345798,1.6187502630055,
89,0.088,-0.046875124797225,1.58750026673079,
90,0.089,-0.0312501229345798,1.58750026673079,
91,0.09,-0.0312501229345798,1.6187502630055,
92,0.091,-0.0312501229345798,1.58750026673079,
