firmware_size,done,not_done,missing,attempts,duration_sec,0241.vcc,0242.vcc,0241.ReadRate,0242.ReadRate,0241.peak_rssi,0242.peak_rssi
407,0,2,0,10,20.6809013,3260,3476,1.88994295207199,17.0061182344702,-20,-18
407,0,2,0,10,20.2888273,3260,3452,1.31179677854194,52.4317862460938,-21,-19
407,0,2,0,10,21.8303332,3256,3424,1.91688097395956,5.74409373135563,-21,-20
407,0,2,0,10,24.5251957,3198,3456,3.05750089049713,9.15746163710384,-20,-19
407,0,2,0,10,20.299028,3268,3432,7.28427350844484,3.64102149586271,-20,-20
407,0,2,0,10,20.1395984,3292,3382,3.32761427360177,6.65397753151407,-20,-20
407,0,2,0,10,26.519804,3312,3378,0,67.1450508258841,-21,-19
407,0,2,0,10,20.3900094,3280,3440,14.1096410824776,3.52638902700579,-20,-19
407,0,2,0,10,18.9182249,3332,3444,0.974450017973731,60.373942567437,-20,-19
407,0,2,0,10,18.7183928,3260,3432,3.79670180514187,1.89621233482331,-20,-19
407,0,2,0,10,18.1435179,3250,3452,3.60332183032894,104.460875619876,-21,-19
407,0,2,0,10,19.3377923,3214,3424,7.15613688831131,3.5772313517141,-21,-19
407,0,2,0,10,15.3016376,3252,3432,3.55926351719302,3.55831111168044,-20,-18
407,0,2,0,10,23.185404,3226,3432,0.9709183732418,51.4292578913344,-20,-19
407,0,2,0,10,17.3741367,3280,3432,1.01702996332997,80.2927697986979,-20,-18
407,0,2,0,10,17.9415646,3214,3440,3.59264183839794,3.59109752559016,-20,-20
407,0,2,0,10,19.9401101,3272,3452,1.29249831393595,40.0367925208172,-21,-20
407,0,2,0,10,20.3250675,3324,3440,1.43887976878929,84.752896466149,-20,-20
407,0,2,0,10,21.2638113,3338,3444,1.44883294333165,60.7927196954806,-21,-20
407,0,2,0,10,18.2398491,3276,3444,1.4667404143747,51.2909642613354,-20,-20
407,0,2,0,10,20.5757705,3252,3440,3.53371125197269,10.5987255385831,-19,-18
407,0,2,0,10,18.3134044,3284,3444,1.02323668180716,55.2000039253336,-21,-19
407,0,1,1,10,23.9329776,3268,3436,1.29995246073851,38.9670004060361,-21,-19
407,0,2,0,10,22.2136051,3276,3436,0.975601760922154,57.5520143400111,-21,-19
407,0,2,0,10,19.7217187,3276,3432,1.82847212686232,47.4736010260141,-21,-19
407,0,2,0,10,19.0520104,3346,3394,1.02068166429086,83.5991003105605,-21,-21
407,0,2,0,10,15.9998775,3272,3448,1.31042002762103,41.8943142607722,-20,-18
407,0,2,0,10,19.5478486,3280,3414,3.64148687735581,7.28123440223068,-20,-21
407,0,2,0,10,23.2773407,3288,3448,1.44795709181872,37.6064805801581,-21,-18
407,0,2,0,10,19.1411503,3206,3394,2.67299417848598,37.2999026738968,-21,-18
407,0,2,0,10,21.1335211,3246,3440,1.97758447548725,7.90141405681314,-20,-20
407,0,2,0,10,21.4620806,3280,3424,0,52.0743625827823,-21,-18
407,0,2,0,10,21.0379023,3324,3432,1.04742521410157,97.3201688096812,-20,-19
407,0,2,0,10,17.2732958,3256,3444,1.89894967194695,70.1490686668378,-21,-19
407,0,2,0,10,19.3246865,3316,3456,3.63406294415063,7.26658634666558,-20,-20
407,0,2,0,10,22.6511656,3234,3452,0,77.5857336904605,-21,-18
407,0,2,0,10,16.50047,3238,3432,2.00086357271799,3.99707573938906,-21,-18
407,0,2,0,10,18.7234836,3280,3428,0.971956904985964,43.7044344850132,-20,-19
407,0,2,0,10,20.0639533,3166,3428,2.26545824103479,36.1509128896306,-20,-19
407,0,2,0,10,22.1844778,3242,3440,1.61771540729949,74.326917250712,-20,-20
